ことから,するかっ,わなかっ,ひーのし,ざーくら,ぶかうん,そろくだ,えんじん,すくめた,がんから,くらたっ,ぐらうん,ぶらがく,がりびん,しくにや,つけてく,するから,がちくる,ことすら,がみつか,おいてく,ぶーすか,びーへと,みしだく,かたとこ,かーから,しくする,のろびー,なみにこ,びーもそ,どっきんぐさ,でかめら,たらどん,からどー,きりぱー,ばらくす,ぱらしゅー,でこちら,ちらもじゃ,ごしくだ,けらかん,いらつか,ちかけた,するとこ,ひしめき,とろじゃー,ころでか,こちから,ちんぴら,くりあー,ちらがち,がくすく,もそうだ,くるばら,ばかすぽ,しなかっ,ふつつか,まじでか,ぶらざー,びんぐだ,ぴーきー,ぱーかー,きりはき,わんぴー,ふがはっ,するとろ,うとのお,ちらのお,じりのそ,からびゅー,ちまくっ,からどす,うとする,ぽりしー,こそうと,じゃんぷす,くっきり,ちまうだ,にこちん,にこちら,ひたすら,きしまる,からくす,こそばら,がつけば,しゃーりーん,かーぺっ,しーする,まるでか,にやたら,ぶらうん,ずらしく,からこそ,さくする,ずたぼろ,くらしっ,たっぷり,いそうだ,はっきり,まること,かったら,きりすら,こんくり,きゃっする,きりする,からする,ころはき,ちらもぐ,とこちら,うろちょろ,はきつか,めたとこ,ころんぶす,ことこそ,ちんどん,がやるん,けたこん,よろしく,ちまけた,ちらどぶ,かったっ,ちんから,しながら,にたじろ,さらにこ,こんぱく,すること,りんのお,がりくだ,さらばし,こんぴゅー,からすれ,こんとろ,からすか,ぴーかー,ぷらしー,じゃーはき,しーつか,するほか,からきー,がばしゅっ,たらしく,しげにこ,ころでこ,とろすー,こっきり,こんくら,からがく,しくでか,こせこと,ぴんぽい,わーえん,ことばか,わないじ,がんばり,てかけら,てかうん,ひーかっ,ひそめた,けたこと,にたいそ,ぶーすた,てくるん,のろじゃー,しっかり,ごちゃごち,とんずら
1,1,5,2,1,1,1,8,6,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1,2,1,1,1,1,1,2,6,1,1,6,1,1,15,1,1,1,1,2,1,2,1,1,1,1,2,1,16,1,1,3,2,1,1,5,3,1,1,1,1,4,4,3,1,2,7,3,4,1,2,1,3,1,8,1,8,1,7,5,1,2,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,36,1,2,1,8,1,1,1,7,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,4,6,1,1
