キーボー,コントロ,ピーカー,スラスタ,ブースタ,コンピュー,マルチロ,ゴーグル
['\u3000翔が座席後ろからキーボードを取り出しチェックを始めた頃、ノアとヴィルはメインブロックの艦長室に移動していた。\n'],"['\u3000あまりの衝撃で凛菜は気絶し、コントロールを失ったスカイスターが落ちていく。\n', '\u3000頭を囲む脳波コントロールユニットが邪魔に思える\n', '\u3000「了解しました！\u3000でも、アレって誰がコントロールするんですか？」\n', '\u3000何とか色んな意味で死を逃れたアイは、コントロールルームにあるマニュアルを探した。\n', '\u3000アイリスのコントロールから異常無く離れたところで基地中が歓喜に湧いた。\n', '\u3000「これは失礼\u3000私は月面国家軍第3中隊所属、イージーバステルタのコントロールの一人、アラン・シャイエです」\n', '\u3000「実はあれは他の機体同様脳波コントロールなんですが、親機を中心に子機がランダムで動いてるだけなんです\u3000まあ、10機分の映像を同時に確認しなければいけないのですが」\n']",['\u3000「リクエストを許可\u3000メインモニターに、音はスピーカーで流せ」\n'],"['\u3000翔はスラスターを巧みに使い機体を起き上がらせ、スカイスターの方へ全速力で飛んでいき下敷きになった。\n', '\u3000スカイファング本体を視認できないがスラスターの光で位置を把握した。\n', '\u3000翔と凛菜はスラスターの出力を最大にし一気に空へ急上昇した。狙い通りにスカイファングが集まってきて追撃してきた。\n', '\u3000戦闘開始から1時間ほどが経過していた。ビーム兵器をいつもより多く使用し、さらに、スラスターも長く最大出力にしていたため活動限界がいつもより大幅に短くなっていた。\n', '\u3000凛菜はバステルタを変形させ、スラスター出力をあげ、必死に追いかける。\n']","['\u3000ヴィルはブースターの出力ペダルを踏み込み急加速していく。\n', '\u3000アイリスのカタパルトに、翔の乗るビームマシンガンと超振動ブレードの複合装備を装備した青と灰の機体、リエズ・バヨネットと、リエズより一回り小さくコンセントのようなゴーグルアイと背中の大きなブースターが特徴の黒とサンドブルーの機体、バステルタ・プラス[スカイスター]が出撃直前の状態で待機していた。\n']",['\u3000追跡はコンピューターに任せ、アイは自前のPCで画像解析を始めた。\n'],"['\u3000「池上さん！\u3000あのときの戦闘でマルチロックオンシステム使いましたよね\u3000使用禁止って言ったのにもかかわらず！」\n', '\u3000その一つにマルチロックオンシステムがある\n']",['\u3000アイリスのカタパルトに、翔の乗るビームマシンガンと超振動ブレードの複合装備を装備した青と灰の機体、リエズ・バヨネットと、リエズより一回り小さくコンセントのようなゴーグルアイと背中の大きなブースターが特徴の黒とサンドブルーの機体、バステルタ・プラス[スカイスター]が出撃直前の状態で待機していた。\n']
