ピリピリ,コンコン,バラバラ,ドキドキ,ニコニコ,フワフワ,メラメラ,バンバン,キンキン,ギリギリ,キラキラ,ズタズタ,バリバリ,キョロキョロ,スレスレ,パンパン,ブカブカ,バシバシ,ガリガリ,ギザギザ
['『チャンスはある、ピリピリすんな！』\n'],['\u3000広域マップが表示されたウインドウを、イリアは片手でコンコンと叩く仕草をした。電子表示されているため、少し表面が歪んでは戻る。\n'],"['\u3000それがどんな部隊だったかよりも、その撃退に貢献したトワの所業が脳裏にちらついていた。バラバラになったｉｆの影が、死そのものを連想させる。\n', '\u3000大人しくしてくれると良いのだが。また前回のような光景を見るのは御免だった。脳裏には表情豊かになりつつあるトワが浮かび、間髪入れずそのトワが引き起こした事象、バラバラにされたｉｆの姿がちらついてみせる。\n', '\u3000≪カムラッド訓練仕様≫は、人間その物といった動きを見せた。振り返り、自身の背後に回り込んでいた≪カムラッド≫の胴に拳を叩き込んだのだ。その数瞬後、≪カムラッド≫は爆発もせずにバラバラになった。\n', '「全クルーに告ぐ。これよりノヴェンバー・コミュニティを離脱し、ＡＧＳの軍事セクション、ポート・エコーへ向かうわ。まあ、段取りは色々あるけれど、一先ずは出発。ミユリ、バラバラにしたエリルのｉｆを万全な状態にしておいてよ」\n', '\u3000その姿は無邪気そのものであり、あの動画の≪カムラッド≫を操縦していたとは到底思えない。バラバラになって漂うｉｆが脳裏に浮かぶ。\n', '\u3000バラバラになったｉｆの残骸が再び脳裏にちらつく。操縦者も、おそらくそうなっているのだろう。\n']",['「思うけど、あんまり下着は関係ない。傷は痛々しいけど。僕はそれでも、トワの足は綺麗だと思ったよ。いやにドキドキさせられたし」\n'],"['\u3000されるがままだったトワがゆっくりと目を開け、身体を起こす。その寝ぼけ眼のまま、ニコニコしたアストラルの顔をじっと見ている。\n', '\u3000そう言って、ミユリはニコニコとしている。まあ、格納庫の主がそう言うのだからそうなのだろう。\n']",['\u3000イリアに同意するようにリーファは呟き、リオへと通信を繋ごうとする。大体、リオは人に心配を掛け過ぎるのだ。自分より三つも年上なのに、どこかフワフワとして掴み所がなく、それでいてやんわりと周囲を拒んでいるというか。\n'],['\u3000ここまでやる気を見せているトワは本当に珍しい。エフェクトを付けるのならば、闘志がメラメラと燃えているような感じだろうか。\n'],['「そりゃあ、よくある話かもな？\u3000家ごと母親が、安物のクラッカーみたいに粉々になった！\u3000ぶち切れた少年が、転がっていたｉｆに乗って怒りのまま暴れ回る！\u3000ドカン、バンバン！」\n'],['『ですねー。ファラリスで処刑してやりますよ。ヒステリックな少女の声なんて、キンキン響くだけで不快ですし』\n'],"['\u3000ギリギリセーフギリギリアウトを繰り返しているイリアを警戒するのは、まあ普通の措置だろう。それどころか緩いぐらいである。\n', '\u3000ギリギリセーフギリギリアウトを繰り返しているイリアを警戒するのは、まあ普通の措置だろう。それどころか緩いぐらいである。\n', '「次に戦えばこっちが負けます。そういうギリギリの戦いでした。問題は、絶対に次があるって事です」\n']",['\u3000トワは目を輝かせて、エリルに詰め寄っていた。キラキラしていらっしゃるトワには悪いが、僕はそれなりに恥ずかしい。\n'],"['\u3000これではただの鉄パイプじゃないか。内心で悪態を吐き、右手に持ったタービュランスを連射、小口径弾を至近距離で浴びせる。≪カムラッド≫の装甲がズタズタになっていくが、とどめを刺す前に逃げられてしまった。\n', '\u3000正面に降り立った黒塗りの≪カムラッド≫は狙い澄ましたかのように抱えた粒子砲を放った。圧縮粒子がカタパルトと、その奥の格納庫をズタズタに引き裂いていく。こちらのｉｆ部隊は、発進するまでもなく全滅させられた。\n']",['「まあ、それ自体は良いんだけど。問題は、そういうバリバリの戦えます拠点に、≪アマデウス≫を呼ぶって事。補給と修理なら他でも良いんだよね。隠す気もない罠だよ、これに≪アマデウス≫は応えなきゃならない。命令の種別はクラスＡ。命令違反が即刻処罰対象になる程優先度が高いんだよね。おまけに、カソードＣまでの道中は随伴艦が二隻付いてくる。逃す気はないんだね、きっと」\n'],['\u3000キョロキョロと周囲を見渡すイリアに向けて、一言呟いてみる。\n'],['\u3000機体スレスレの所を弾丸が擦過する。アストラルはｆｆ、つまり戦闘機で、敵はｉｆ。近距離戦は圧倒的に不利となる。\n'],['「んでもって、俺のこいつも残り一本。俺がハリウッドスターだったら、無限にパンパン撃てるんだけどな」\n'],['「私じゃないよ、トワちゃんのだって！  服は私のでもブカブカなだけで着れるからいいけど、下着はサイズ合わないもん。リーファちゃんのだとちっちゃ過ぎたし」\n'],['「さあて、後は向こうが反撃できない距離からバシバシ撃ってけばいいだけってね」\n'],['\u3000ミユリは唸り、頭をガリガリと掻く。\n'],['\u3000Ｅ‐７ロングソードは片刃の実体剣であり、切断面でない方は凹凸がギザギザと刻まれている。≪カムラッド２≫の盾に向け振り下ろしたのは、一見鋸のようにも見えるその凹凸面だ。当然、切断能力はない。盾の特殊合金とＥ‐７ロングソードの特殊合金が互いにぶつかり合う。≪カムラッド２≫の盾はしっかりと斬撃を受け止め、盾の役割を存分に発揮している。\n']
