ぼさぼさ,へらへら,そろそろ,こそこそ,じろじろ,ばらばら,ばたばた,ぶんぶん,ぱたぱた,はっはっ,すれすれ,かちゃかちゃ,きょろきょろ,きらきら,ぎりぎり,くっくっ
"['\u3000ぼさぼさの髪も着崩した制服もどれもどっきー艦長だった。\n', '\u3000そのぼさぼさの髪に、だらしなく着崩した制服は間違いなくどっきー艦長だった。\n', '\u3000ぼさぼさの髪に着崩した王立宇宙軍の制服の裾をはためかせながら。\n']",['\u3000どっきー艦長はへらへらと笑いながら手を広げた。\n'],"['「そろそろ魔王様達が戻られます」\n', '「うむ。では勇者よ。娘を頼んだ。そろそろ戻らねば魔王星が崩壊してしまう。ゆくぞ。がーだ」\n', '「……まあいいです。それよりそろそろ目標地点に到達します。星々の中心ですよ」\n', '「できるならそうして欲しいものだね。僕もそろそろ少しは休みたい」\n', '「見破られた？\u3000ではもうそろそろいいかな。二人とも小型艦に避難してるな？」\n']",['\u3000こそこそ隠れる理由がない。\n'],['「はっ？\u3000そんな訳あるはずがないでしょ。じろじろ見ないで」\n'],"['\u3000どっきー艦長達が空間凝固の剣をばらばらと取り出した。\n', '\u3000そして人類圏最強無敵の超弩級戦艦さんだーげーとが真っ二つに折れた後、船体をばらばらに分解してその光の中にしみのように消えていった。\n']",['\u3000さららが手をばたばたさせてその場で飛び跳ねた。\n'],['\u3000がーだ副官が魔王の娘を見るが、魔王の娘はぶんぶんと首を縦に振って同意していた。\n'],['\u3000別のさららが地団駄を踏み、小さな足が艦橋の床に当たりぱたぱたと音を立てた。\n'],['「こっちの身体だと？\u3000なんと懐かしい。なんという大魔力。あーはっはっは。いいぞ。それでこそ勇者だ。わしの敵だ」\n'],['「それ。それなのですよ。その『うん、そう』だけで会話を成立させるめいむちゃんの個性に私のあいでんてぃてぃは崩壊すれすれなんですのよ」\n'],['\u3000鎧がかちゃかちゃと音をたてた。喜んでいるようだ。\n'],['\u3000きょろきょろと不思議そうに艦橋内を眺めている。\n'],['\u3000さららが仮想の人工眼をきらきらと輝かせた。\n'],"['\u3000性能の劣る分体といえさららの操舵だ。敵の放った生体れーざーをぎりぎりでかわす。宇宙戦艦を小型機のように扱う操舵はAIの技能を凌駕していた。\n', '\u3000交差する攻撃びーむをぎりぎりで避ける戦艦あうらみーら。\n', '\u3000白で塗り潰された部屋の中でどっきー艦長は生体れーざーをぎりぎりで避ける。\n']",['「くっくっくっ。面白いではないか」\n']
