きらきら,おろおろ,ぴちぴち,ぴくぴく,ふらふら,すらすら,いらいら,もじもじ,きょろきょろ,くらくら,かっぽかっぽ,にこにこ,じゃらじゃら,にやにや,そろそろ,ぼろぼろ,よろよろ,かぽかぽ,こそこそ,ばらばら,たどたど,からから
['\u3000田広も拳を握り締め、目をきらきらさせて叔父を見ている。\n'],['\u3000爺さんがおろおろしていると、田広がろばを引いて戻ってきた。\n'],['\u3000蒙恬は手下達の腕の中でぴちぴちと暴れだす。だから降りろ。\n'],"['\u3000あ、またこめかみがぴくぴくと…。\n', '\u3000こめかみのぴくぴくが止まりません！こんなところできれたらあかん。\n']","['\u3000…なんかろばに乗ってる人、ふらふらしてるけど大丈夫なのか？\n', '\u3000ふらふら遊び歩いている劉邦を県に推薦して役人の亭長にした。\n', '\u3000俺は蒙毅に謝りふらふらと部屋へと向かった。\n']",['「そうだな。しかし中、お主の弁には驚いた。口が回るとは知っていたが、よくもまぁあれほどすらすらと。お主が狄の纏め役だったかと錯覚したぞ」\n'],['蒙恬はいらいらした様子だ。\n'],['\u3000改めて蒙琳さんを見る。染料がまだ手に入らないのか、未だ美しい琥珀のような髪に、白い肌。大人っぽい美人系なのにもじもじしているのが可愛い。ぎゃっぷ萌えっていうの？\n'],['\u3000田広はきょろきょろと辺りを見回しながら歩いている。危ないぞ。\n'],['\u3000頭がくらくらしてきた。\n'],['\u3000｜邑《ゆう》を出て、城壁の周りをかっぽかっぽと馬を歩かせる。\n'],['\u3000田横はにこにこと笑いながらまた構える。\n'],['「そうですか、なるほどねぇ。人間だって脇腹に常にじゃらじゃら当たる物付けられたら邪魔で苛つきますね」\n'],['\u3000全く違う理由で赤い顔をした者がにやにやと笑いながら大きな声でからかう。\n'],"['「そろそろ来るぞ、顔を隠せ。手筈通り行くぞ」\n', '\u3000――咸陽に戻ったら、そろそろ扶蘇を呼び戻す事としよう。蒙恬の元で、甘いだけの男から変わっているだろうか\n']","['\u3000こうして俺はぼろぼろにされ、部屋に戻る。\n', '\u3000暗い中よくみれば髭も整えておらず、衣服はぼろぼろだ。そしてかなり疲れた様子だ。\n']",['\u3000唖然とし、よろよろと主上に近づく私の背中に何かがぶつかった。\n'],['\u3000今度はろばが手綱を離された事に気付いていないのか、そのままかぽかぽと歩いて俺達を通り過ぎていく。\n'],"['「まぁ落ち着いて下さい、蒙恬様。貴方は今、反乱者で脱獄者です。咸陽へ行ったところで門の中にも入れないでしょう。仇にも会えず犬死するだけです。どうにか咸陽に入れたとして、こそこそ忍び寄って暗殺するのですか？正々堂々とではなく？」\n', '「趙高、趙高よ、蒙毅の奴が近頃何やらこそこそ探っておったが、我らの計画に感づいたのではないのか？」\n']",['\u3000これ大丈夫？すぴーど上げたらばらばらにならない？\n'],['\u3000俺は疲労困憊のこともあり、たどたどしく答える。\n'],['\u3000喉はからからで、上手く唾も飲み込めない。\n']
