辛い
"['「やはり気になるのが、八百膳さんからの口利きです。この話しは具体化するまでは秘しておかねばなりません。なので、『湯葉鍋』という題材を今瓦版にできないのは辛いですね。\n', '「義兵衛、お前はいつのまにそんな世知辛い計算ができるようになったのかな。\n', '\u3000義兵衛さんに憑依する前は２６歳のさらりーまんとして働いていたので、世の中がどんなに世知辛いのかも多少は知っているし、多少の未来知識を持っている。\n']"
