ざわめき,がしてく,けたから,たらくだ,ことくら,かったた,もわずか,ばたふら,つけねば,ぎょうじ,こうぎょ,しおから,こともご,するとこ,ふさがっ,かさねば,さらしく,はっきり,きろうと,そろわな,からすか,さらしな,くらいが,うじょうじ,わさねば,らんから,ついてか,ぷすぶる,ちらから,めたこと,じとする,うとする,こりから,のこまご,よろしく,ずかしく,じたかっ,もださん,うじょうし,がったら,しながら,もこちら,ちらこそ,たってく,うところ,いがする,するから,さっそく,くださっ,けたこと,ふさがり,けっぱく,つけてか,するでぶ,うようだ,だったら,からだっ,からつい,くらいじ,とってか,ことすら,つらかっ,こそつら,しくじり,ことだっ,ぶりごろ,はらわた,くいこと,がらせか,しとめた,わーくに,まろうと,にやする,ぼさねば,きーぱー,うだから,とったら,くすこと,ころだっ,だったた,だったか,こんとろ,ばりすた,つかめた,からほっ,たっぷり,すっかり,おろうと,うとうし,がくらん,おいてく,もろこし,こうから,もわかっ,すいとこ,するなよ,もそうだ,びかかり,もござら,むらたか,こともや,さくらん,くださら,がってく,からすら,どくとく,のしちゅー,かりだっ,こうかき,むしはら,おいたか,すること,さらにこ,しくする,すくする,がさねば,つけてく,がたかっ,さんがさ,ずかしな,ぼそうと,びかけら,がっちり,ついたら,かりすく,くつもり,じたこと,かすこと,しなかっ,とっくに,おろうよ,どしたら,ぱっくに,ひっそく,もわから,ずること,しとのこ,ちらもそ,ついてく,ひたすら,めたから,ことこそ,がつくだ,ころから,しないが,こせがら,けたいが,するのし,こうさく,からこそ,かったら,ひっぱく,こんぴゅー,ばしてく,さってく,かつだっ,はたくさ,かりいら,わなかっ,さっぱり,ふさわし,かったか,どしてく,からこう,ことしな,けたかっ,かちどき,がしきり,わないが,かりごと,うしたら,かってく,いそうだ,がつくっ,こしてく
1,2,1,1,1,3,1,10,2,1,2,1,2,4,1,1,1,9,1,1,1,1,2,1,1,2,2,1,2,1,1,33,1,1,4,4,2,1,1,2,49,4,2,1,5,1,13,3,15,2,1,3,1,1,2,9,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,5,2,1,1,1,11,5,2,1,1,4,1,1,2,1,7,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,1,2,1,2,1,158,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,24,1,1,1,1,1,3,1,1,1,5,1,2,1,1,1,2,1,2,1,1,35,3,1,1,2,1,3,1,1,17,2,1,24,1,1,1,3,7,1,4,1,1,5,6,1,2
