がったか,ちらこち,なみにこ,ざわめき,きくする,けたから,たらくだ,するがら,ほっとく,もそうよ,からのそ,じたから,ばたふら,わしたか,のさばり,けたさん,にたしな,ぎたがら,とったか,じくゆる,するとこ,がしたか,ぽっかり,からにや,はっきり,かたわら,らんから,めたつい,ぷすぶる,ちらから,するやい,うとする,くっきり,からもだ,じたとこ,よろしく,ずかしく,らんどか,すっきり,がったら,わーはっ,こともそ,しながら,ざわつい,こうもり,せこけた,ちらこそ,ことごと,がぶつか,めたかっ,もそこそ,がってか,もこうだ,うところ,するから,ぐりきゃっ,からもわ,ついにこ,ぶりにや,からもそ,からばさ,ぼくさー,からごく,にこちら,わしいそ,だったら,つけたか,からだっ,うとつい,けたふら,ちらもわ,もりから,がみこん,するとー,じたばた,ひやしな,めたきり,じろぎし,いらしく,たじおー,にやしな,いらから,ぶらねば,はらわた,わたしな,からがら,がたいそ,きくらん,しばしお,まろうと,にやする,ずらしな,するぐら,うだから,こんちく,からみし,ぎたから,げーむか,にたくね,だったか,こんとろ,とっぷす,たどうし,べりすく,すっかり,はきつい,くどころ,ぶりから,かたから,するきり,おいてく,うるさく,じりのた,がみいら,もそうだ,もござら,めたとこ,こそしな,がらのこ,くださら,こうする,からすら,からもや,わしてく,かりだっ,こしくす,めきしこ,すること,こともだ,きろめー,びかずら,つけてく,がたかっ,たらしく,のろぐい,ばっかり,けたがっ,ぶつけら,びかけら,ぎしてく,ばたねと,こうずけ,ざっくばら,たたから,すっぽり,ひっきり,くつもり,ぶーめら,しなかっ,こしたら,たったら,からずっ,きくうね,からばた,しとする,あっぷする,おーぱー,もりだっ,たらふら,もわから,すたどー,せかけた,ちらもそ,たらふく,はっする,ちらつか,すいから,ひたすら,がやたら,かちこち,めたから,げたうる,しとしな,げたらん,てかしこ,とこちら,けたいが,にやつい,かりたか,ひくつか,しばかり,からこそ,するくら,かっこう,からする,かったら,からうろ,もそうし,たらこん,かつだっ,わなかっ,さっぱり,がやすや,かったか,どさくさ,うとしな,おーのー,くにおい,すかうと,げたから,からこう,がびくっ,うしたか,もそもだ,けたかっ,ねちあは,よろめき,ひくつい,ばしめた,かりごと,みしだく,うしたら,かってく,いそうだ,げたかっ,ぷること
1,3,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,5,1,20,1,2,1,3,3,1,36,1,1,1,98,2,2,2,2,2,1,37,2,1,2,4,1,4,2,2,1,1,15,9,1,1,1,1,1,1,1,1,2,1,10,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,6,2,1,1,1,1,4,1,1,2,1,1,18,1,1,1,1,2,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,7,7,2,13,2,1,1,11,1,1,1,1,1,1,1,1,1,1,1,2,2,1,28,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,1,1,6,1,1,1,1,1,1,2,1,1,7,38,1,1,3,10,1,1,1,1,16,4,1,43,2,5,1,1,1,2,1,1,1,5,1,16,1,1,1,2,1,2,2,2,1,1
