ちらこち,なみにこ,もたくさ,じめてか,たらくだ,にためた,しわから,めたがっ,かったた,いがしば,くいから,びしから,うらめら,するとこ,いがよろ,はっきり,がりこほん,らんから,うだしな,ちらから,たらがっ,めたこと,うとする,しくはっ,もたべら,げたいが,こしいが,よろしく,げたこと,しながら,もやらん,ちらこそ,ことごと,もそこそ,だってく,ぼきこう,きりむし,うところ,ぽっきり,ごわかっ,するから,からけっ,けたこと,ことはた,くどうし,にこちら,うようだ,だったら,からずる,がしばら,とってか,ことだっ,さんよろ,いらしく,たらかさ,ばってく,ぎゃーおぎゃー,けらかす,よたこう,くすぐっ,わたしな,がばらん,しばしお,さんのそ,ころだっ,だったた,びりする,じめする,だったか,へっどく,からむし,がたくさ,のたぐい,すっかり,はきつい,こともた,かっぷる,うしばら,だったっ,おいてく,びかけた,めらわな,ぱりばら,たためそ,おいたた,もわかっ,ことがば,てくこと,ぶつから,するしな,うだがや,もそうだ,さんもだ,がってく,さんつけ,しばだっ,かりだっ,さんもそ,もろくに,すること,いがとー,びりすご,さらにこ,わなけら,はきくよ,がたかっ,たらしく,かっさば,ぼそうと,こんくら,つけくだ,ばっかり,ごたする,ことから,そろじー,がっちり,ぎとする,からすく,うともや,ついたら,もそのた,くつもり,じたこと,もわかり,うしてく,かすこと,しなかっ,こしたら,たらさら,わらてく,だくこと,けってか,しとする,もりだっ,くったた,もわから,ずること,ちらもそ,ついてく,どかかっ,ころのこ,ひたすら,よろこん,しとしな,めたたた,ことこそ,ころから,しないが,もそうは,ふやかす,こしさら,ぐいとこ,からこそ,するくら,かったら,さんはた,はたくさ,わなかっ,らんしな,ふさわし,かったか,どさくさ,うとしな,げたとこ,どしてく,けっこう,ばっちり,わないが,かってく,いそうだ,ばっきり
1,2,1,1,1,1,1,2,11,1,1,1,1,2,1,9,1,2,4,2,1,4,6,1,1,1,1,48,1,22,1,5,3,1,1,1,1,8,1,1,6,1,4,1,1,2,1,5,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,9,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,3,82,2,2,1,1,1,1,2,1,1,1,1,2,1,13,1,1,1,1,1,1,2,4,1,1,3,1,6,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,5,1,1,1,1,4,1,1,1,1,9,3,10,1,2,9,1,5,14,3,3,1,1,3,2,2,4,1,1
