ぼさぼさ,ちらちら,すたすた,いちゃいちゃ,おどおど,さらさら,がたがた,ざわざわ,どきどき,びくびく,きらきら,にこにこ,どんどん
['「それは、同感します。それにぼさぼさの髪にめがね、そしてますく。不快感しか感じません」'],['昼休みの終わるちゃいむが鳴り、次の時間の教科担任が教室に入って来たため、騒いでいた生徒達はいつものように席に着き準備を始める。みんな終始気になるのか、俺の方をちらちら見ていたが。'],['…ん？あれ？さっきまで隣にいた幼馴染がいなくなっている。あっ！あいつ俺のこと置いてすたすた先に歩いてるし。まじかよ。朝からこいつらと登校なんて辛すぎる。おーい。幼馴染よ、戻ってこーい。'],['「2人でいちゃいちゃしてないで、早く撮影しよ？」'],['久我桜子が恐ろしいほどの笑顔で俺の手を掴み立っていた。周りの生徒も、久我桜子の突然の行動に驚いている。「何、あいつ桜子ちゃんとどういう関係？」「あんな不審者っぽい奴いたか？」なんて言われてるし。俺がおどおどしていると、久我桜子が口を開く。'],['俺の目の前の幼馴染、一の瀬春彦はすごくいけめんである。さらさらの黒髪のくーるな王子様風いけめん。そしてそんなはるがいきなり教室に入ってきて寝ている俺を起こしたから、くらすの奴らがざわざわしている。'],['ひぃ！思わず隣にいたはるに抱きつくと、きゃーと周りにいた女子生徒から声が上がる。ふとはるの顔を見ると、青い顔でがたがた震えていた。はるの目線を追うと、そこには今までで一番怖い笑顔のさくら。'],"['俺の目の前の幼馴染、一の瀬春彦はすごくいけめんである。さらさらの黒髪のくーるな王子様風いけめん。そしてそんなはるがいきなり教室に入ってきて寝ている俺を起こしたから、くらすの奴らがざわざわしている。', '周りの生徒達は、「え、何知り合いなの？」などざわざわしている。', 'にこにこ笑顔で言っているけど、笑顔がこんなに恐ろしいなんて初めて知った。すると校舎側の方がざわざわし始めた。そしてしばらくすると、1人の男子生徒が見え、']",['…いけめんだ！！！俺が女だったら絶対惚れてた。その証拠にくらすの女子達は顔を伏せて悶え、男子達は呆然としている。なんか「相手は男なのに、なんでこんなにどきどきするんだ…」とか言ってる。おい。俺の幼馴染はそっち側じゃないから。'],['そしてさくらの笑顔にびくびくしながら準備する。多分めいくとかは後でやると思うけど、自分でやれることをやっとかないとさくらが怖い。'],"['きらきらびーむ！！！', 'きらきらびーむとは、俺のとってもぷりてぃーで素晴らしい目線を相手に送る技だ。']",['にこにこ笑顔で言っているけど、笑顔がこんなに恐ろしいなんて初めて知った。すると校舎側の方がざわざわし始めた。そしてしばらくすると、1人の男子生徒が見え、'],['とくそ拓人がいい、はーれむ達の止めも聞かず俺の手を引っ張り騒ぎの原因の方向へどんどん歩いていく。']
