するから,くつもり,いそうだ,ぱーかっ,からこそ,ことにちゃ,ぐいくる,べたとこ,どんぴしゃ,わんぴー,くること,かーくら,からさら,はっぴー,ちんわー,うところ,くるめら,でれびゅー,とこうか,すること,からすれ,わなかっ,するくら,かっぷる,かったら,はっきり,おたくだ,からがん,いちゃする,めちゃくちゃ,うとする
"['\u3000何となく、いい年してあにめが好きとか恥ずかしい感じがするからだ。', '「ついて行ってもいいかな？\u3000荷物持ちするから」']",['\u3000こうやって外堀から埋めていくつもりだな。'],['「へえ、白のれーすわんぴーすか。確かに七瀬さんに似合いそうだ。買うのかい？」'],['\u3000えすぱーかっ！'],"['「いや、作家やすぽーつ選手に限らず誰もがきっとそうなんだよ。人だって腐るほどいる。自分の代わりは、実はいくらでもいるんだ。少なくとも社会にとってはね。だからこそ、代えのきかない人物になる必要がある。僕はそう思うね」', '\u3000たとえ優秀だとしても、ううん、有名な子だからこそ悪い人に狙われる可能性だってあるし。']",['\u3000大成功者なのに驕り高ぶるどころか、謙虚で常に向上心溢れる彼に影響され、私も色々なことにちゃれんじしてみたりした。'],['\u3000えぇ、この人顔に似合わずぐいぐいくるぅ……。'],['\u3000日本の高校の数は、調べたところ約五千ちょっと。'],['\u3000でも実際どんぴしゃで当たってるから凄い。'],"['\u3000そこへいき、私は適当にわんぴーすなどを眺めた。', '「へえ、白のれーすわんぴーすか。確かに七瀬さんに似合いそうだ。買うのかい？」', '\u3000彼はにこっと微笑んでから、余裕でわんぴーすをお買い上げになった。', '\u3000その日の夜、私は何となく貰ったわんぴーすを着て、夕食のためにりびんぐへ下りた。']",['\u3000たまに、こうやって朝早く学校にくることがある。'],['\u3000強いていうなら、あにめしょっぷいってぐっず漁りでもすっかーくらいのもん。'],['「どうだろう、まだ満足のいける物は作れてない。これからさらに進化しないと」'],['「そう、自分を重ねてしまって。結局、おじいちゃんは蘇らないんだけど、最後ははっぴーえんどなんだ。本を読み終わった後、僕の心の傷は不思議なことにだいぶ癒えていた。……あの時からかな。今度は、自分が誰を救いたいと思いだしたのは」'],['\u3000るーちんわーく的な感じで日々が流れることに時折恐怖を感じることもある。'],"['\u3000私とは次元の違うところで生きている彼に、少しだけじぇらしーを感じてしまう。', '「……ちょっとな。色々と思うところがあって」']",['\u3000何だか言いくるめられてる気もするけど。'],['「おっと、その前にあもぞんでれびゅー検索っと」'],['\u3000星ちぇっくしとこうかなー、と思ったのだ。'],['「敢えて本名にしている。そうすることによって、恥ずかしい物を出せなくなるからね。くだらない物を書いたら自分にだめーじがくるだろ？\u3000嫌でも一冊一冊に魂を込める必要が出てくる。自分を奮いたたせるための、本名だよ」'],['\u3000親からすれば高校生の子供を一人暮らしさせるのは不安でしょう。'],['「そうかな？\u3000でも何も言わなかったら、今かっぷるだと思われてたよ」'],"['\u3000学校にふぁんくらぶまで存在するくらい。', '\u3000私は席を立ってそそくさと教室を出る。隣のくらすに緊急回避するくらいには女子の目が厳しかったので。']","['「あのね、そういう説明必要だったかな？\u3000いずれかっぷるになるの確定だと思われちゃうよね？」', '「そうかな？\u3000でも何も言わなかったら、今かっぷるだと思われてたよ」']",['\u3000三巻なんて三百枚売れた程度、とねっとの書き込みにあった。本当に人気なかったら信憑性は高いと思う。'],"['\u3000少し辛辣かもしれないけど、はっきり言った方がお互いのため。', '「その通りの意味だよ。あんまり難しいこと書いてもわかる人は少ない。正確に、しんぷるに、分かり易く書け。じゃないと理解違いする人がでる。要するに、はっきり事実を述べた方が、僕らのためだよ」']",['\u3000私はそこそこおたくだが、その事実は学校ではひた隠しにしている。'],['「へー、汚い話でわるいけど、印税とかすごいからがんばってるのかと」'],['「階段下りたら離してね。教室でいちゃいちゃする人は嫌いだから」'],"['\u3000――と思った翌日、彼はめちゃくちゃふれんどりーに接してきたーっ！', '\u3000もうね、めちゃくちゃ売れなかったみたい。']",['\u3000とにもかくにも、こうして私は西園寺蓮という平穏な学園生活を壊そうとする脅威を退けることに成功した――']
