ゴツゴツ,フラフラ,ピリピリ,ゴロゴロ,バラバラ,ドキドキ,ジンジン,ポカポカ,サラサラ,トントン,ガチガチ,キラキラ,ドクドク,パサパサ,ジロジロ,ボリボリ,ゴーンゴーン,ゴテゴテ,ワクワク,ピッピッ
"['\u3000しかも橋は結構な高さで、その下には川が流れており、ゴツゴツとした岩肌も剥き出しになっていた。映画なら絶対に切れて落ちるタイプのものだ。\n', '\u3000ゴツゴツとした岩の間を流れる水は幾重もの紐のように細く筋を作り、それが次第に束となって流れていく。\n', '\u3000ゴツゴツとした岩で出来た浴槽の露天風呂に浸かりながら、青空を見上げて駿稀が呟く。\n']",['「子供なんて産めるかよ……僕は就職も決まってなくて、フラフラしてんのに……」\n'],['\u3000僕はもう一歩進み、美妃さんを見た。仕方なさそうに美妃さんも手摺りを握り締め僕の後に続く。僕たち以外の観光客も悲鳴に似た笑い声を上げて歩いて行った。その度にふわっふわっと橋が頼りなく揺れ、内臓が縮み上がるような恐怖が襲う。冷や汗を出し過ぎて汗腺がピリピリと痺れるような気がした。\n'],['\u3000一度見たら足が竦むような高さで、下には岩がゴロゴロとしている。高所恐怖症のくせに崖からの飛び込み自殺なんて、やっぱり不向きだった。\n'],['「ごめんね。仲良しグループの中に恋とか愛とか持ち込むとか、最低だよね。私のせいで……みんながバラバラになったらどうしようっ」\n'],['「吊り橋効果ってあれだろ。危険な状況に晒された男女がドキドキしてそれを恋のときめきと勘違いして付き合うとかいう」\n'],['\u3000拳を振り抜くと駿稀がふらりと蹌踉けて倒れた。殴られた顔やらあちらこちらがジンジンと痺れていたけど、不思議と痛みは感じない。口の中まで切れているのか、生温かい苦さがドクドクと溢れてくる。\n'],['「本当だ。なんかポカポカしてる」\n'],['\u3000権天使は手帳にサラサラとメモを走らせていた。\n'],"['\u3000そう言いながら新聞を見せてトントンと指で叩く。\n', '\u3000雨が風に煽られて地面を叩くさぁぁぁっという静かな音や、屋根から伝い滴る水のトントントンという音を聞くともなく聞いていた。\n']",['\u3000物静かな美妃さんを振り返るとガチガチに固まった姿勢で橋の下を見下ろしている。見るからに僕より駄目そうだった。\n'],['\u3000一方美妃さんは目をキラキラと輝かせて、闊歩する馬たちを見ていた。\n'],['\u3000拳を振り抜くと駿稀がふらりと蹌踉けて倒れた。殴られた顔やらあちらこちらがジンジンと痺れていたけど、不思議と痛みは感じない。口の中まで切れているのか、生温かい苦さがドクドクと溢れてくる。\n'],['\u3000あのクールな美妃さんですら一つ食べながらもう一つの手にキープするくらいなんだから、よほどの美味しさだったのだろう。口の中をパサパサにさせながら、僕たちはラフティングの思い出話と今後の予定を語り合っていた。\n'],['\u3000駿稀と二人で「おおーっ」と声を上げて、ジロジロ見回した時は照れ臭そうにして怒っていたが、「綺麗だね」とか「似合ってる」と褒めたら顔を真っ赤にして「ありがとう……」と照れていた。美妃さんも以前は気付かなかった色んな面を見せてくれる。\n'],['\u3000お母さんは何かおかきか煎餅のようなものを食べてるのか、ボリボリという音を立てながら緊張感のない声で話している。\n'],['\u3000そんな当たり前のことが壮大で、尊く、かけがえのないものだと気付かされた時、ゴーンゴーンという鐘の音が鳴り響いた。\n'],['\u3000白と黒しか使っていない服なのにゴテゴテとした装飾でやたら派手派手しく見える。そして鞄はなぜか鳥のかたちをしていた。\n'],['「あー、ワクワクするっ！」\n'],"['\u3000病室は静まりかえっており、綾人に繋がれた機械だけがピッピッピッピッと無機質な音を立てていた。\n', '\u3000病室は静まりかえっており、綾人に繋がれた機械だけがピッピッピッピッと無機質な音を立てていた。\n', '\u3000僕は目を閉じて機械鳥のピッピッピッピッという鳴き声が聞こえないか耳を澄ます。しかし不思議と死神はやって来なかった。\n', '\u3000僕は目を閉じて機械鳥のピッピッピッピッという鳴き声が聞こえないか耳を澄ます。しかし不思議と死神はやって来なかった。\n', '\u3000ピッピッピッピッ……\n', '\u3000ピッピッピッピッ……\n', 'ふと遠くからピッピッピッピッという無機質な機械音が聞こえてきた。\n', 'ふと遠くからピッピッピッピッという無機質な機械音が聞こえてきた。\n', '\u3000どこか忌ま忌ましさを感じるその鳥型ロボットはピッピッと一定リズムで鳴きながら僕の方を見ていた。\n', '\u3000機械鳥はそう言うと無機質な羽を音もなくはばたかせて闇へと消えていく。飛び去ったのにまだ微かにピッピッピッという音が脳裏に残っていた。\n', '\u3000それを待っていたようにピッピッピッピッという死神鳥の鳴き声が聞こえてきた。\n', '\u3000それを待っていたようにピッピッピッピッという死神鳥の鳴き声が聞こえてきた。\n']"
