はーどす,しながら,するから,しっくり,しなかっ,じゃんぐる,きんしっ,くすこと,こっちか,からこそ,はきつか,わんぴー,しっかり,しっとこ,ことのし,からちら,がらのろ,のおごり,うところ,でかかっ,じめつけ,すること,からげー,えんなよ,わなかっ,まるとこ,わくしな,からのろ,かっぷる,ぼーりん,かったら,はっきり,わんつー,かんぱー,めちゃくちゃ,うとする,いじくり
['「はーどすぎる……」'],"['\u3000渚は髪をかき上げ、目線を落としながら言う。', '\u3000あの頃に髪型を似せた結那が、滑り台の上で、俺を指さしながら叫ぶ。']",['「じゃ私が勝手に話するから寝てていいよ」'],['「高校の時、帰宅部になって暇になってさ。文化祭とか頑張ってたけど、何かしっくりこなくて……。でね、恋愛でもしてみようかなと思ったわけ」'],['「でも、一度だってそんな話しなかったじゃないか」'],['\u3000公園のじゃんぐるじむの上、二人で交わした約束。'],"['\u3000あの頃と同じすきんしっぷだ――なんて思ったところ、結那ははっとして俺から手を離す。すぐに目をそらして、', '\u3000ばかっぷるは肩を抱き合い、すきんしっぷを取りながらのろのろと歩く。']",['「健やかなるときも、病めるときも、喜びのときも、哀しみのときも、富めるときも、貧しいときも、これを愛し、これを敬い、これを慰め、これを助け、その命ある限り、真心を尽くすことを誓いますか？」'],['「私もこっちかな。狙ってる会社があるので」\u3000'],"['\u3000だからこそ気を遣うわけだが……まあ、今回はお言葉に甘えることにした。', '「だからこそ安心できねえんだろうって！」']",['\u3000二日連続で深夜まで飲み会はきつかったけどな。'],['「わんぴーすか？\u3000めちゃくちゃ似合ってるな」'],['\u3000薄いとはいえ、結那は化粧をしっかりしてあり、髪もしっとりと流れるようだった。'],['\u3000子供時代のように悪戯な笑みを浮かべ、びしっとこちらを指を指す。'],['\u3000本当は渚と別れたことより、結那に忘れ去られていたことのしょっくが大きいわけだが。'],['\u3000少し前からちらほらやってたのだが……'],['\u3000ばかっぷるは肩を抱き合い、すきんしっぷを取りながらのろのろと歩く。'],['「なんで敬語だし……まあ、飲むけどね。太一のおごりだよね」'],['\u3000つぶらな瞳は澄んでおり、美形としか表現のしようのない顔立ち。これですたいるも抜群、胸まで大きいのだからげーむで言うところのちーときゃらだ。\u3000'],['\u3000挑発に乗った俺は女相手に本気でかかっていき、わずか一分足らずでぼこぼこにされた。'],['\u3000俺もけじめつけなくては……。'],"['\u3000これを皮切りに話が盛り上がり、結局俺は深夜二時までお邪魔することに。明日も講義あるし、名残惜しいが帰ると告げる。', '\u3000そう約束することで、彼女の機嫌を修復する。']",['\u3000つぶらな瞳は澄んでおり、美形としか表現のしようのない顔立ち。これですたいるも抜群、胸まで大きいのだからげーむで言うところのちーときゃらだ。\u3000'],['「今度は日にち、間違えんなよ」'],['「あはは――あはっ、ばっかみたい！\u3000日付勘違いしてたとかさ、まさかこんな展開になるとは思わなかった、あははははーー、ばーかばーか」'],['\u3000つまるところ、愚痴みたいなものだな。'],['「あるところに、一人の女性がいました。その人にはとても楽しみな約束がありました。八年前、幼なじみと交わした――再開の約束です。ついにその日が訪れ、わくわくしながら待ち合わせに行きました。気合い入れすぎて、朝の六時から待っていたのです」'],['\u3000ぷろ格闘家直伝、わんつーからのろーきっくが俺に入る。無論、力は全くこもっておらず、さっぱり痛くないのだが。'],"['\u3000午前中に学校につくと、門のところで見知ったかっぷるを発見する。', '\u3000ばかっぷるは肩を抱き合い、すきんしっぷを取りながらのろのろと歩く。']",['「じゃぼーりんぐからのびりやーどからのからおけからの食事ね」'],"['「好意がなかったら、夜の十二時にお茶なんか飲ませねえだろって。お前どうなんだ？」', '\u3000俺も、もう少し口が上手かったらいいのだが。', '\u3000涙が流れるほど、面白かったらしい。']","['「はっきり言っていい？\u3000さっき隣座った時、気づいてくれなかった時点で、すっごいむかついたから」', '「誤魔化しはいかんねー。はっきり言うとさ、なぜか太一の顔が浮かんだの。それまでも、ふとした時に小学校のことを思い出すことはあった。特に太一と遊んだ記憶」', '「もうやめなよー。渚さんの時みたいにはっきり言って」']",['\u3000ぷろ格闘家直伝、わんつーからのろーきっくが俺に入る。無論、力は全くこもっておらず、さっぱり痛くないのだが。'],['「じゃあ、太一と結那の再会を祝って、かんぱーい！」'],"['\u3000横を向くと、あの美人さんがめちゃくちゃ怖い顔をしていて鳥肌が立つ。', '「わんぴーすか？\u3000めちゃくちゃ似合ってるな」']",['\u3000その後、俺は何度も転校した結那と連絡を取ろうとするが、その度に思い直した。'],['\u3000動揺してるのが丸わかりなのはださいので、俺は特に用もないすまほをいじくりまくる。']
