つんつん,ちくちく,ひやひや,そろそろ,おいおい,とんとん,いちゃいちゃ,さらさら,ざらざら,うんうん,はっはっ,ぼりぼり,じゃんじゃん,きらきら,ぽんぽん,どんどん,ぷんぷん,むらむら,ごわごわ,ぎりぎり,ほやほや,ちっちっ
"['「つんつん、つんつん」\n', '「つんつん、つんつん」\n']",['\u3000少しだけごわごわした髪が、手のひらにちくちくと刺さる。\n'],['\u3000誰かと付き合わないかいつもひやひやしてた。\n'],"['「外で天川くん待たせてるし、そろそろ行こう？」\n', '「いちゃこらするのはいいんだけど、そろそろご飯出来るから、お兄ちゃんのこと起こして」\n', '「だからといってかれこれ十分以上はいるし。そろそろ他のところに行こうぜ」\n']",['「おいおいおい、まじかよ」\n'],['\u3000背中をとんとんと優しく叩くのが、赤語をあやすようで。\n'],"['「……あのさ二人共、すぐそうやっていちゃいちゃするの、やめてくれない？」\n', '日常章からいちゃいちゃ章に切り替えですよ！\n', 'PS.これからも変わらずいちゃいちゃしていきます\n']",['\u3000さらさらしていて、ずっと触っていたい。\n'],['\u3000天川くんのざらざらとした舌が、私の口内を犯していく。\n'],"['「うんうん。天川くん、なんだかんだ人気高かったしね」\n', '「うんうん！\u3000天ちゃんかっこいい！！」\n', '「うんうん、今付いてくれば、両手に華だよ〜？」\n']","['「はーはっはっはっはっ！！！」\n', '「はーはっはっはっはっ！！！」\n']",['「ぼりぼり……」\n'],['「ん？\u3000おういいぞ。じゃんじゃん座れー」\n'],['\u3000瞳をきらきらさせながら、目の前で歩く犬たちを見ていた。\n'],['\u3000そして、ぽんぽんと叩く。\n'],"['\u3000はにかみながら、下を向く綾瀬があまりにも可愛くて、こっちがどんどん赤らめる。\n', '\u3000天川くんの匂いがどんどん近づく。\n', '\u3000ここでどんどん相手の領域に入っていったら、引かれるだけ。\n']",['\u3000ぷんぷんだお！\n'],"['\u3000少しだけ寂しい気持ちと、少しだけむらむらしたままにさせるのは、少し酷い。\n', '\u3000むらむらがすごい。\n', '\u3000ちなみに、指だけじゃ治まらないどころか、むしろむらむらが爆発して、天川くんの上に跨ったのは、しょうがないと思う。\n']",['\u3000少しだけごわごわした髪が、手のひらにちくちくと刺さる。\n'],['「いないよ。高校は赤点ぎりぎりで生きてきたし、高卒で働き出したから、出会いもないしね」\n'],['\u3000でもなんだか、新婚出来たてほやほや夫婦みたいで嬉しかったり。\n'],['\u3000ちっちっち。といいそうな感じで肩をすくめる百合。\n']
