ごちゃごち,にことこ,めちゃくちゃ,えんとろ,からぶら,おいてく,がくすく,ぐらうん,ばらくす,かっぷる,くるさら,からこっ,じくおた,くんから,にやたら,だくこと,ぱんちら,にこする,むらする,うよから,うとしな,からちー,ぴーくた,くるから,ことかさ,じゃんかす,がつかつ,はっきり,べたとこ,うとする,くんたら,わいかっ,うだから,よろしく,ぐるしく,おろしな,もそこそ,こっちか,からかっ,どきんどき,くっきり,ちらもそ,すたたっ,とこちら,ぺっとぼ,とぼけた,がらふら,もやめた,ちらから,どくはた,かーぺっ,わなかっ,まること,だらしく,ぶんかっ,がみこん,しっかり,かつくだ,ことから,うところ,かーぼー,のたぐい,きんしっ,つけてく,どくちら,すくめら,わんぴー,わんばか,いそうじ,ちんわー,ぱりすご,まごつか,もやする,すくりーん,うととぼ,ふーどか,からしく,たらしく,ぶつかり,しこちら,へなちょこ,てかばん,つーかさ,いらしく,しないそ,つけねば,びゅーする,たらきり,かすこと,うようだ,ことすら,すーぱー,もそもや,ことぐら,するから,すること,かったら,からする,づけてく,ちんたら,しなかっ,ばんから,くつもり,かすめた,けらかん,からまじ,はたから,かすぞく,じゃんぱー,いちゃうか,いそうだ,だらしな,でこちら,からこん,でかわい,かってく,がやたら,にやしな,もさばさ,からこそ,てくすた,のためら,するにこ,からずら,ぱっちり,ころかさ,ぺちゃくちゃ,きこもり,じんきら,きんきら,めたわー,うかまじ,もおぼろ,おたくだ,するぐら,とくから,まじでこ,ふらつか,ちらとこ,ひたすら,ぶるにこ,げーから,うかばか,もそもた,たらすい,がつけば,おどけた,からんばか,かったっ,にこちら,さらにこ,けたこと,ゆるいじ,かっさら,ふがすべ,きょろしな,しながら,もしゃべら,いじめら,うとぼろ,わくくら,ぽいぽー,ことはき,するよた,くすぐり,うんどし
1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,4,1,26,1,1,1,9,1,1,2,3,2,1,1,1,1,6,4,1,1,2,1,1,4,5,2,1,1,2,14,1,1,4,1,1,2,1,1,1,1,4,1,2,1,1,1,3,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,15,11,3,1,2,3,1,1,1,2,1,1,1,1,1,3,4,3,2,1,2,2,2,1,4,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,3,12,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,1,15,2,2,1,1,1,1,1,1,1
