ぴちのし,りんぴっ,すいかー,つけるん,わんわな,からきゃっ,めちゃくちゃ,がぶつか,うますく,ぽんこつ,ぼんびー,おいてく,すかうと,めそうだ,かっつー,かっぷる,ことじゃん,からこっ,たらとく,からちょこ,くるから,はっきり,りんくだ,ぴんぽい,ことしな,うとする,しっくど,こちから,うだから,よろしく,つらのた,しなとこ,もそこそ,からかっ,どさくさ,ことのた,くりびん,ぶかかっ,するかっ,ぶつくさ,まじかっ,たらどん,とぼけた,ぎしちま,みしたら,もごしっ,かーぺっ,わなかっ,がたちま,すかから,くりとこ,たらぶら,ぶつもり,しっかり,うろつか,べたしな,もおでこ,うところ,からこち,くだから,ちらこっ,けたとこ,ちかけた,つけてく,ざわめき,たったら,へとこそ,うだしな,がつあー,だらすか,がらじゃん,ぶつかっ,すーはー,たらしく,ちっとこ,もたじろ,くすぐら,もそうだ,なみにや,めたとこ,ぶりかっ,いらしく,ぱーきん,のおでこ,つらがや,かすなよ,くどころ,するなよ,ぶくどく,ことすら,すーぱー,がんばったん,もそもさ,するから,とことん,すること,かったら,がりくだ,こそびし,がたくさ,しなかっ,がちゃがち,かっこつ,たっぷり,くるしっ,げーでか,おんでこ,かりのそ,たっつー,いそうだ,ぴーどく,がやたら,ことする,そわかっ,あっぷする,ぎりのお,がみつか,しっくり,きんぐさ,ことくら,ひたすら,はたくさ,するとこ,くること,きんぐだ,うははっ,もさぷら,かったっ,にこちら,もそうと,けたこと,こんどか,どくしー,くらいじ,そわかり,するしな,よろしこ,ぷかけら,ぽいから,からくす,ばしゃばし,すくめた,くすぐり
1,2,1,1,1,1,7,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,1,1,1,5,5,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,2,6,1,1,1,2,1,1,1,1,1,1,1,1,6,1,1,5,1,3,5,1,1,2,1,1,1,5,1,1,1,1,1,2,1,1,3,1,3,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,3,1,1,1,1,2,2,1,1,1,1,2,1
