とんどしゃ,ことよろ,つーにこ,がりびん,びらしく,さくぼや,まじかー,からきちん,ちらかっ,こりする,からくら,ことぶら,くらすか,どしてか,かたちか,ばらくす,うはこと,むしゃくしゃ,こそうと,かっぷる,ばたぶん,ぐるんぐる,ことじゃん,さくわな,もたぶん,にやたら,からつら,がくくっ,からすか,けたから,うとしな,たっぱー,くらくー,からすれ,くるから,はっきり,ことしな,うとする,けたすか,じりのし,うだから,よろしく,ことさら,わーから,ぐるしく,しなとこ,もそこそ,すごくす,がらぽつり,くすぶる,こっちか,きこうと,からかっ,するばか,びしばし,きしめた,がらひそ,ちらもそ,てくから,するかた,とこちら,ぺっとぼ,からがば,とぼけた,ちくりん,せかけた,わなかっ,めらうと,うだいじ,ばたしな,がみこん,ことかー,しっかり,いちゃしな,いじけた,ぶらこん,かすごくり,けたとこ,つけてく,がたしな,わんばか,がばくん,たらじゃー,ぶつけた,ぱりすご,ぶつかっ,かんべん,たらぶす,たらしく,もやしな,たらすご,もそうだ,にこもり,もたくさ,いらしく,びしゃがみ,めちゃうじ,くしゃわー,かすこと,するぱた,こところ,ことすら,こともた,めちゃうん,からどん,むずする,ことぐら,かさこそ,はたぶん,するから,まるごと,ぽつりとこ,すること,かったら,からする,がたくさ,しくちび,からちょい,するくら,しなかっ,ことがば,しゃーぺん,しっちゃか,のおばさ,たっぷり,がらさら,からぱっ,いそうだ,とこうだ,だらしな,かつくり,ばかぶす,でこちら,からこん,くっつけ,かつくん,どきする,しくする,ことばか,くすんなよ,ことする,からこそ,からもぐ,めたこと,ことがち,からどし,こんばん,ぼんとぼ,ひたすら,はたくさ,もやたら,するとこ,はきちん,くること,まじすか,かったっ,てくすく,ぽいとこ,けたこと,わいどし,しながら,もしゃべら,いじめら,ごろから,うとすれ,すいから,ちらりとく,ことはき,ぽーかー,にこしな,からがつ
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,13,1,1,1,1,2,2,1,1,1,1,4,1,1,2,2,6,1,9,1,1,3,6,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,8,1,1,1,2,1,3,1,1,2,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,16,2,3,3,1,1,2,7,1,1,1,1,1,2,1,4,1,1,1,1,2,2,1,1,1,1,3,1,2,4,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,4,1,8,1,1,1,1,1,1,1,1,3,1
