するから,かってく,うかはー,ばらくす,からはき,のおでこ,どんぴしゃ,しっかり,じゃーから,がらさく,どきする,たらしく,うだから,からちょろ,でこぴん,きらびー,ぼろうと,びくしな,かったら,くらがち,はっきり,わーかっ,うとする
['「せなくん、はるくん、さくらちゃん撮影の準備するからこっちきてー」'],['「別に変装じゃないし、あとださくない。なんで、誰もわかってくれないんだ。ただ…、ただ俺は、花粉症から身を守ってただけだ！」'],['苗字は忘れた。なんなら名前もさっきの会話で思い出したくらいだ。っていうかはーれむ達の名前なんて覚えてないし。あっでも由美って奴はくそ野r…拓人の義理でも妹だから苗字は間宮か。こんな3人だが、学校でとっぷを争うほどの美少女らしい。俺は全然そうは思わないけどね。'],['にこにこ笑顔で言っているけど、笑顔がこんなに恐ろしいなんて初めて知った。すると校舎側の方がざわざわし始めた。そしてしばらくすると、1人の男子生徒が見え、'],['そう答えた瞬間女子からはきゃー！！！男子からはうおー！！！という声が響いた。'],['そう言いながら、ふっと微笑み俺のおでこに軽くでこぴんして教室から出て行く。'],['はい。どんぴしゃ。'],"['はるは、本当か？みたいな顔で見ていたが無視無視。ほんと、はるもあいつも俺のこと信用してないな。俺だってやらなきゃいけない時は、しっかりやる男だ。', '「ほんとあまねは面白いな。だけど今日さぼるなよ、あいつがこっちに来るって言ってたから。あと体に悪いから、昼しっかり食べろよ」']",['声をかけようとしたけどまねーじゃーから呼ばれる。'],['さっきの騒ぎで俺とはるが来たのがわかったらしく、もうすでに衣装やらが準備されている。ああ、さぼろうとしたのに、誰かさんのせいでさぼれなかった。そう思いながらさくらをちらっと見ると、さくらが笑顔でこっちを向く。'],['…いけめんだ！！！俺が女だったら絶対惚れてた。その証拠にくらすの女子達は顔を伏せて悶え、男子達は呆然としている。なんか「相手は男なのに、なんでこんなにどきどきするんだ…」とか言ってる。おい。俺の幼馴染はそっち側じゃないから。'],"['…女子こっわ。くそ拓人は自分の世界入って聞こえてないようだが、はーれむ達には聞こえていたらしく顔を真っ赤にして俯いている。', '撮影現場に近づくと、休憩時間だったらしく久我桜子が集まっている生徒にふぁんさーびすをしていた。そしてくそ拓人はそこへ行き、真っ赤になりながら久我桜子へ話しかける。']",['「ま、とにかくあまねは、学校に行く服装どうにかしなよ。そのうち、不審者と間違われて捕まりそうだから」'],['「い、いや、今からちょろっと本屋行って漫画の新刊でも買ってこようかなーと…」'],['そう言いながら、ふっと微笑み俺のおでこに軽くでこぴんして教室から出て行く。'],"['きらきらびーむ！！！', 'きらきらびーむとは、俺のとってもぷりてぃーで素晴らしい目線を相手に送る技だ。']","['「何言ってるの、あまね。あまねがまたさぼろうとしたからでしょ」', 'さっきの騒ぎで俺とはるが来たのがわかったらしく、もうすでに衣装やらが準備されている。ああ、さぼろうとしたのに、誰かさんのせいでさぼれなかった。そう思いながらさくらをちらっと見ると、さくらが笑顔でこっちを向く。']",['そしてさくらの笑顔にびくびくしながら準備する。多分めいくとかは後でやると思うけど、自分でやれることをやっとかないとさくらが怖い。'],['さっきの騒ぎで俺とはるが来たのがわかったらしく、もうすでに衣装やらが準備されている。ああ、さぼろうとしたのに、誰かさんのせいでさぼれなかった。そう思いながらさくらをちらっと見ると、さくらが笑顔でこっちを向く。'],['「はる〜〜〜。さくらがちょー怖いよー」'],['自分の名前を呼ばれているのが、はっきりと耳に入ったので渋々顔を上げると、目の前には朝俺を裏切った幼馴染がいた。'],['「わーかったよ」'],"['そして放課後になった現在だが、帰る支度をして教室から出ようとすると、くそ拓人に「一緒に帰ろう！」などと言われて連れていかれる。その後ろをはーれむ達が俺を睨みながらついてくるが、別に俺こいつと帰りたくないんだけど。', 'そう思い、撮影現場を背にし離れようとすると、']"
