ぺらぺら,ぼそぼそ,おろおろ,おいおい,わいわい,ぶんぶん,くらくら,いらいら,ぼろぼろ,どきどき,きらきら,ぽんぽん,もやもや,こくりこくり,どんどん,ぴょんぴょん,ぐるぐる
['\u3000中学生の時期にこんなことを誰かにぺらぺらと喋ったらそれだけで黒歴史になりかねない。誰の目から見ても鼻が天狗になっている中坊である。'],['「なにぼそぼそと小さな声で独り言言ってんのよ、じーく。ほら、今日も勝負するわよ」'],['\u3000あーにゃがおろおろしながらそんな私を心配していた。'],['「おいおいおい！このもて野郎！女子には勉強教えて俺たちには教えねえってのか！？」'],['\u3000ちなみにあーにゃはこの勉強会には参加していない。確かに彼女は皆とわいわいと言った雰囲気が好きではなかった。'],['\u3000そしてまた私の元に一目散に駆けてきて、敵であるはずの私の両手を取り、ぶんぶんと手を振った。顔をほころばせ、熱のこもった視線を私に投げかけてきた。'],['\u3000むしろ28歳まで生きて平凡な給料を貰ってきた私としては、私立進学校に入れて貰えたことに対し親に申し訳ない気持ちが多分にある。この学校の毎年の授業料と前世の私の平凡な手取りの年収を考えると少し目がくらくらする。'],"['「…………なんかいらいらするのよ」', '\u3000滑稽ではあったが、その日以来、私は私の中の綻びが明確に浮き彫りになったことを実感していた。敗北によるしょっくではない。初めて負けたことが悔しい訳でもいらいらしている訳でも愕然としている訳でもなかった。']","['\u3000人生というのは大変なもので、自身の力の120%を用いてもその道を簡単には歩ませてくれない。人生という困難が用意した壁は高く、泣いて、地団駄踏んで、不公平だ、理不尽だと叫びながら体をぼろぼろにして、なんとか乗り越えていかなければならないものなのだ。', '\u3000幸せがあり、苦しみがあり、もう駄目だとぼろぼろになって……それが平凡な人生であったのだ。']",['\u3000あんなにどきどきした自分を殴り殺してやりたい。'],"['\u3000ぱあぁっと彼女の頬に赤みが差し、目がきらきらと輝いた。', '\u3000嬉しそうに、本当に嬉しそうにしていた。見ているこっちまでもが嬉しくなってしまう程、彼女の目はきらきらきらきらと宝石のように輝いていた。', '\u3000嬉しそうに、本当に嬉しそうにしていた。見ているこっちまでもが嬉しくなってしまう程、彼女の目はきらきらきらきらと宝石のように輝いていた。']",['\u3000大丈夫……大丈夫だよ…………と、言って彼女の頭をぽんぽんと叩いた。'],['\u3000すっきりすることすら罪のように感じて、私は自戒していたのだ。もやもやした夜を過ごしていたのだった。私は自戒していたのだ。'],['\u3000私がそう言うと、あーにゃは小さく何度も頷いた。真剣な顔でこくりこくりと頷いていた。'],['\u3000私たちの……いや、私の綻びはもうどんどん大きくなっていって、もう修正の付かない域にまで達しようとしている。いや、元より修正の効くものではない時限爆弾であったのだ、これは。'],['\u3000ぴょんぴょんと飛び跳ねながら顔を真っ赤にし、『氷の女王』という異名が全く似つかないほど全身で喜びを露わにしていた。'],"['\u3000変な単語が私の頭の中をぐるぐるぐるぐると回り、私はされるがままにあーにゃに手を引かれ、よろけながら夜の道を歩いて行った。', '\u3000変な単語が私の頭の中をぐるぐるぐるぐると回り、私はされるがままにあーにゃに手を引かれ、よろけながら夜の道を歩いて行った。']"
