しながら,づけたら,ことしな,しなかっ,いそうだ,たっぷり,でこちら,めたばか,とこちら,がぶるん,すいかさ,うとしな,へとちらり,しっかり,よろしく,ぷりげー,もそうは,うとかさ,じめから,すること,だらしな,けたこと,もそうだ,ちらから,だらごり,ぺっくだ
"['国民的人気あにめのがき大将と名字と名前の文字を入れ替えただけの、この老け顔まっちょの男子高校生は、短く整えた髪を汗に濡らしながら息を整える。', '口では否定しながらも、その様子は高揚している。', 'そして、遠い目をしながら今までの人生を思い返す。', '結果的に覗き見していたことに少し気まずくなり、こほん、とわざとらしく咳をしながら紫へと近づいていく。', 'ふわぁ、と大きなあくびをしながら、朱里はそう考えた。']",['先輩と近づけたらいいだけなので。'],['「そ、そんなことしないよ！\u3000変態じゃないんだから！」'],['「おう、来たか。遅刻はしなかったな」'],['危ないとの言葉通り、今にも熱々のお汁が落ちてしまいそうだ。'],['たっぷり数分はうつむいていた紫は、がばり、と顔を上げて剛の手に握られた手紙を掴んだ。'],['少し怯えたような表情でこちらを見てくる女子生徒にちょっとだけ傷つきながら、その便箋を握りしめてといれの個室へと向かう。'],['藍川夫妻は非常に忙しく、常に全国を飛び回っているため、月に三度ほどしか自宅に戻らない。剛の両親は剛の高校進学とほぼ同時に長期の海外出張が決定してしまった。一度勤めていた会社が倒産し、なんとか手に入れた再就職先のために断ることも難しく、また高校に進学し友達も出来始めたばかりの息子に今更ついてこいとも言いづらく、どうしたものかと頭を悩ませていた。'],['何か怪しいと思い、声をかければ喧嘩腰の三人組とこちらにすがるような視線を向ける'],['その際、小柄な身体とはあまりにも似つかわしくない巨乳がぶるんと揺れた。'],['名前は桃なのにすいかさいずのその胸。'],['だというのに、胡桃はどこか目が胡乱なまま動こうとしない。'],['青子は傍にあった箒で思い切り朱里の頭を叩くと、剛へとちらりと視線が向けられる。'],"['しかし、朱里という着痩せしつつも衣服の下にはしっかりとした筋肉を持ったいけめんの横では、単なるごりらだ。', '幼いころ、今ほど女性としての肉感のないがしっかりと成長した、しかし、正義感が強いために男子たちから疎まれ、からかわれていた。', '『青子さんはいつもしっかりしててかっこいい』']",['「それじゃ、悪いけど片付けよろしくな。ちょっと先生に呼ばれててさ」'],['もっとも、遊んでるわけじゃないというのは嘘だが。剛は朱里が勉強が一息つくたびにあぷりげーむをしていることをよく知っている。'],['しかし、同学年の男子と比べても更に大柄なごりらである剛と違い、同学年の女子と比べも小柄な胡桃ではとてもそうは思えない。'],['\u3000たまには遊びに誘うとかさ」'],['助けたというのは、いじめから救ったということではない。'],"['剣道と柔道の違いがあるとはいえ、二人でしか出来ないような稽古の際には、この美少女と時には密着することもあった。', 'しかし、そこに、「なら、うちに居候すると良い」「剛くんなら小さな頃から知ってるしね」という、そんな藍川夫妻の鶴の一声で、藍川家に居候することとなった。', 'その後、一年の夏休みまでは三人と時々戻ってくる藍川夫妻の二人で生活して、これまた藍川の親戚である胡桃が、やはり両親の都合で藍川家に居候することとなった。']",['そんなだらしない姿でも、信じられないほど様になっている。'],['今までそんな悪戯を受けたこともなかったため、その可能性に気づかなかった。'],['例えば、この場でもそうだ。'],['「あまり認めたくはないが、剛くんは私のことを姉のようにしか見れてないのかもしれないな……そうだな、少しは、その、こちらから、あ、あぷろーちを……！」'],['見た目は服を着たごりら、服を脱いだらごりら。'],['すぺっくだけならばこれまた文武両道、才色兼備を地でいく青子に釣り合うだろう。']
