しながら,かってく,からこそ,にたくさ,わんぴー,しっかり,はーふら,どきする,たらしく,けばよろ,すること,ひたすら,どかしく,にここと,わなかっ,ぶーめら,もそうだ,はっきり,いらしく,ちらもや,うとする,ころから
"['\u3000例えば、斜め前でのーとを片しながらおしゃべりしている男子二人組。', '\u3000ただしれっと平静を装い、眼鏡を直しながらその場を去るのみで。']",['\u3000見間違えるはずもない、こちらに向かってくる彼らは、あまりにも有名だ。'],['「成る程。貴女は俺とは異なる恋愛観を持つようですね。だからこそ、そこまで透明な眼(まなこ)で俺を見つめることができるのでしょうか」'],['\u3000人間の瞳が、こんなにたくさんの色を、光を、熱を孕んで、美しく光るなんて。'],['\u3000黒髪ろんぐに爽やかなわんぴーすでまさに清楚という感じの綺麗系女子と、ほぼすっぴんのようなのに肌が真っ白で大きな猫目のかわい女子と、ちょっと派手目ながら長い髪と濃いめりっぷの対比が印象的な美人。'],['\u3000息を止めて魅入ってしまう程美しいそれと、しっかりがっちり視線が絡んで……一瞬で逸らされる。'],['\u3000じゃあ何で白のいめーじかというと、肌がぎょっとする程白いのだ。しかも北欧系とのはーふらしく、髪も眉毛も睫毛も曇天の冬空のような青みの強いぶるーぐれー。長めな前髪の隙間から覗くのは、氷のごとく薄い水色の瞳だ。'],['\u3000第一、あれほどの美形だと、そんな感情が沸いてこないのだ。見つめられてもどきどきするより、眼福ですありがとうございますという感情が真っ先にくる。'],"['\u3000確かあの猛者女子もそうだった。去年の夏は別の美形――読者もでるをやっているらしいいけめんを狙っていたらしく、鑑賞していた私を〝気持ち悪い〟〝人間としてあり得ない〟と罵っていたのを覚えている。', '\u3000どうやら私がいけめんに恋をしていると思ったらしく牽制したらしいが……いくらなんでも見ず知らずの人間をあんなに罵倒するのはどうかと思った。']",['「頷けばよろしい」'],"['\u3000関わりがないのだから外見でその人のすべてを評価することもない。というか評価しようがないだろう。先入観なしに鑑賞するためにあえて人物像を頭に入れていないのだから。', '「男から女への求婚は一度目にし、二度言葉を交わし、三度問いかけて名を聞けば、家から女を連れ出し嫁にすることができます。男はその持ちうる富と愛の大きさによって複数の妻を持つことが許されています」', '「女から男に求婚することもあります。本当に稀ですが」']",['\u3000外見だけを見て、結果美男美女を囲んでひたすらはしゃぐ人よりは失礼にあたらない、と思う。'],['「恋愛ってのはもっともどかしくてどきどきしてこう、淡く爽やかであるべきで」'],['\u3000確か彼の祖国は黄金郷と呼ばれる程豊かな国だ。それにこことはかなり文化が違うと聞いた。'],['\u3000――ここまで傲慢で、史上最強に自分勝手な告白をもらう日が来るとは思わなかった。'],['\u3000少なくとも、私にそうした注意をする人間はもれなく美形に無理矢理近づこうとする猛者ばかりで、盛大なるぶーめらんを投げるのが大好きな人ばかりだった。'],['\u3000確かあの猛者女子もそうだった。去年の夏は別の美形――読者もでるをやっているらしいいけめんを狙っていたらしく、鑑賞していた私を〝気持ち悪い〟〝人間としてあり得ない〟と罵っていたのを覚えている。'],"['\u3000このぐるーぷ、実はふるめんばーだと五人いる。それぞれ個性がはっきりしていて、しかも全員容姿がいい。', '\u3000はっきり彼を好きだとか、そんな風に声に出すこともできないくらいにふんわりとしている。']",['\u3000彼女は低身長の男性、いわゆるみにまむ系男子以外には興味がないらしく、白の彼や黒の彼は全くすとらいくぞーん圏外とのこと。'],['\u3000どちらも長身。どちらもやや細身、に見えてやや筋肉質。いっそ非現実的な程にばらんすのとれた等身の上には、これまた非現実的な美しさのお顔。'],"['\u3000少なくとも、私にそうした注意をする人間はもれなく美形に無理矢理近づこうとする猛者ばかりで、盛大なるぶーめらんを投げるのが大好きな人ばかりだった。', '\u3000その前に丸め込もうとするな。ほんっっっのすこーーーしだけ素直に頷きそうになったら。']",['「初心者にそれは早いって。まず清く正しいところから始まって、紆余曲折を経てそういう形に落ち着くならきっと納得もいくだろうけ…………ど？」']
