パックリ,シャーペン,ワンシー,ヨロシク,ハッキリ,ムズアップ,ワーアップ,カーボー,シャンプー,カップル
['\u3000私の言葉に顎が外れそうなぐらい口をパックリ開け、両目を見開く。どうした？大丈夫か？\n'],"['\u3000瑠美ちゃんがシャーペンで宮野くんを指す。何処のお偉いさん⁈\n', '\u3000瑠美ちゃんがシャーペンで話の続きを促した。やっぱり偉い人？\n']","['\u3000  まるで映画のワンシーンのような空間の中…\n', '\u3000と、ふと思い出す、加賀さんと博武の映画のワンシーンのようなキス……。\n']","['「うっっ………。あの、ヨロシク、オネガイシマス。」\n', '「じゃぁ、ヨロシクね、夕実。何かあればすぐ連絡して。」\n', '「ありがとうねェ、瑠美ちゃん。お母さん達にもヨロシクお伝えして頂戴。」\n']","['\u3000学校最後の日に、気持ちがハッキリして良かったと思う反面、気付いてしまった恋心。\n', '「一言一句漏らさず、きっちりハッキリ全て吐きなさい。」\n', '「お前、頭大丈夫か？人の言葉理解できてるか？俺はハッキリ言ってお前が嫌いだ。生理的に受け付けない。いったい何がしたいんだ？山田を悪者に仕立て上げて、沢山の男どもをはべらして。どれだけ周りを振り回してるのか、分かってんのか？それとも分かってやってんのか？だとしたら人間として最低だよな、加賀。」\n', '「さっきから聞いてれば、訳分からんことばかり言っちゃってくれてるけど、まず！コレだけはハッキリ言っておくわ！私は加賀さんを苛めたことなんて全くありません。言い掛かりもいいところです。何をもって言ってるんでしょう。幼馴染達の気を引く？ばっかじゃ無いの？あの人達から無実の罪を着せられた時点で、既にこっちから幼馴染の縁を切ってやったわよ。別にあの人達だけが友達でもないし、今のクラスの人達が私を守ってくれたし、私が加賀さんに嫉妬する要素が今現在全く無いの！だからいい加減、加賀さんの妄想に付き合わせないで！すっごく迷惑なの！」\n']","['\u3000ニッと笑い、瑠美ちゃんに向かってサムズアップする青木さん。そんな姿もナゼかエロい…フェロモン出てます？\n', '\u3000柔道部の稼ぎ頭トリオと呼ばれる、早川くん、栗田くん、相田くん達がサムズアップで力強く頷く。\n', '\u3000青木さんが満面の笑みでサムズアップをしてきた。\n', '\u3000はち切れんばかりの笑顔で、私にサムズアップする瑠美ちゃんが可愛い。\n']",['\u3000加賀ちゃんの言葉に、みんなが立ち上がり、部屋を震わせる鬨の声を上げた。団結力が更にパワーアップしてる⁈\n'],['\u3000カラフルなサッカーボールを、私のよく知る3人の男の子が、じゃれるように追いかけていた。それを少し離れた場所から笑い声を上げて見ている、女の子と男の子。\n'],['「うん、でも髪なんて直ぐ伸びるし、それに一度したかったんだよねぇ、ショート。すっごく軽いんだね。シャンプー、めちゃラクだったよ。いやぁ〜良い事づくめ。」\n'],"['バカップル……続いてごめんなさい。\n', '\u3000私と佐藤くんは海をほとんど見ることなく( ただ、バカップルを披露しただけ……。) ショッピングモールに戻って、お昼を食べて、ブラブラとお店を見て回った。\n', 'ごめんなさい……バカップル全開です。\n', '\u3000目の前にはタイルを敷き詰めたテラスと、枕木で作られた砂浜へと降りるための階段。海原の景色を邪魔しないように配置された椰子の木。夜にはほんのりとした明かりでライトアップされて、チョットしたデートスポットになっているこの場所。カップルもチラホラ見える。\n']"
