,Word,C,I,P,CI,CP,IP,CIP
49,どしたら,0.9999092042625952,0.0,0.048075012809233965,0.9999092042625952,1.0479842170718292,0.048075012809233965,1.0479842170718292
50,でこちら,1.0,0.0,0.06087256561676606,1.0,1.0608725656167661,0.06087256561676606,1.0608725656167661
51,するがつ,0.9999092042625952,0.0,0.057003126476320935,0.9999092042625952,1.056912330738916,0.057003126476320935,1.056912330738916
52,くりくつ,0.999999999999813,0.0,0.0,0.999999999999813,0.999999999999813,0.0,0.999999999999813
53,くだから,-0.9999999497800182,0.0,0.06560408906877244,-0.9999999497800182,-0.9343958607112457,0.06560408906877244,-0.9343958607112457
54,でかかっ,1.0,0.0,0.03314248439023197,1.0,1.033142484390232,0.03314248439023197,1.033142484390232
55,かりずら,1.0,0.0,0.05312783905139737,1.0,1.0531278390513974,0.05312783905139737,1.0531278390513974
56,がちゃがち,-0.9999782399563084,0.0,0.2820781931842149,-0.9999782399563084,-0.7179000467720935,0.2820781931842149,-0.7179000467720935
57,けたとこ,1.0,0.0,0.056123753367547394,1.0,1.0561237533675474,0.056123753367547394,1.0561237533675474
58,こともり,0.9999092042625952,0.0,0.3235930041090035,0.9999092042625952,1.3235022083715986,0.3235930041090035,1.3235022083715986
59,もそこそ,1.0,0.0,0.06168601629124255,1.0,1.0616860162912425,0.06168601629124255,1.0616860162912425
60,けらかん,0.9999999958776926,0.0,0.05122770474851813,0.9999999958776926,1.0512277006262107,0.05122770474851813,1.0512277006262107
61,がらどん,0.9999092042625952,0.0,0.055156621931448234,0.9999092042625952,1.0550658261940435,0.055156621931448234,1.0550658261940435
62,ひたすら,1.0,0.0,0.0,1.0,1.0,0.0,1.0
63,たらすい,-0.9999999958776927,0.0,0.05405291034453185,-0.9999999958776927,-0.9459470855331609,0.05405291034453185,-0.9459470855331609
64,たらしく,1.0,0.0,0.07051877073098951,1.0,1.0705187707309896,0.07051877073098951,1.0705187707309896
65,くらこち,0.9999092042625952,0.0,0.07574431421889478,0.9999092042625952,1.07565351848149,0.07574431421889478,1.07565351848149
66,もたくさ,1.0,0.0,0.1687611321061492,1.0,1.1687611321061493,0.1687611321061492,1.1687611321061493
67,とろうと,1.0,0.0,0.052102288472243456,1.0,1.0521022884722435,0.052102288472243456,1.0521022884722435
68,うとうは,0.9999092042625952,0.0,0.023467567938074183,0.9999092042625952,1.0233767722006695,0.023467567938074183,1.0233767722006695
69,にこちら,1.0,0.0,0.1136521936205481,1.0,1.1136521936205481,0.1136521936205481,1.1136521936205481
70,するから,1.0,0.0,0.20304080867992758,1.0,1.2030408086799276,0.20304080867992758,1.2030408086799276
71,ぎりばか,0.9999999958776926,0.0,0.06325176975137026,0.9999999958776926,1.063251765629063,0.06325176975137026,1.063251765629063
72,たっぷり,1.0,0.0,0.0,1.0,1.0,0.0,1.0
73,きらめら,0.9999092042625952,0.0,0.031425776452486495,0.9999092042625952,1.0313349807150818,0.031425776452486495,1.0313349807150818
74,くたくさ,0.9999092042625952,0.0,0.023814566709591613,0.9999092042625952,1.023723770972187,0.023814566709591613,1.023723770972187
75,はたくさ,1.0,0.0,0.04080004598710224,1.0,1.0408000459871023,0.04080004598710224,1.0408000459871023
76,かってく,1.0,0.0,0.06262518996571594,1.0,1.062625189965716,0.06262518996571594,1.062625189965716
77,ふさがら,1.0,0.0,0.07453498200201303,1.0,1.074534982002013,0.07453498200201303,1.074534982002013
78,からもや,0.9999999958776926,0.0,0.08169922140943534,0.9999999958776926,1.081699217287128,0.08169922140943534,1.081699217287128
79,たってか,0.999999999999813,0.0,0.0,0.999999999999813,0.999999999999813,0.0,0.999999999999813
80,つけたら,1.0,0.0,0.14188772993294504,1.0,1.141887729932945,0.14188772993294504,1.141887729932945
81,うとしな,-1.0,0.0,0.18207026056713357,-1.0,-0.8179297394328664,0.18207026056713357,-0.8179297394328664
82,じところ,1.0,0.0,0.17616280259222694,1.0,1.176162802592227,0.17616280259222694,1.176162802592227
83,がぶつか,1.0,0.0,0.0,1.0,1.0,0.0,1.0
84,がりずら,0.9999092042625952,0.0,0.020202176502907194,0.9999092042625952,1.0201113807655025,0.020202176502907194,1.0201113807655025
85,からんこと,0.9999092042625952,0.0,0.08866887324083755,0.9999092042625952,1.0885780775034328,0.08866887324083755,1.0885780775034328
86,ころから,1.0,0.0,0.20970916997720085,1.0,1.209709169977201,0.20970916997720085,1.209709169977201
87,はきちん,-1.0,0.0,0.1916046176112453,-1.0,-0.8083953823887546,0.1916046176112453,-0.8083953823887546
88,きりしな,-0.9999998844450363,0.0,0.0,-0.9999998844450363,-0.9999998844450363,0.0,-0.9999998844450363
89,わんばか,1.0,0.0,0.11185662165362553,1.0,1.1118566216536254,0.11185662165362553,1.1118566216536254
90,ばらくた,1.0,0.0,0.08655189115809091,1.0,1.086551891158091,0.08655189115809091,1.086551891158091
91,からもお,0.9999999958776926,0.0,0.03377973949279894,0.9999999958776926,1.0337797353704916,0.03377973949279894,1.0337797353704916
92,ごちゃごち,-1.0,0.0,0.8437293038936984,-1.0,-0.15627069610630162,0.8437293038936984,-0.15627069610630162
93,すごくた,-0.9999999999947539,0.0,0.08755413457421564,-0.9999999999947539,-0.9124458654205382,0.08755413457421564,-0.9124458654205382
94,どくまる,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
95,くるから,0.9999999958776926,0.0,0.0245816729689417,0.9999999958776926,1.0245816688466343,0.0245816729689417,1.0245816688466343
96,ばらしく,1.0,0.0,0.05760907883606568,1.0,1.0576090788360657,0.05760907883606568,1.0576090788360657
97,くらしく,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
98,かすこと,1.0,0.0,0.16400298710052785,1.0,1.164002987100528,0.16400298710052785,1.164002987100528
99,だらしな,1.0,0.0,0.137897575514327,1.0,1.137897575514327,0.137897575514327,1.137897575514327
100,からすれ,1.0,0.0,0.15548133333956346,1.0,1.1554813333395635,0.15548133333956346,1.1554813333395635
101,こりだら,-0.9999957034682279,0.0,0.06965822008861962,-0.9999957034682279,-0.9303374833796082,0.06965822008861962,-0.9303374833796082
102,しなとこ,1.0,0.0,0.012730582605350328,1.0,1.0127305826053503,0.012730582605350328,1.0127305826053503
103,びしょびし,-0.9999999980898491,0.0,0.7670726578185256,-0.9999999980898491,-0.23292734027132345,0.7670726578185256,-0.23292734027132345
104,さくもご,0.9999092042625952,0.0,0.7955682356587416,0.9999092042625952,1.7954774399213367,0.7955682356587416,1.7954774399213367
105,たっかっ,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
106,こってか,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
107,かすだら,0.9999092042625952,0.0,0.013891600701137256,0.9999092042625952,1.0138008049637324,0.013891600701137256,1.0138008049637324
108,つらかっ,1.0,0.0,0.0,1.0,1.0,0.0,1.0
109,がたまる,1.0,0.0,0.08052451684905303,1.0,1.080524516849053,0.08052451684905303,1.080524516849053
110,なみにこ,1.0,0.0,0.10421283215577543,1.0,1.1042128321557754,0.10421283215577543,1.1042128321557754
111,ころこち,0.999999999999813,0.0,0.07407676177305517,0.999999999999813,1.0740767617728681,0.07407676177305517,1.0740767617728681
112,こっちか,0.999999999999813,0.0,0.12163771438648839,0.999999999999813,1.1216377143863014,0.12163771438648839,1.1216377143863014
113,べたとこ,1.0,0.0,0.08208044070944072,1.0,1.0820804407094406,0.08208044070944072,1.0820804407094406
114,じめから,1.0,0.0,0.08784166099773395,1.0,1.087841660997734,0.08784166099773395,1.087841660997734
115,だくこと,1.0,0.0,0.4847395134896947,1.0,1.4847395134896946,0.4847395134896947,1.4847395134896946
116,たらさら,0.9999092042625952,0.0,0.07013548508721283,0.9999092042625952,1.0700446893498081,0.07013548508721283,1.0700446893498081
117,のおごり,0.9999999958776926,0.0,0.0,0.9999999958776926,0.9999999958776926,0.0,0.9999999958776926
118,ばらくす,1.0,0.0,0.20747903513308363,1.0,1.2074790351330837,0.20747903513308363,1.2074790351330837
119,すかあー,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
120,おいてか,0.9999999958776926,0.0,0.009427708419242545,0.9999999958776926,1.009427704296935,0.009427708419242545,1.009427704296935
121,ふつうだ,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
122,のしばら,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
123,すべきこ,1.0,0.0,0.0,1.0,1.0,0.0,1.0
124,ばしかっ,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
125,からどか,1.0,0.0,0.024742183762200724,1.0,1.0247421837622008,0.024742183762200724,1.0247421837622008
126,もさくさ,1.0,0.0,0.0,1.0,1.0,0.0,1.0
127,がさみし,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
128,いらしく,1.0,0.0,0.08205013178569369,1.0,1.0820501317856936,0.08205013178569369,1.0820501317856936
129,からすご,0.9999999958776926,0.0,0.09365254798598495,0.9999999958776926,1.0936525438636775,0.09365254798598495,1.0936525438636775
130,わなけら,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
131,けたこと,1.0,0.0,0.5848291876181562,1.0,1.5848291876181562,0.5848291876181562,1.5848291876181562
132,からこん,-0.9999999999999988,0.0,0.07646264720334503,-0.9999999999999988,-0.9235373527966537,0.07646264720334503,-0.9235373527966537
133,ことかす,0.9999092042625952,0.0,0.16451994290803867,0.9999092042625952,1.1644291471706338,0.16451994290803867,1.1644291471706338
134,すべてか,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
135,からこっ,0.9999092042625952,0.0,0.0354112307328993,0.9999092042625952,1.0353204349954945,0.0354112307328993,1.0353204349954945
136,ずしてく,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
137,ことばか,1.0,0.0,0.2512423230948953,1.0,1.2512423230948952,0.2512423230948953,1.2512423230948952
138,ことから,1.0,0.0,0.45350951490964264,1.0,1.4535095149096426,0.45350951490964264,1.4535095149096426
139,つけてか,0.9999999958776926,0.0,0.0,0.9999999958776926,0.9999999958776926,0.0,0.9999999958776926
140,はたぶん,1.0,0.0,0.04101496009842118,1.0,1.041014960098421,0.04101496009842118,1.041014960098421
141,かりうん,0.9999999958776926,0.0,0.004320216264106921,0.9999999958776926,1.0043202121417996,0.004320216264106921,1.0043202121417996
142,はためら,0.9999999958776926,0.0,0.01530605547301413,0.9999999958776926,1.0153060513507068,0.01530605547301413,1.0153060513507068
143,すごかっ,1.0,0.0,0.0,1.0,1.0,0.0,1.0
144,つけてく,1.0,0.0,0.029117041808245273,1.0,1.0291170418082454,0.029117041808245273,1.0291170418082454
145,くること,1.0,0.0,0.27930050475699414,1.0,1.279300504756994,0.27930050475699414,1.279300504756994
146,かりすく,0.9999092042625952,0.0,0.022625266900254286,0.9999092042625952,1.0225344711628495,0.022625266900254286,1.0225344711628495
147,がためら,0.999999999999813,0.0,0.12563809628689473,0.999999999999813,1.1256380962867079,0.12563809628689473,1.1256380962867079
148,まるとこ,1.0,0.0,0.12004405453808134,1.0,1.1200440545380814,0.12004405453808134,1.1200440545380814
149,のたまる,0.9999092042625952,0.0,0.07817277731143457,0.9999092042625952,1.0780819815740297,0.07817277731143457,1.0780819815740297
150,ごろから,1.0,0.0,0.0740853522682776,1.0,1.0740853522682776,0.0740853522682776,1.0740853522682776
151,しとけば,1.0,0.0,0.0,1.0,1.0,0.0,1.0
152,おいてく,1.0,0.0,0.09752185075085225,1.0,1.0975218507508522,0.09752185075085225,1.0975218507508522
153,さらにこ,0.9999092042625952,0.0,0.03439753251796585,0.9999092042625952,1.0343067367805612,0.03439753251796585,1.0343067367805612
154,ばたぶん,0.9999092042625952,0.0,0.031224947037097023,0.9999092042625952,1.0311341512996923,0.031224947037097023,1.0311341512996923
155,ちらがつ,0.9999092042625952,0.0,0.012159948182848579,0.9999092042625952,1.0120691524454437,0.012159948182848579,1.0120691524454437
156,とんちん,-0.9999999958776927,0.0,0.035610390546856205,-0.9999999958776927,-0.9643896053308365,0.035610390546856205,-0.9643896053308365
157,いそぶり,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
158,もたびた,0.9999999958776926,0.0,0.03769039875860411,0.9999999958776926,1.0376903946362968,0.03769039875860411,1.0376903946362968
159,ぷんする,-0.9999998844450363,0.0,0.598223659241495,-0.9999998844450363,-0.4017762252035413,0.598223659241495,-0.4017762252035413
160,ことだら,1.0,0.0,0.3071119224594917,1.0,1.3071119224594918,0.3071119224594917,1.3071119224594918
161,くっつけ,1.0,0.0,0.0,1.0,1.0,0.0,1.0
162,もそもお,0.9999092042625952,0.0,1.0,0.9999092042625952,1.9999092042625952,1.0,1.9999092042625952
163,めそちら,0.9999092042625952,0.0,0.011807197236693297,0.9999092042625952,1.0117164014992885,0.011807197236693297,1.0117164014992885
164,くりする,-1.0,0.0,0.1944694617467342,-1.0,-0.8055305382532658,0.1944694617467342,-0.8055305382532658
165,どかかり,1.0,0.0,0.02586859839905172,1.0,1.0258685983990516,0.02586859839905172,1.0258685983990516
166,ふんぞり,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
167,びしかっ,0.9999999958776926,0.0,0.0,0.9999999958776926,0.9999999958776926,0.0,0.9999999958776926
168,くどころ,0.9999092042625952,0.0,0.039345992111695836,0.9999092042625952,1.039255196374291,0.039345992111695836,1.039255196374291
169,めたくら,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
170,くさかっ,1.0,0.0,0.0,1.0,1.0,0.0,1.0
171,とんどし,1.0,0.0,0.03160523974143282,1.0,1.0316052397414328,0.03160523974143282,1.0316052397414328
172,かすとこ,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
173,ことがや,0.9999999958776926,0.0,0.11331423042186668,0.9999999958776926,1.1133142262995592,0.11331423042186668,1.1133142262995592
174,かりしな,0.9999092042625952,0.0,0.10235619193328863,0.9999092042625952,1.102265396195884,0.10235619193328863,1.102265396195884
175,からにや,0.9999092042625952,0.0,0.0425564008878995,0.9999092042625952,1.0424656051504948,0.0425564008878995,1.0424656051504948
176,ごくおい,0.9999092042625952,0.0,0.04443632074814439,0.9999092042625952,1.0443455250107396,0.04443632074814439,1.0443455250107396
177,とこちら,1.0,0.0,0.047968974303579895,1.0,1.0479689743035798,0.047968974303579895,1.0479689743035798
178,くりとく,0.999999999999813,0.0,0.0,0.999999999999813,0.999999999999813,0.0,0.999999999999813
179,ことぐら,0.9999999958776926,0.0,0.15451961332103642,0.9999999958776926,1.154519609198729,0.15451961332103642,1.154519609198729
180,おいたら,1.0,0.0,0.08287596291129985,1.0,1.0828759629112998,0.08287596291129985,1.0828759629112998
181,わないそ,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
182,べたこと,0.999999999999813,0.0,0.22360835017349961,0.999999999999813,1.2236083501733126,0.22360835017349961,1.2236083501733126
183,くさがら,0.9999999958776926,0.0,0.07862458392828126,0.9999999958776926,1.078624579805974,0.07862458392828126,1.078624579805974
184,きんえん,1.0,0.0,0.021220660609937034,1.0,1.021220660609937,0.021220660609937034,1.021220660609937
185,もしゃきし,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
186,ちらかっ,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
187,ぶつかっ,1.0,0.0,0.16952603717106574,1.0,1.1695260371710656,0.16952603717106574,1.1695260371710656
188,でぶつか,0.9999092042625952,0.0,0.0,0.9999092042625952,0.9999092042625952,0.0,0.9999092042625952
