,Word,C,I,P,CI,CP,IP,CIP,S,M,CIPS,MCIPS,MPIC
0,あっぷりん,0.9866142981514305,0.0,0.04886923067143295,0.9866142981514305,1.0354835288228634,0.04886923067143295,1.0354835288228634,0.0,0.0,1.0354835288228634,1.0354835288228634,1.0354835288228634
1,うじゃうじ,0.870061661742672,0.0,0.663208024704509,0.870061661742672,1.533269686447181,0.663208024704509,1.533269686447181,0.0,-1.0,1.533269686447181,0.533269686447181,0.533269686447181
2,うとくしゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
3,うとひょこ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
4,うねしゅん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
5,うねぷりん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
6,うはきょと,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
7,うようじゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
8,うろちょろ,0.9339867562722217,0.0,0.0,0.9339867562722217,0.9339867562722217,0.0,0.9339867562722217,0.0,0.0,0.9339867562722217,0.9339867562722217,0.9339867562722217
9,うんぎゃー,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.9866142981514305
10,うんちゅー,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.9866142981514305
11,えんちゃか,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
12,おんしゃー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
13,かさめちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
14,かすじゃん,0.6822617902381698,0.0,0.0,0.6822617902381698,0.6822617902381698,0.0,0.6822617902381698,0.3333333333333333,0.0,1.015595123571503,1.015595123571503,0.6822617902381698
15,かちゃかち,0.9999024819440845,0.0,0.6473522247630337,0.9999024819440845,1.6472547067071182,0.6473522247630337,1.6472547067071182,0.0,-1.0,1.6472547067071182,0.6472547067071182,0.6472547067071182
16,かちゃがち,0.0,0.0,0.043720391837279944,0.0,0.043720391837279944,0.043720391837279944,0.043720391837279944,0.0,0.0,0.043720391837279944,0.043720391837279944,0.043720391837279944
17,かちんこちん,0.9974579674738373,0.0,0.0,0.9974579674738373,0.9974579674738373,0.0,0.9974579674738373,1.0,0.0,1.9974579674738373,1.9974579674738373,0.9974579674738373
18,かっきー,0.996146530673345,0.0,0.2571373783301013,0.996146530673345,1.2532839090034464,0.2571373783301013,1.2532839090034464,0.6666666666666666,0.0,1.919950575670113,1.919950575670113,1.2532839090034464
19,かっすい,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
20,かったっ,0.011389029178160648,0.0,0.00036382905548231154,0.011389029178160648,0.011752858233642959,0.00036382905548231154,0.011752858233642959,0.3333333333333333,0.0,0.3450861915669763,0.3450861915669763,0.011752858233642959
21,かっちょい,0.7206956331664796,0.0,0.0,0.7206956331664796,0.7206956331664796,0.0,0.7206956331664796,0.0,0.0,0.7206956331664796,0.7206956331664796,0.7206956331664796
22,かっつん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
23,かっとん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
24,かっはっ,0.8044548002984016,0.0,0.0272743835792288,0.8044548002984016,0.8317291838776304,0.0272743835792288,0.8317291838776304,0.6666666666666666,0.0,1.498395850544297,1.4983958505442971,0.8317291838776304
25,かっぷりん,0.9914827858961799,0.0,0.06730794725481949,0.9914827858961799,1.0587907331509994,0.06730794725481949,1.0587907331509994,0.3333333333333333,0.0,1.3921240664843326,1.3921240664843326,1.0587907331509994
26,かつくにゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
27,からあっぷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
28,からからん,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.0,0.8482836399575131,0.0,0.0,0.8482836399575131,0.8482836399575131,0.8482836399575131
29,からきゃっ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30,からきゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
31,からぎゃー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
32,からくしゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
33,からくにゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
34,からぐしゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
35,からこくり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
36,からことん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37,からころん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
38,からごちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
39,からざっく,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
40,からしゃき,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
41,からしゃり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
42,からしゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
43,からしゃー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
44,からしゅる,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
45,からしゅん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
46,からじゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
47,からじゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
48,からちゃら,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
49,からちゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
50,からちょこ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
51,からちょろ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
52,からちらり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
53,からにょき,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
54,からばっさ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
55,からひゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
56,からひょこ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
57,からぴょこ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
58,からふわり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
59,からぷりん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
60,からべちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
61,からぽとり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
62,からめちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
63,からもじゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
64,からんかっ,0.07339718363952819,0.0,0.0,0.07339718363952819,0.07339718363952819,0.0,0.07339718363952819,0.0,0.0,0.07339718363952819,0.07339718363952819,0.07339718363952819
65,からんから,0.9700708501836282,0.0,0.6607278178517594,0.9700708501836282,1.6307986680353874,0.6607278178517594,1.6307986680353874,0.0,-1.0,1.6307986680353874,0.6307986680353875,0.6307986680353875
66,からんこと,0.03874029184324179,0.0,0.002407521426272829,0.03874029184324179,0.041147813269514624,0.002407521426272829,0.041147813269514624,0.0,0.0,0.041147813269514624,0.041147813269514624,0.041147813269514624
67,からんころ,0.8385344798314229,0.0,0.45461484091549553,0.8385344798314229,1.2931493207469185,0.45461484091549553,1.2931493207469185,0.0,0.0,1.2931493207469185,1.2931493207469185,1.2931493207469185
68,かりがちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
69,かりしゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
70,かんかっ,0.13082482642666604,0.0,0.009382073221172928,0.13082482642666604,0.14020689964783897,0.009382073221172928,0.14020689964783897,1.0,0.0,1.140206899647839,1.140206899647839,0.14020689964783897
71,かんぐー,0.9866142981514305,0.0,0.014051054964376183,0.9866142981514305,1.0006653531158067,0.014051054964376183,1.0006653531158067,0.3333333333333333,0.0,1.33399868644914,1.33399868644914,1.0006653531158067
72,かんこん,0.9990877684718871,0.0,0.028624548571841938,0.9990877684718871,1.027712317043729,0.028624548571841938,1.027712317043729,1.0,0.0,2.0277123170437292,2.0277123170437292,1.027712317043729
73,かんじん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
74,かんとん,0.9974579674738373,0.0,0.03128798087618523,0.9974579674738373,1.0287459483500225,0.03128798087618523,1.0287459483500225,0.6666666666666666,0.0,1.695412615016689,1.6954126150166893,1.0287459483500225
75,かんぱん,0.9957584309103342,0.0,0.024743400711179208,0.9957584309103342,1.0205018316215135,0.024743400711179208,1.0205018316215135,0.6666666666666666,0.0,1.6871684982881803,1.6871684982881803,1.0205018316215135
76,かんぱー,0.8782183298029058,0.0,0.019254882883256004,0.8782183298029058,0.8974732126861619,0.019254882883256004,0.8974732126861619,0.6666666666666666,0.0,1.5641398793528283,1.5641398793528285,0.8974732126861619
77,かんふー,0.9999312246378531,0.0,0.08141913312618373,0.9999312246378531,1.0813503577640369,0.08141913312618373,1.0813503577640369,0.0,0.0,1.0813503577640369,1.0813503577640369,1.0813503577640369
78,かんぷん,0.9457049921743876,0.0,0.035589926274033484,0.9457049921743876,0.9812949184484211,0.035589926274033484,0.9812949184484211,1.0,0.0,1.9812949184484212,1.981294918448421,0.9812949184484211
79,がたんごとん,0.999850307544979,0.0,0.005996672704146438,0.999850307544979,1.0058469802491254,0.005996672704146438,1.0058469802491254,1.0,0.0,2.0058469802491254,2.0058469802491254,1.0058469802491254
80,がちじゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
81,がちゃがち,0.9996585253955843,0.0,0.6761625888396544,0.9996585253955843,1.6758211142352386,0.6761625888396544,1.6758211142352386,0.0,-1.0,1.6758211142352386,0.6758211142352387,0.6758211142352387
82,がちゃりん,0.6133572603953825,0.0,0.021259069996701574,0.6133572603953825,0.6346163303920841,0.021259069996701574,0.6346163303920841,0.0,0.0,0.6346163303920841,0.6346163303920841,0.6346163303920841
83,がばかっぽ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
84,がばしゅん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
85,がらあっぷ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
86,がらがらん,0.9984202681165271,0.0,0.0,0.9984202681165271,0.9984202681165271,0.0,0.9984202681165271,1.0,0.0,1.998420268116527,1.998420268116527,0.9984202681165271
87,がらきゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
88,がらきょろ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
89,がらぎゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
90,がらざっく,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
91,がらしゃり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
92,がらしゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
93,がらしゅん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
94,がらちゃか,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
95,がらちゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
96,がらちらり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
97,がらひゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
98,がらひらり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
99,がらぺちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
100,がらもしゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
101,がらゆらり,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
102,がらんがら,0.9994909526114635,0.0,0.6568108026695187,0.9994909526114635,1.6563017552809822,0.6568108026695187,1.6563017552809822,0.0,-1.0,1.6563017552809822,0.6563017552809822,0.6563017552809822
103,がんしゅー,0.9997646859448235,0.0,0.0,0.9997646859448235,0.9997646859448235,0.0,0.9997646859448235,0.0,0.0,0.9997646859448235,0.9997646859448235,0.9997646859448235
104,がんどー,0.9988944427261528,0.0,0.022652813489686088,0.9988944427261528,1.021547256215839,0.022652813489686088,1.021547256215839,0.3333333333333333,0.0,1.3548805895491722,1.3548805895491722,1.021547256215839
105,がんばった,0.10598346315878326,0.0,0.0,0.10598346315878326,0.10598346315878326,0.0,0.10598346315878326,0.0,0.0,0.10598346315878326,0.10598346315878326,0.10598346315878326
106,きしかん,0.9950547536867307,0.0,0.031092051318837063,0.9950547536867307,1.0261468050055678,0.031092051318837063,1.0261468050055678,0.0,0.0,1.0261468050055678,1.0261468050055678,1.0261468050055678
107,きしこん,0.9311096086675779,0.0,0.004726897677975908,0.9311096086675779,0.9358365063455538,0.004726897677975908,0.9358365063455538,0.0,0.0,0.9358365063455538,0.9358365063455538,0.9358365063455538
108,きしどー,0.9988944427261528,0.0,0.03053059883796442,0.9988944427261528,1.0294250415641173,0.03053059883796442,1.0294250415641173,0.0,0.0,1.0294250415641173,1.0294250415641173,1.0294250415641173
109,きゅーざっく,0.9311096086675779,0.0,0.06840823625419949,0.9311096086675779,0.9995178449217773,0.06840823625419949,0.9995178449217773,1.0,0.0,1.9995178449217774,1.9995178449217774,0.9995178449217773
110,きょろうろ,0.0,0.049958374957880025,0.0,0.049958374957880025,0.0,0.049958374957880025,0.049958374957880025,0.6666666666666666,0.0,0.7166250416245467,0.7166250416245467,0.049958374957880025
111,きょろおど,0.0,0.024994792968420665,0.0,0.024994792968420665,0.0,0.024994792968420665,0.024994792968420665,0.3333333333333333,0.0,0.358328126301754,0.358328126301754,0.024994792968420665
112,きょろする,0.0,0.024994792968420665,0.0,0.024994792968420665,0.0,0.024994792968420665,0.024994792968420665,0.0,0.0,0.024994792968420665,0.024994792968420665,0.024994792968420665
113,きらがらん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
114,きらめちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
115,きりくしゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
116,きりじゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
117,きーこん,0.9950547536867307,0.0,0.08900106742500566,0.9950547536867307,1.0840558211117364,0.08900106742500566,1.0840558211117364,0.6666666666666666,0.0,1.7507224877784031,1.7507224877784031,1.0840558211117364
118,きーじゃん,0.9017451810899915,0.0,0.0,0.9017451810899915,0.9017451810899915,0.0,0.9017451810899915,0.3333333333333333,0.0,1.2350785144233247,1.2350785144233247,0.9017451810899915
119,きーたっ,0.9950547536867307,0.0,0.00842079479830543,0.9950547536867307,1.0034755484850362,0.00842079479830543,1.0034755484850362,0.6666666666666666,0.0,1.670142215151703,1.670142215151703,1.0034755484850362
120,きーどー,0.9993292997390673,0.0,0.002802420047741404,0.9993292997390673,1.0021317197868087,0.002802420047741404,1.0021317197868087,0.0,0.0,1.0021317197868087,1.0021317197868087,1.0021317197868087
121,きーぱっ,0.9950547536867307,0.0,0.27943299108462893,0.9950547536867307,1.2744877447713596,0.27943299108462893,1.2744877447713596,0.3333333333333333,0.0,1.6078210781046929,1.6078210781046929,1.2744877447713596
122,きーぱん,0.999774654232203,0.0,0.04942682580215849,0.999774654232203,1.0492014800343614,0.04942682580215849,1.0492014800343614,0.6666666666666666,0.0,1.715868146701028,1.7158681467010282,1.0492014800343614
123,きーぱー,0.9999006451137533,0.0,0.05302174823805584,0.9999006451137533,1.0529223933518093,0.05302174823805584,1.0529223933518093,0.6666666666666666,0.0,1.7195890600184758,1.719589060018476,1.0529223933518093
124,ぎーがちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
125,ぎーぱっ,0.9995771963644016,0.0,0.028188569398901554,0.9995771963644016,1.027765765763303,0.028188569398901554,1.027765765763303,0.3333333333333333,0.0,1.3610990990966363,1.3610990990966363,1.027765765763303
126,くすきゅー,0.9996654326291432,0.0,0.0,0.9996654326291432,0.9996654326291432,0.0,0.9996654326291432,0.0,0.0,0.9996654326291432,0.9996654326291432,0.9996654326291432
127,くすぷりん,0.6822617902381698,0.0,0.0,0.6822617902381698,0.6822617902381698,0.0,0.6822617902381698,0.0,0.0,0.6822617902381698,0.6822617902381698,0.6822617902381698
128,くっきー,0.9999175086672194,0.0,0.04954142132627561,0.9999175086672194,1.049458929993495,0.04954142132627561,1.049458929993495,0.3333333333333333,0.0,1.3827922633268284,1.3827922633268284,1.049458929993495
129,くったっ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
130,くっはっ,0.9540452601799487,0.0,0.022122001506314902,0.9540452601799487,0.9761672616862637,0.022122001506314902,0.9761672616862637,1.0,0.0,1.9761672616862636,1.9761672616862636,0.9761672616862637
131,くらにちゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
132,くりこくり,0.9614155145513354,0.0,0.018656871366476473,0.9614155145513354,0.9800723859178119,0.018656871366476473,0.9800723859178119,0.0,-1.0,0.9800723859178119,-0.01992761408218808,-0.01992761408218808
133,くるしゅー,0.9813680813098666,0.0,0.0,0.9813680813098666,0.9813680813098666,0.0,0.9813680813098666,0.0,0.0,0.9813680813098666,0.9813680813098666,0.9813680813098666
134,くるじゃー,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.9866142981514305
135,くるじゅー,0.6822617902381698,0.0,0.0,0.6822617902381698,0.6822617902381698,0.0,0.6822617902381698,0.0,0.0,0.6822617902381698,0.6822617902381698,0.6822617902381698
136,くーぽん,0.9998303779165529,0.0,0.019054499867899123,0.9998303779165529,1.0188848777844521,0.019054499867899123,1.0188848777844521,0.6666666666666666,0.0,1.6855515444511187,1.6855515444511187,1.0188848777844521
137,くーりん,0.9998335599605559,0.0,0.02371045984597839,0.9998335599605559,1.0235440198065342,0.02371045984597839,1.0235440198065342,0.0,0.0,1.0235440198065342,1.0235440198065342,1.0235440198065342
138,ぐらしゅー,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.9866142981514305
139,ぐーぐい,0.9866142981514305,0.0,0.0,0.9866142981514305,0.9866142981514305,0.0,0.9866142981514305,0.6666666666666666,0.0,1.653280964818097,1.653280964818097,0.9866142981514305
140,ぐーたっ,0.9993292997390673,0.0,0.016972093365230864,0.9993292997390673,1.0163013931042981,0.016972093365230864,1.0163013931042981,0.6666666666666666,0.0,1.6829680597709646,1.6829680597709649,1.0163013931042981
141,ぐーちょき,0.9728461661125112,0.0,0.0,0.9728461661125112,0.9728461661125112,0.0,0.9728461661125112,0.0,0.0,0.9728461661125112,0.9728461661125112,0.9728461661125112
142,ぐーぱん,0.9998622754686506,0.0,0.03481080342862501,0.9998622754686506,1.0346730788972756,0.03481080342862501,1.0346730788972756,0.0,0.0,1.0346730788972756,1.0346730788972756,1.0346730788972756
143,ぐーぱー,0.9992548777745809,0.0,0.036366800336018495,0.9992548777745809,1.0356216781105994,0.036366800336018495,1.0356216781105994,0.0,0.0,1.0356216781105994,1.0356216781105994,1.0356216781105994
144,ぐーひー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
145,けたちょこ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
146,げーかっ,0.7615941559557646,0.0,0.028616607134288576,0.7615941559557646,0.7902107630900532,0.028616607134288576,0.7902107630900532,0.3333333333333333,0.0,1.1235440964233865,1.1235440964233865,0.7902107630900532
147,げーむにゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
148,こそきゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
149,こそきょと,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
150,こそじゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
151,こつんこつ,0.9984202681165271,0.0,0.6708967077381447,0.9984202681165271,1.6693169758546718,0.6708967077381447,1.6693169758546718,0.0,-1.0,1.6693169758546718,0.6693169758546718,0.6693169758546718
152,こてんぱん,0.9985722584706751,0.0,0.04418663900786193,0.9985722584706751,1.0427588974785371,0.04418663900786193,1.0427588974785371,0.0,0.0,1.0427588974785371,1.0427588974785371,1.0427588974785371
153,ことじゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
154,ことひゅー,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
155,こともじゃ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
156,ころんかー,0.9866142981514305,0.0,0.2264419840279844,0.9866142981514305,1.2130562821794149,0.2264419840279844,1.2130562821794149,0.0,0.0,1.2130562821794149,1.2130562821794149,1.2130562821794149
157,こんかん,0.9950547536867307,0.0,0.010210613592097004,0.9950547536867307,1.0052653672788276,0.010210613592097004,1.0052653672788276,1.0,0.0,2.005265367278828,2.0052653672788274,1.0052653672788276
158,こんがん,0.5827829453479101,0.0,0.15012148616370982,0.5827829453479101,0.7329044315116199,0.15012148616370982,0.7329044315116199,1.0,0.0,1.73290443151162,1.7329044315116198,0.7329044315116199
159,こんくー,0.999885119275236,0.0,0.017893097082971907,0.999885119275236,1.0177782163582079,0.017893097082971907,1.0177782163582079,1.0,0.0,2.017778216358208,2.0177782163582076,1.0177782163582079
160,こんしゅー,0.9998365002797314,0.0,0.0,0.9998365002797314,0.9998365002797314,0.0,0.9998365002797314,0.0,0.0,0.9998365002797314,0.9998365002797314,0.9998365002797314
161,こんじゃん,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
162,こんすい,0.9728461661125112,0.0,0.0038254694638123975,0.9728461661125112,0.9766716355763235,0.0038254694638123975,0.9766716355763235,0.3333333333333333,0.0,1.310004968909657,1.310004968909657,0.9766716355763235
163,こんとん,0.4256281972349947,0.0,0.0,0.4256281972349947,0.4256281972349947,0.0,0.4256281972349947,0.6666666666666666,0.0,1.0922948639016612,1.0922948639016612,0.4256281972349947
164,こんどー,0.9998841261338252,0.0,0.007476194606726386,0.9998841261338252,1.0073603207405515,0.007476194606726386,1.0073603207405515,0.3333333333333333,0.0,1.3406936540738847,1.3406936540738847,1.0073603207405515
165,こんはた,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0
