こともわ,ふさわし,がりなよ,てかかっ,ことすら,すること
['「今まで何を聞いていたんだい？\u3000これは仮の婚約者だったすたいんほるふ侯爵令嬢が本当に殿下の后にふさわしいかを試す最終試験だったんだよ？\u3000そんなこともわからなかったの？\u3000そのために僕らがきみに最高の夢を見せて上げたんだから、感謝しておとなしく引き下がりなよ」'],"['と公爵令息。かいるろっどの側近たちの中でも一番年若い彼だが、公爵家の名にふさわしい貫禄を持っている。', '「あい、わかった。――すたいんほるふ侯爵令嬢ぷるーでんす。やはり、そなたこそ我が后にふさわしい資質の持ち主だ。容姿もその頭脳も、手腕も、我が過ちに毅然と諫言してくるその気性も。のーばると男爵令嬢のような者を使って試したこと、赦せ」', '「どうしてですか！\u3000どうして、ぷるーでんす様が褒められているのんですか！\u3000ぷるーでんす様は私を苛めたんですよ？！\u3000どうして、ぷるーでんす様がかいるろっど様にふさわしいんですか！\u3000どうして、みんな、かいるろっど様とぷるーでんす様を祝福しているんですか！」', '「かいるろっど殿下の仰るとおりでございます。嫌がらせをするなら、わからぬように。赤わいんではなく、一見してわからぬ白わいんを。苛められたからと無闇矢鱈に騒ぎ立てるのは高位貴族にふさわしいものではございません」', '「今まで何を聞いていたんだい？\u3000これは仮の婚約者だったすたいんほるふ侯爵令嬢が本当に殿下の后にふさわしいかを試す最終試験だったんだよ？\u3000そんなこともわからなかったの？\u3000そのために僕らがきみに最高の夢を見せて上げたんだから、感謝しておとなしく引き下がりなよ」']",['「今まで何を聞いていたんだい？\u3000これは仮の婚約者だったすたいんほるふ侯爵令嬢が本当に殿下の后にふさわしいかを試す最終試験だったんだよ？\u3000そんなこともわからなかったの？\u3000そのために僕らがきみに最高の夢を見せて上げたんだから、感謝しておとなしく引き下がりなよ」'],['かいるろっどとその側近たちに見捨てられ、一人蚊帳の外にされてしまったまりあは先程までのしおらしさをかなぐり捨て、すさまじい剣幕で彼らに食ってかかった。'],['「勿論ですわ、殿下。そのような見え透いた真似を私がするとお思いになられていることすら心外でございます」'],"['この男爵令嬢、礼儀も心得ぬ無作法者と多くの貴族にの顰蹙を買っているが、生憎、世継ぎの王子であるかいるろっどや彼を支えて国を動かすその側近たちの覚えがめでたいせいか王宮にも自由に出入りすることを許されていた。', '「お言葉ですが、かいるろっど殿下。まりあ・のーばるとは殿下のお名前やご愛称を呼ぶことを許されていない立場であることを認識していながら、無作法な振る舞いを続けた慮外者でございます。それを咎め立てすることのどこに非がありましょうや？」']"
