たったっ,ずたずた,ふらふら,ぎりぎり,ちかちか,じわじわ,どくどく,ぱかぱか,じりじり,にやにや,ぽかぽか,がらがら,ことこと,ころころ
['殺す。と言いながら男が突っ込んでくる。やっぱりちゃんと見える。手順を確認する。男の力んだてれふぉんぱんちをかわしたあと足をかけて転がし、ないふで腱を切るつもりだ。綺麗にやり過ぎると、疑われるので振り回していたら当たったっていうくらいにしよう。'],['  男が問いかけてくる。男が持っているものには見覚えがあった。拷問器具の九尾の猫鞭だろう。殺傷能力は低いが、喰らうと肉がずたずたになる痛みを経験することになる。彼女にだけは絶対に当てさせない。'],['\u3000しかし、俺は見てしまった。覗きこんだ瞳には深い翳が差していた。最近の彼女はどこか様子がおかしい。どこがと言われると困ってしまうが、時折迷い猫のようにふらふらと頼りない印象を受けるのだ。'],"['\u3000一年も経つと、人は順応してしていくものである。毎日四苦八苦していた勉強も部活も慣れてしまった。登校時間も大体わかってきて、早く来すぎることや遅刻ぎりぎりなんてことも無くなった。', '怒気を露にして女が走ってくる。手には長い刀が握られていた。女は中段に構えて横に薙ぎ払った。ぎりぎりでかわせたが斬られた壁はすぱんと綺麗に裂けていた。']",['玄関を飛び出し、助けを求める。視界はちかちかと火花が散っている。'],['猛烈な痛みが背中を走る。恐らくなにかでひっ掻かれた。背中から血が溢れているのを感じる。じわじわとかったーしゃつを侵食し、背中に貼り付かせる。'],['\u3000彼女が照れながら初めて俺のことを呼び捨てた。いつの間にか耳を真っ赤にしている彼女を見ると、こっちまで恥ずかしくなってくる。体が熱い。顔の熱をなんとか誤魔化すために、かったーしゃつの襟を振るが、何の効果もない。どくどくと激しく脈打つ心臓が痛い。しかしそんな息苦しさの中に幸福を見出だす自分がいた。'],['「試し撃ちもできるよ」とおそろしいことを言いながらまとりょーしか改め鉄の処女の扉部分をぱかぱかする彼女。だいたいあのさいずで何をいれるというのか。'],['\u3000めまぐるしくも穏やかに時は流れている。俺と彼女は相変わらず隣の席だ。窓の外から蝉の声が聞こえる。じりじりと照りつける太陽、高校二度目の夏がやって来た。ぼくしんぐ部の中で俺は着実に力を伸ばし、このまま行けばいんたーはいでもいい順位につけるだろうと言われている。高校に入ってから身長が伸び、課題だった左じゃぶで優位にたてるようになったのが大きいだろう。'],['「なんか、変な感じだね。」とにやにやしている彼女に俺は微笑み返した。'],['顔を赤くした彼女は俺を家から追い出そうとぽかぽかと猫ぱんちを放ってくる。'],['\u3000がらがらと引き戸が勢いよく開く'],['\u3000本業のぼくしんぐではここ一年は負けなしだが、相手は俺を昏倒させるくらい強かったのだ。しかも心地よく。意識が遠のいていくことことを感じながら、体を椅子に沈めていく…………最後の一瞬禿げ頭と目が合ったのは気のせいだろう。'],"['\u3000彼女はころころと笑いながらそう言った。結構長い間寝てしまったようだ。慌てて周りを見渡すがあれだけいた新入生は跡形もなく消えていた。広い体育館には彼女と自分しかいなかった。', '\u3000そう言って笑う彼女。いつもと変わらずころころとした笑いかたは俺が恋い焦がれて仕方のないものだ。', '妻はころころと笑う。夫婦で決めたるーるだ。気まずさを隠すために俺は味噌汁を啜る。美味しい。']"
