しくつい,わなかっ,だったら,さんだっ,はっきり,わいがら,うずうし,ことごと,ざわつい,もそこそ,しなかっ,かったか,くだけち,べろうと,ずくすく,すかから,てかかっ,ひたすら,しくかっ,うとする,さっそく,しながら,うだから,もこのた
['\u3000私が大人しくついていくと、義父も年若い叔父も、義兄も、何と従姉妹たちも勢ぞろいしていた。'],"['\u3000時折遊びに来る華やかな義父の妹さん達の子供達、新しくできた従姉妹や従兄弟たちと遊ぶ、私以外の家族たちに、羨望を込めて見つめる事はあっても、その中に入ろうとは決して思わなかった。', '\u3000どうせなら一度戻ると家に帰った私に、母も他の人間も何も言わなかった。']",['「まったく、面倒なんですよね、全然しゃべろうとしないし、顔なんて貞子ですよ。そりゃあ、絶対あの子嫌われますよ。私だって自分が同じくらすめーとだったら、いい気味ってやっちゃうかも、です。はっきりしろ！って感じで。」'],['\u3000けれど、そんな私を強く抱きしめる温かい腕があった、義孝さんだった。'],['「まったく、面倒なんですよね、全然しゃべろうとしないし、顔なんて貞子ですよ。そりゃあ、絶対あの子嫌われますよ。私だって自分が同じくらすめーとだったら、いい気味ってやっちゃうかも、です。はっきりしろ！って感じで。」'],['\u3000確かなことは、週末には必ず誰かしらがいて、金曜の夜から日曜の夜まで、私はいつも誰かにかわいがられている、という事。'],['「すまない璃子、本当に心から愛しているのは嘘じゃない、何であの時詩織の言葉に頷いたのかな？一度だけ抱けば、璃子にもう関わらないし、学校で璃子をいじめる友人にも、もうしないように言う、その言葉に俺は、一度だけならって、そう、思っちまった。なぁ、本当に俺には璃子だけなんだ。璃子しかいないんだ。お前が消えてから、俺はもう自分が生きているって思えないんだ。だけど死ぬ事もできない。璃子の噂を聞く度に、綺麗に璃子の人生から消えてなるもんか、って思うんだ。なぁ、もう付き合ってくれなんて、ずうずうしい事は言わない。だけどせめてその姿を見える場所は取り上げないでくれ。頼むよ。なぁ頼むよ。」'],"['\u3000とかの男子の声が聞こえるのを、うっとうしいので、席から立ち上がる事で、私に集まる視線のことごとくを振り払った。', '\u3000真も詩織さんも、その発する言葉のことごとくが、全てわからなかった。']","['\u3000夏休み明けの教室は、どことなくざわついたまま、最後のほーむるーむの時間を終えた。', '\u3000もちろん、ざわついている理由はそれだけじゃないけど。']",['\u3000真がまんしょんの鍵を勝手にあけて、靴も脱ぐのもそこそこに私を無理やり引きずり見せてくれたものは、義孝さんと、いつも私を見下している従姉妹の詩織さんが、べっどで抱き合ってる姿だった。'],['\u3000何か言っていたかもしれないけど、私は気にしなかった、意味がわからないんだもの。'],['\u3000別段それを止められなかったから、どうやらここにいていいらしい。'],['\u3000それで、幻は綺麗にくだけちった。'],['「まったく、面倒なんですよね、全然しゃべろうとしないし、顔なんて貞子ですよ。そりゃあ、絶対あの子嫌われますよ。私だって自分が同じくらすめーとだったら、いい気味ってやっちゃうかも、です。はっきりしろ！って感じで。」'],['\u3000日本を出てから初めてかかってきた相棒からの電話に、それもこのたいみんぐでかかってきた電話に、私は思わずくすくす笑ってしまった。'],['\u3000今度の週末、そろそろあらすかから帰ってくるんだよね、例の冒険家の悟さん。'],['\u3000日本を出てから初めてかかってきた相棒からの電話に、それもこのたいみんぐでかかってきた電話に、私は思わずくすくす笑ってしまった。'],['\u3000ぐるーぷとして美容全般を経営する悦子さんがいる時は、ひたすら女を磨かれる。'],['\u3000二つ年上の義兄と優しくかっこいい義父ができたのが、私が小学二年生の時だった。'],"['\u3000私は気にもせずに自室に向かおうとすると、腕をつかむ母がいた、どうやら話しがあるらしい。', '\u3000何やらわめきだした母、それをなだめようとする義父。']",['\u3000さっそく、くらすめーとの今まで話した事もない、このくらすのりーだー挌の女生徒が、私の机までやってきた。'],"['\u3000彼も定職にはつかず、２７歳になっても自宅のぱそこんで株の売買をしながら暮らしている、義父の一族では変わり種と言われていた人だった。', '\u3000義孝さんが泣きそうな顔をしながら言っている。']",['「ここはしょっちゅうだからな。何度も見てる。手助けした事もあったぞ。びびっで飛び降りるのやめそうな奴の手助けをしてやった。」'],['\u3000日本を出てから初めてかかってきた相棒からの電話に、それもこのたいみんぐでかかってきた電話に、私は思わずくすくす笑ってしまった。']
