たっぷす,ぼそうと,しなかっ,からこと,じみする,かったか,ひっぱた,とっくに,だったか,まじかっ,たらしく,さんのこ,わいどし,かりだっ
['振り向くのも不自然なので、舞子には彼女が何をしているのかわからなかったが、おおよそ予想はついた。たぶん、すまほの画面をたっぷするので忙しいのだろう。'],['「その、滅ぼそうとしてくるやつ」'],['取り残された杏樹ちゃんは、しかし何も言わないまま、立ち上がりもしなかった。'],['送った賞からことごとく漏れ、佳作にすらならず、必死にすきゃなで読み込んでねっとにあっぷしてみても、それほど莫大な反響があったわけでもない。'],['若いなぁと、しみじみする。'],"['「めんどかったから、『わかんね』って、返した」', '舞子は１年前にすまほに買い替えたばかりだった。それまでは、高校生のとき親に買ってもらったがらけーと同じ機種の最新版を買い続けていた。慣れていて使いやすかったからだ。', '引っ越しのときに捨てられなかったから、あの愛用のGぺんはまだ引き出しの中だ。他のぺんもきっと、けーすに入ったまま。']",['せれんちゃんの堂々とした声が、舞子の頬を勢い良くひっぱたいた。'],['定時をとっくに回った時計を睨みつけ、どうにか日をまたぐ前に仕事を終えた彼女は、ふらふらとした足取りで駐車場に向かい、愛車であるほんだのらいふに乗り込んだ。'],['どんな子だったかな、と記憶をたどるが、容姿が全く思い出せない。人の記憶とはひどく曖昧でいい加減だ。かろうじてぼんやりと浮かんだいめーじは、ふたりで向かい合って座って、すまほを触っているものだった。'],['「うん。山下先輩まじかっこいい」'],['せれんちゃんは片手にすまほを持って、舞子の横を通り、入り口へ向かった。外に知り合いがいたらしく、親しそうに話しかけている。相手も柄が悪そうには見えない。'],['今から自分がすべき、たくさんのことが、とめどなく溢れて視界を埋めた。'],['てれびのわいどしょーが、『今の高校生は「わかる」と「やばい」だけで会話が通じる』と映像を流していたことを思い出した。'],['舞子は１年前にすまほに買い替えたばかりだった。それまでは、高校生のとき親に買ってもらったがらけーと同じ機種の最新版を買い続けていた。慣れていて使いやすかったからだ。']
