がっかり,すっかり,はっきり,がってく,つけてく,ずっとこ,のたくさ,しわくちゃ,だったか,きろめー,ひたすら,からしば
['\u3000精一杯の勇気を振り絞って、告白して。でもびっくりされて逃げられちまってなぁ。そりゃあもう、がっかりしたさ。'],['\u3000どん底みたいな日々で、お前の事も見たくなかった。ここを通るのもすっかりいやになっちまった。'],['\u3000願いが通じたのか、爺さんは俺を視界に捉えた。いや、はっきりと目と目があった。'],['\u3000誰か、俺と繋がってくれ……'],"['\u3000俄(にわか)に心が躍る。何故ここに来たんだろう？もしかして、俺に会いに！？どんな人だろう！いや、どんな人だって構わない！俺を、俺を見つけてくれ！早く！', '\u3000あぁ、爺さん。無理するなって。ほら、ゆっくりで良いんだ。ここにゃ車も来ないし危ない事はない。時間をかけて、な？あわよくば俺を見つけてくれよ！ そう！そのまま真っ直ぐでいいんだ！']","['\u3000ずっとここに立っている。', '\u3000俺は、ずっとここに立っている。']","['「お前は覚えているか、知らないけどな。俺はかつてこの町に住んでいたのよ。たくさんの人がいたなぁ。どれが俺だか、覚えているか？\u3000あの町のたくさんの電柱の一本でしかないお前だ、あの町のたくさんの人の一人だった俺が分かる訳ないよな。', '「お前は覚えているか、知らないけどな。俺はかつてこの町に住んでいたのよ。たくさんの人がいたなぁ。どれが俺だか、覚えているか？\u3000あの町のたくさんの電柱の一本でしかないお前だ、あの町のたくさんの人の一人だった俺が分かる訳ないよな。']",['\u3000随分焦らされた末、その人は現れた。杖をついてようやく歩いてるよぼよぼでしわくちゃの爺さんだ。分厚い眼鏡がずれる度に直し、ぜえぜえと息を切らせて歩いてくる。'],['\u3000人の気配の無い町というのは、おぞましく、寂しい。獣の気配だけが跋扈し、道も荒れ放題。徐々に緑没し、まるで最初からそうだったかのように草に覆われていく。人のいた気配も息づかいも、全て飲み込まれていく。'],['\u3000人から見れば、細長いし大した重さじゃないだろう、なんて言うらしいが、とんでもない。全長５００万きろめーとるにも及ぶ物体が、そんなに軽い訳がないだろう？それを、俺らの頭の辺り、地上４．５めーとるの高さで支え続けてるんだ。大変な仕事さ。'],['\u3000ただひたすら静かだ。'],['\u3000それからしばらくして、ちゃんと返事をもらったんだ。おっけーってね。それで、高校を卒業して、仕事を探しに都会に出てそこで一緒に暮らした。結婚して、子供も出来て、孫も出来て、幸せそうな顔して先に逝っちまった。']
