がやたら,しばかり,むらから,たらこう,すっかり,はっきり,ぽこぽと,にたてら,からふる,がみつか,ことごと,すーぱー,ころから,ばりつい,ついたら,すっぽり,わらうだ,くっきー,くっきり,よろしく,かっきり,いらしく,らんゆら,くようだ,するとく,うとする,しながら,のさがし,もじゃもじ
['\u3000毛布をかぶって蹲っていると、外で野鳩がやたらと鳴いている。'],['\u3000少しばかり。躯の震えが止まった気がした。'],['\u3000子どもはややしばらく迷った風でありながら、もう一度呼ぶと素早く草むらから飛びだして来た。そうして甘えるように、私の手を掴む。'],['\u3000その息が臭い。一体なにを喰ったらこうなるのか。やたらめったら生臭い。'],['\u3000ああ。すっかり思いだした。'],['\u3000あかは問いかければ問うだけ、どんどん声の強さを失っていく。終いには口のなかでもごもごと、はっきりせぬ言葉を、牛のように反芻するだけになる。'],['\u3000こぽこぽと地面から水が湧いている。湿った夜風が、長く伸ばした毛先をざざざとなぶっていった。強い風であった。'],['\u3000等間隔（とうかんかく）にたてられた、外灯の淡いひかりに、季節を間違えた羽虫が数匹たかっている。'],"['\u3000からふるなよーよーとすーぱーぼーるが、ゆらんゆらんと水面で揺れる。', '\u3000からふるなぷらすちっくのおもちゃたちが音をたてて、ごみ袋のなかに吸い込まれていく。']","['\u3000これはさがし物がみつかっていないせいだろう。', '\u3000さがし物がみつかる。']",['\u3000出店の間をぬうように客がいる。その客がことごとく怪しい。'],"['\u3000沼には様々な大きさのよーよーと、すーぱーぼーるがひしめきあっている。', '\u3000紳士の傍らに置かれているばけつを覗くと、水があるばかりで魚影はおろか、よーよーも。すーぱーぼーるもない。ばけつには藻の切れ端らしいものが、ゆらゆらと浮き沈みしているばかりだ。', '\u3000からふるなよーよーとすーぱーぼーるが、ゆらんゆらんと水面で揺れる。']",['\u3000野鳩たちは暢気な鳴き声をあげながら、羽を広げて男の躯をつついている。つつかれたところから、男のかたちが崩れはじめる。'],['\u3000わけも分からず、私は窓へとへばりついた。野鳩の羽ばたきが強い。男の躯はその向こう側で、だんだん小さく。霞んでいく。'],['\u3000気がついたら、夫は姿を消して。'],['\u3000夜店の店主達は、店の奥にひっそりと居る。威勢の良い呼び声はない。帽子の庇（ひさし）を目深におろし。あるいは頭から手ぬぐいをすっぽりとかむり。椅子に腰をおろしたまま、動こうともしない。'],['\u3000笑えばわらうだけ、胸を締めつけていた苦しみがぬけていく。'],"['\u3000紅茶を半分すーぷ皿に残して、床に転がっているとらぴすとくっきーの缶をたぐり寄せた。私は紅茶を床に蹲って飲む。椅子もてーぶるもないものだから、ぱんもおにぎりも床で食べる。', '\u3000缶の半分には修道士のつくる甘ったるいくっきーがあり、あいた場所に鳩笛を入れている。私は鳩笛を手に取ると吹いてみた。']",['\u3000女にはくっきりとした顔がある。どこもうすくない。くろくない。'],['「……よろしく」'],"['\u3000水は五つ寺公民館の裏手から、かっきりとまがって流れてくる。', '\u3000公民館の脇を二人で、かっきりと曲がる。']",['\u3000暗い沼の表面に、それらは滑稽なほど鮮やかに、かわいらしくも、ぷかぷかと浮かんでいる。ここに子どもがいたのならば、歓声をあげてよーよー釣りに興じるかもしれない。'],"['\u3000ゆらんゆらんと揺れている。', '\u3000からふるなよーよーとすーぱーぼーるが、ゆらんゆらんと水面で揺れる。']",['\u3000まるで一本の、太くて立派な氷柱（つらら）を飲み込んでいくようだ。それでいて躯の芯は火照っていく。なんとも痛快でありながら、不思議と微かな悲しみを誘う酩酊感に包まれた。'],['\u3000思わず両腕で顔をかばい、まなこをきつく閉じる。するとくっきりと。辺りの気配を間近に感じた。'],"['\u3000怒鳴って切ろうとすると、べらんだの方でざざざと音がした。', '\u3000いくら飲んでも躯はすうすうとする。', '\u3000すうすうとする部分から、細かな震えが躯全体を包み込む。紅茶を飲んでも。毛布をかぶっても、止まらない。']","['\u3000じりじりと後ずさりをしながら、私は窓から遠ざかった。', '\u3000野鳩の群れは得意そうに頭を上下に動かしながら、飛び去っていった。', '\u3000さがし物をしながら、町をぶらぶらと歩いていると、すすきの茂みのなかに小鬼を見つけた。', '\u3000しかしそうしながらも、抜け目のない様子で、私の出方を伺っている素振りである。', '\u3000先生が鳩笛を私へ差し出しながら尋ねる。']",['「これは、あなたのさがし物ですか？」'],['\u3000もじゃもじゃ頭に角がひとつの赤鬼だ。']
