がしたか,くったっ,うしてか,わなかっ,うしたら,にたくさ,ことだっ,うきから,うずたか,うとしな,くださら,めらわな,かったか,ことがば,さってく,うとする,すること
['\u3000正直なところ、同世代の子供たちと関わる気も、私にはなかった。そんなことよりも、早く帰って魔法の勉強がしたかったのだ。'],"['「それでも！\u3000それは先生が負うべき業じゃない！\u3000先生がいなくったって、あの人たちは勝手に心を焼かれてそれで！」', '「渡さない。これだけは、先生にだって渡せない。これは、私の罪の証、私が先生を好きでいた証明なんだ。先生の優しさがなくったって、私は強く生きるから。――だから」']",['\u3000けらけらと、少年は笑っている。その笑い方は、とても嫌な笑い方で、私の心が少しずつ苛立っていくのが分かった。どうしてかはわからない――いや。'],['\u3000魔法一つ使わなかったから、そんな魔女に似合わぬ理由で、先生が死ぬ必要なんてこれっぽっちもないのである。'],['「そうかしら。傷の癒えた兵士は、もう一度戦争に行くでしょう。そうしたら、今度はその人は死んでしまうかもしれない」'],['\u3000私は眠い目をこすりながら、ばいおれっとの作った朝ごはんを食べる。ぱんにたくさんのじゃむ、豆の煮物、そーせーじに目玉焼き、よーぐるとと、それからこーひーをたくさん。'],['\u3000さいねりあ先生は大魔法使いである。おそらく、世の人々には魔女と呼ばれる人種かもしれない。さいねりあ先生にかかれば、ほうきで空を飛ぶことも、黒猫と話すことも、大雨や嵐を起こすことも、誰かの傷を癒すことも、そして、もしかすると死んだ者を蘇らせることだってできるほどの、魔女の技術の粋を極めた大魔女であった。'],['\u3000私の風の魔法を受けながら、先生の所へ行かせるまいと男が振り回した棒が私の腹部をとらえて、激痛とともに私はほうきから転げ落ちた。私が落ちたのは、衆人が作る輪の先、炎に焼かれる先生の正面であった。転げ落ちた私に、男たちが次々と覆いかぶさってくる。抵抗する魔女の弟子である、私のことも捕らえようと。'],['\u3000暴力を振るわれたのだろう。服もお顔もぼろぼろで、あの美しかった黒髪も、傷み傷だらけになっていた。そして先生の足元にうずたかく積まれた古木からは、赤々と炎が上がっている。先生は、火刑に処されているのである。その炎は勢いを増し、先生の体を焼いていく。'],['\u3000私には、それが不満だった。先生は、何でもできる魔法の力を持っているのに決してそれを使おうとしない。先生の力を使えば、きっともっとみんな幸せになるはずだっていうのに。'],['\u3000私は先生に尋ねたことがある。それは、この世界の理について。この戦や病あふれる世界を、どうして神様は救ってくださらないのかと。神様が本当にいるのなら、戦を終わらせ、病めるものを癒し、貧困をなくし、捨てられる子供をなくすべきなのではないかと。教会では、それを神の試練として、悔い改めよと諭してくる。その試練を与える神は、本当に正しいのか、信じるに足りるものなのか、と。'],['\u3000それは、あなたが一つだけ、使うことをためらわなかった魔法だ。'],['「うーーん、何もできない人だったわ。生活力はないし、魔法は使わないし、美人ですたいるはよかったかな。――ああ、でも」'],['\u3000私があのとき、気軽な気持ちで癒しの魔法なんて使ってしまったから、先生が魔女であることがばれてしまった。先生は、人間にはもっと長い成熟が必要だと言っていた。先生にはきっとわかっていたんだ。この世にあまねく悲しみが、その堰が切れたときどこに向かうのか、何を引き起こすのかということについて。'],['\u3000私の風の魔法を受けながら、先生の所へ行かせるまいと男が振り回した棒が私の腹部をとらえて、激痛とともに私はほうきから転げ落ちた。私が落ちたのは、衆人が作る輪の先、炎に焼かれる先生の正面であった。転げ落ちた私に、男たちが次々と覆いかぶさってくる。抵抗する魔女の弟子である、私のことも捕らえようと。'],"['\u3000そう言ってしーつの中に消えていこうとする先生から布団を引っぺがし、私は毎朝の儀式をする。', '\u3000だから、自身に関する記憶を消すことで、私を魔法のことなんて知らない、市井の一人に返そうとする。それがきっと幸せなのだと。先生のことなんて忘れて自由に生きていってほしい、それが、先生の願いでもある。', '\u3000そう言ってしーつの中に消えていこうとする私から布団を引っぺがし、弟子は鬼のように毎朝の儀式をする。']","['\u3000そして、先生の魔法なら、そんな世の不条理から人々を救うことができる。世界を平和にすることはできないかもしれない。でも、目の前の傷ついた人たち、病める人たちを癒やすことはできる。先生にはそれだけの力があるのに、どうしてそれを行わないのか。たくさんの人を幸せにすることができるのに。', '\u3000そして、先生の魔法なら、そんな世の不条理から人々を救うことができる。世界を平和にすることはできないかもしれない。でも、目の前の傷ついた人たち、病める人たちを癒やすことはできる。先生にはそれだけの力があるのに、どうしてそれを行わないのか。たくさんの人を幸せにすることができるのに。', '\u3000この子たちの言葉よりも、奴隷市場にいたことに大人から浴びせられた言葉のほうが、何倍も汚いものだった。別に気にすることなんてない。この赤毛は、先生が素敵だと言ってくれた自慢の赤毛だ。魔女にぴったりの赤毛だと。', '\u3000先生の力なら、街の人たちの手をかいくぐって脱出することも容易である。でも、あの人がそれを望むだろうか。もしかしたら少しでも誰かを傷付けるかもしれない、あのどこまでも心優しき魔女がその選択を進んで行うとは思えない。それに、私を眠らせて、隠し部屋に隠しておいた先生の意思を汲むならば。']"
