めちゃくちゃ,しくしな,たぶらん,うしたら,すーぱー,さんばっ,ことしな,らんどか,しなかっ,ついたた,かったか,くっきり,くにこう,のたくさ,もわかっ,だったか,ぱっちり,もわから,かってく,ひたすら,からぶす,からがた,ばっかり,ことすら,すること
['\u3000のちに当時のびでおを見ると、めちゃくちゃ浮いているのがわかる。女の子達の中に、男の子が迷い込み女装をしているようだ。'],['「お姉ちゃんなんだから、妹に優しくしなさい。どうして、年下の子を大事にしてあげられないの！\u3000妹が可愛くないの!?」'],['\u3000流行の社会人女性向けぶらんどの服に、初ぼーなすで買ったぶらんどばっぐを持った私は、勝ち誇った気持ちでその女を見返した。ひーるを鳴らし、そのまま家へと向かう。'],['\u3000もっと早くにこうしておけばよかったのだが、過去の私は雑誌で見たものを実践するにはどうしたら良いのかさえわからなかった。'],['\u3000中学生の頃に私を「不細工」だの「きもい」だの馬鹿にしていたまいるどやんきーの男女が、汚い格好をして子供を三人も連れてすーぱーのれじ袋に特売品を詰めて踏切を渡っている。'],['「いない。既婚者のおじさんばっかり」'],['\u3000母親に相談してみたものの、「中学生のくせに、そんなことしなくていい」と一蹴されてしまった。'],['\u3000女の子と共にめりーごーらんどから降り、彼女の父親と出口で合流したときに係員のおじさんが言ったのだ。'],"['\u3000この地区には、まともな教師が存在しなかったので仕方がない。', '\u3000だが、会社には私よりも不細工で仕事のできない「ごりら」と呼ばれる女子社員がいる。「ごりら」は、可愛くなる努力や、苦痛なばいとや、ぷち整形をしなかったらなっていたであろう、私の姿そのものだった。']",['\u3000授業中に教師が泣き出して職員室に逃げ帰るなどということは日常茶飯事。教育実習生も二日ともたずいなくなり、気をつけて歩かないと校舎の上から火のついたたばこや椅子が降ってくる。'],['\u3000就職して数年が経過した頃、両親は私の結婚相手の心配をし出した。というのも、私に彼氏ができる気配が一向になかったからである。'],['\u3000手始めに、私は再び目をいじることにした。もっと、くっきりぱっちりした「きゃ○ー○みゅ○みゅ」のような目になりたかった。'],['\u3000もっと早くにこうしておけばよかったのだが、過去の私は雑誌で見たものを実践するにはどうしたら良いのかさえわからなかった。'],['\u3000男の子向けの服を着せられている私とは違い、妹は女の子向けのふりるのたくさんついた可愛らしい服を着せられ、女の子扱いされている。'],['\u3000母は、何もわかっていない。'],"['\u3000だが、そこで不登校や家出を選べなかったのは、私が融通が利かず、気が弱く、真面目で馬鹿な子供だったからだろう。', '\u3000そんな中で、私は淡々と修行する僧のように中学へ通っていた。希望する高校へ行くには、内申点が必要だったからである。']","['\u3000手始めに、私は再び目をいじることにした。もっと、くっきりぱっちりした「きゃ○ー○みゅ○みゅ」のような目になりたかった。', '\u3000医者は私の「派手でぱっちりした二重」という要望に頷き、手術を開始した。手術後の顔は妖怪のように腫れている。']",['\u3000何もわからず、あどけない笑顔を浮かべる純粋無垢な妹。'],['\u3000私の目つきは生まれついてのものだし、眼を細める癖があるのは視力が悪いからだ。なのに、誰もそれをわかってくれない。'],['\u3000そうして、ひたすら大学入学のための受験勉強に追われるだけの日々を過ごす。'],['\u3000思えば、私は小さな頃からぶすだった。'],['\u3000爪は噛み癖からがたがたになり、鬱屈した気持ちをどうにかしたくてりすとかっとするものの、両親に気づいてもらえないという不毛な日々を送る。'],"['「家であにめばっかり見ずに、外で友達と遊んできなさい」', '「いなかった。ちゃらい上に性格の悪そうな奴ばっかり」']",['\u3000これでは、普通に外を歩くことすらできない。'],"['\u3000私はまだ、自分の不細工さを客観的に認識することができていなかったのだ。', '\u3000私が優しく注意しても、妹が私の作業を邪魔したり、体を叩いたりすることは止まない。', '\u3000髪を茶色く染めた私は、大学でびゅーをすることに成功。', '\u3000それ以来、私は親戚の集まりに参加することをやめた。']"
