からずき,からとん,ちらりとこ,もりべん,きゅっとく,めちゃくちゃ,こんくら,おいてく,がらちら,くっきー,からどく,くらすか,つんでれ,ざーから,こそうと,かっぷる,どやさら,ぽつりぽつ,ちらがち,もじしな,ぼんから,からぽろ,うとしな,ばしてく,ばしきょと,くりする,はっきり,うとする,よろしく,するぱー,ぼろとこ,こっちか,がらぎこ,しくぼや,こりごり,きしめた,てくるん,からぶん,まじかっ,とこちら,たらどん,ぶらうん,がちにこ,ぼそりとこ,ちらから,わなかっ,くりとこ,まること,しっかり,ことから,まるでこ,うところ,からこち,からぼろ,けたとこ,きんしっ,どんぴし,ぶつけら,わんばか,ざわめき,からくっ,こってく,ぴーかー,ぶつかっ,べちゃいそ,たらしく,もそうだ,びゅーから,わんしー,ぐらかす,ばしばら,からくる,こっくり,するなよ,ことすら,うともそ,すーぱー,するから,すること,かったら,からする,するくら,しなかっ,くつもり,ちょこちっ,かりにこ,たっぷり,こっちま,きーわー,がらこち,かりのた,たっくさ,だらしな,めたばか,じろぎし,がらしく,でこちら,くっつけ,どきする,かってく,しくする,ことばか,しくいら,くるくら,からこそ,しないじ,てらどん,ちまけた,ぱっちり,ちょこちょい,ゆるくり,うろちょろ,すらしな,しっくり,きーぷす,ちらへと,ことくら,がりべん,ちらとこ,ひたすら,するぽー,ぶようだ,からいちゃ,くること,からのお,かったっ,にこちら,ぽいとこ,ことごと,しながら,ちまいそ,じめから,ぽーかー,つんざく
1,1,2,1,1,2,1,4,1,28,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,6,6,3,1,2,1,1,1,1,1,2,1,1,4,1,4,1,1,3,9,4,2,14,2,1,2,3,1,1,1,1,1,15,2,2,1,1,1,1,3,1,1,1,1,2,1,1,3,1,1,2,1,12,1,3,1,4,1,1,1,5,1,2,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,11,3,1,1,1,1,1,1,5,1,2,8,1,1,19,1,1,1,1
