てかかり,はらぶり,ごちゃごち,のおごり,かんばか,からとん,ちらこそ,ちらりとこ,くつえん,うとぶん,わんくっ,ふわする,めちゃくちゃ,とんかつ,がぶつか,むずあっぷ,ぽんこつ,まじかー,ぐらうん,くっきー,しなくちゃ,からくら,たらしっ,しゃんぷー,ぴんぽー,くらすか,わーくだ,にたじろ,つんでれ,ばらくす,どんくさ,かっぷる,たらこん,くようだ,ぽつりぽつ,いちゃうよ,がらもご,じくじろ,こんくり,りんのお,にたりん,きらわな,でぶつか,ふかしな,がりこん,けたから,うとしな,たらにや,ばしてく,からすれ,すればか,のおひた,くりする,はっきり,べたとこ,ぶんごつ,ことしな,うとする,くるとこ,うだから,よろしく,ぶるなよ,びらかす,かっぷか,するひん,とげしく,とろうと,もそこそ,ちんぷん,うかつら,からかっ,するばか,けたかっ,つるぺた,ぶるへと,にやとこ,かんぷん,いちゃうね,てくるん,するかた,とこちら,いちゃする,とぼけた,がらにこ,げたこと,からよろ,てかわい,こそすれ,ちらから,ぱらから,かりとこ,わなかっ,にたぶら,うかわい,まること,がちくっ,ぎりにや,しっかり,しこびり,じくこっ,ことから,うところ,ばりかん,ひーりん,けたにこ,からちら,からこち,くんあー,からめた,くだから,きんしっ,ふにゃけた,ちかけた,つけてく,ずらがば,からくり,わんぴー,ぴたりとく,わんばか,ざわめき,びたかっ,ぶんざっく,からさら,からわい,ぶつけた,ごそうだ,あーんはき,かするん,そわする,のおばちゃ,ぴーかー,おいしー,きこちら,わんぱく,もぐうか,おんぼろ,ぶつかっ,じとする,がらすー,たらしく,ごそうと,もたじろ,もそうだ,へなちょこ,たらころ,ぐだぐた,ちっくだ,たらほい,ちらりちら,なようだ,ぽーじん,じーぱん,いらしく,からんから,ぱーきん,どたうん,ぽたりぽた,てらぴー,のろびー,びゅーする,かすこと,うようだ,ちんへと,するなよ,すーぱー,なみすや,きしばら,むずする,いじけら,うとふら,とんたっ,するから,くしゃくす,けらかす,すること,かったら,からする,ちまうか,ちんから,くらまじ,するくら,ことにこ,しなかっ,からしっ,ばんから,くつもり,きりしな,めたから,ぐいくる,たっぷり,わんどろ,きーわー,がらこち,いそうだ,まじじゃん,からもた,だらしな,がりぴー,からずば,でこちら,からこん,ぶかうん,がたかっ,ぴーくだ,くっつけ,どきする,いそちら,かってく,しくする,たらがや,ことばか,へとたど,げたかっ,しおちゃら,にやしな,たらうじ,こったら,にやする,ちまうよ,がらもお,すごいじ,ことする,からこそ,ゆるふわ,べたこと,えんじん,さくうず,そろりそろ,めたこと,ぱっちり,うだこと,ぶりのお,うとぱっ,かっちま,じゃーから,じとべん,ちまうだ,ぶるこん,がらにや,ちらへと,こんばん,のしこり,ことくら,ちらとこ,ひたすら,こともそ,ぱーかっ,ひーのお,するとこ,はきちん,ぱちくり,がらしっ,ぱんへと,からのお,でれする,にやばか,がつけば,がらじと,かったっ,ちんぴら,がたじろ,にこちら,とんどし,ぬくもり,りんきゃっ,けたこと,くすぐる,こんちく,ぷりちー,しながら,くらいじ,うとすれ,べたとく,たらでれ,ちゃかわい,ばしゃばし,からぶく,ぶらぶか,ことがつ,そろくら
1,2,4,1,1,1,10,1,1,1,1,1,2,4,5,3,7,1,2,1,4,3,1,1,4,1,1,1,1,2,1,33,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,8,1,1,3,11,1,1,1,26,1,8,139,1,1,1,1,1,1,4,2,1,2,2,1,1,1,1,2,1,8,1,9,1,1,2,1,1,1,2,2,2,1,9,1,2,3,1,1,23,1,1,1,2,1,1,1,1,1,1,1,7,1,1,2,7,1,1,6,1,1,3,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,17,1,1,3,2,1,13,1,1,2,1,1,4,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1,5,1,1,39,17,10,2,1,1,2,1,7,1,3,1,1,1,1,4,1,1,2,4,1,1,8,1,1,7,2,1,1,1,4,1,1,6,1,1,1,1,1,1,3,1,1,1,2,2,1,4,7,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,7,1,1,1,5,1,1,1,1,3,1,1,5,1,2,4,1,14,1,2,2,1,2,15,8,65,1,1,1,1,1,1,1,1,1,1
