しながら,きんしっ,からこそ,ぱっぱら,よろしく,はっぴー,かっぷり,うところ,すること,からほか,いじめら,べたする,もそうだ,こんちく,ぽいこと,くっつけ,からふら,こっから,てくるん,まること,ことぐら
"['\u3000私は姉さんを罵倒しながら本を突き返した。', '「交代しながらやればいい」']",['\u3000すきんしっぷは激しくなり、休み時間ごとにといれに連れ込まれるし、昼休みなんて屋上でもういろいろされてご飯を食べる時間すらなかったりして。'],['「神だからこそ醜悪なのよ、ぜうすとか一体何人孕ませてんのよ」'],['\u3000いや、ひょっとすると陽真莉や小百合とのらぶらぶちゅっちゅはっぴーでいずに脳を溶かされて『みかしあわせなのー、あたまぱっぱらぱーだからほかはわかんないのー』みたいに幼児退行して幸せになっちゃう可能性はあるけど、それはそれで嫌だ！'],"['「というわけで、今日から恋人としてよろしくね」', '「……うん、よろしく」', '「よろしくね、実花ちゃん」']",['\u3000いや、ひょっとすると陽真莉や小百合とのらぶらぶちゅっちゅはっぴーでいずに脳を溶かされて『みかしあわせなのー、あたまぱっぱらぱーだからほかはわかんないのー』みたいに幼児退行して幸せになっちゃう可能性はあるけど、それはそれで嫌だ！'],['「ですが負けひろいんばかりを優遇していると、こんな声が届くのです。『逆に勝ちひろいんがかわいそう』……知ったことかよ！\u3000わしゃあこのかっぷりんぐが好きなんじゃい！\u3000だいたい勝ちひろいんは本編でくそほどいちゃついとるやろうがい！\u3000やおい棒突っ込むぞこんちくしょうめ！」'],['\u3000裁判で言うところの冒頭陳述で裁判長が有罪を言い渡しちゃうぐらい証拠が揃ってる。'],['\u3000きちんと期限を明言することで、相手の信用を得るのである。'],['\u3000いや、ひょっとすると陽真莉や小百合とのらぶらぶちゅっちゅはっぴーでいずに脳を溶かされて『みかしあわせなのー、あたまぱっぱらぱーだからほかはわかんないのー』みたいに幼児退行して幸せになっちゃう可能性はあるけど、それはそれで嫌だ！'],['\u3000元々は、小学校のときにいじめられてた小百合を助けたのが仲良くなった発端なんだけど、それにしたって私にはもったいないぐらい出来た親友だ。'],['\u3000でもその生活ぶりは大して変わらなくて、変化と言えば、以前よりもべたべたすることが多くなったぐらいかな。'],"['\u3000なぜかもぢもぢして頬を赤らめてるけど、この子はいっつもそうだ。', '\u3000まじか、小百合もそうだったのか。']",['「ですが負けひろいんばかりを優遇していると、こんな声が届くのです。『逆に勝ちひろいんがかわいそう』……知ったことかよ！\u3000わしゃあこのかっぷりんぐが好きなんじゃい！\u3000だいたい勝ちひろいんは本編でくそほどいちゃついとるやろうがい！\u3000やおい棒突っ込むぞこんちくしょうめ！」'],['「恋人同士になったんだから、まずはそれっぽいことしないか？」'],['\u3000すまほで近所に出来たお菓子の店の話をしてみれば、いつもみたいに顔をくっつけて、'],['「悩む気持ちはよくわかるわ。実花にとって二人は、小学校からふらぐを立ててきた大事な友人ですものね」'],['\u3000こっから、二人の頭が混乱してる間に畳み掛ける！'],['「っていうか冷静に考えたらね、なんで一方的に告白された私がこんなに悩まなくちゃならないの？\u3000って思ったの。だって私としては三人わいわいやって一生仲良くできてればよかったわけだし、恋愛関係とか考えたこともなかったからさ。だから、うん、私も三人でお付き合いがかなり無理があるってことはわかってる。でも二人にも、私に譲歩する部分が必要だと思ったの。だっていきなり告白してくるんだもん！\u3000つまり私の要求を飲むことでいーぶん、関係は対等。そうは思わない？」'],['\u3000そのまま泊まることもしばしばあって、元から仲がよかったもんだから、親たちはそれを誰も咎めない。'],['\u3000料理は下手、生活能力も皆無、漫画以外で唯一いいところと言えば胸がでかいことぐらい。']
