さわしく,がらすか,がりびん,めちゃくちゃ,おいてく,きんがち,すかうと,ばりぼり,めそうだ,ぱっつん,ばらくだ,しゃんぷー,ぴんぽー,むしゃくしゃ,じくこん,かっぷる,たってく,ぶらじゃー,ぽつりぽつ,ことじゃん,ぽいじゃん,げーもや,めちゃうよ,もじしな,うかくら,きしたら,げーうま,ばかじゃん,からすか,からもお,うとしな,おずくら,からすれ,のおひた,もそうじゃ,ぱりはー,はっきり,がらぼそ,しとばか,おちする,ことしな,うとする,かりおち,わくする,からわん,よろしく,どたどし,まるから,からかっ,ぶるへと,るんすか,たらくっ,てくるん,ぶつくさ,ちまうん,するじゃん,たらどん,がらもそ,いちゃする,べんじゃー,からよろ,はっぴー,わなかっ,とんだぶ,すいおん,ぶつもり,しっかり,しおぶら,ことから,うところ,くんのお,おいしー,うだしな,ぶるぴー,もやする,たっくる,うじゃうじ,こっちー,もそうだ,がらずん,もたくさ,かりかー,つけねば,かすこと,するなよ,ことすら,げーはっ,すーぱー,きゃっぽい,はたぶん,めたくら,するから,とことん,ふーどや,すること,つらうつら,かったら,ことばら,からする,ちまうか,ぶるとこ,するくら,しなかっ,ことがば,くつもり,しゃーぺん,けらかん,きんぴら,のおちゃら,たっぷり,とんだく,きゅーする,いそうだ,だらしな,うかすー,ぼーりん,げーばか,たらとん,するはー,かってく,くるひー,ことばか,にやしな,からこそ,ゆるふわ,ぼりしな,えんじん,どんぐり,めたこと,ぺちゃくちゃ,わないら,おたくだ,ぷらしー,ぷらかー,ぱしゃぱし,すべから,ことくら,くんのそ,るんじゃん,ぶようだ,ちんぐさ,するとこ,はきちん,こんとろ,くること,たらどー,びしょびし,おどびく,かったっ,づかみし,ちんぴら,てくすく,けたこと,しながら,うとすれ,するがち,がーどし,のしちゅー
1,1,1,4,1,1,1,1,1,1,1,2,2,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,1,1,1,4,1,1,1,3,21,1,1,1,3,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,3,2,1,2,1,1,3,1,1,1,1,1,2,1,1,5,1,3,1,4,1,1,45,2,3,1,3,1,1,1,4,1,1,3,1,2,1,5,1,1,1,2,1,2,1,1,1,1,1,1,1,5,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,22,1,1,1,1
