パタパタ,パチパチ,ポタポタ,ムズムズ,ベトベト,トントン,ドタドタ,チラチラ,キラキラ,ボリボリ,クスクス,ペタペタ,スタスタ,ズキズキ,ソワソワ,グズグズ,クンクン
['\u3000パタパタと急いで駆け寄って来たところなど実に愛らしい。\n'],"['\u3000パチパチと牌を指で鳴らしながら、オレは再びため息をつく。\n', '\u3000パチパチパチ……とワタルの声援とともに拍手が沸き起こった。\n']","['\u3000ポタポタと額から垂れてくる鮮血を拭いながら後ろを振り返ると。\n', '\u3000額からポタポタと垂れる汗の雫をシャツで拭い、大きく息を吐いた。\n']",['\u3000いかん……なんか背中がムズムズしてきた。\n'],['\u3000おっとそれはつまり……オレが犬猫と同じペットかなにかに分類される生き物ってことですね、わかります。あまりにも鮮やかな反撃に思わずよろけそうになる。毒舌レベルは超一流。もはや悪口の言い合いでこの女に敵う気がしない。てか……こいつ本当に雷帝かよ？\u3000雷よりもよっぽど毒を吐く方が上手いように感じるが気のせいか？\u3000きっと前世はベトベトンかなにかだったのだろう。そうに違いない。\n'],['\u3000なにやらトントンと軽快なリズムとともに何かを包丁で切るような音が聞こえてくる。オレが立ち上がり、のそのそと音のする方へと足を運ぶと……なんとそこには可愛らしい私服の上にシンプルな青いエプロンを身につけた雷帝の姿が。\n'],['\u3000チャイムをニ、三度連打するとドタドタと二階から大きな音をたててカズ兄が降りてきた。カズ兄は勢いよく玄関の扉を開けると、いつにも増して元気な声で、\n'],['\u3000ワタルがいつものように騒いでいるその横で、ケンはスマホの画面をチラチラと確認している。なんだか普段とは打って変わって落ち着きのない様子だが……どうしたのだろうか。ワタルがソワソワしてるのはいつものことだが、ケンがこういうせせこましい様子を見せるのは結構珍しいのでやはり気になる。\n'],"['\u3000オレの横に並ぶ埼京学園の≪雷帝≫こと、日下部イヴァン。彼女がキラキラと目を輝かせながら店内をのぞき込んでいるその隣ではぁ…と小さくため息をつく。\n', '\u3000スタイル抜群、顔もかなりの美人、読者モデルをやっているキラキラ系女子だ。\n']",['\u3000情けない声でボリボリと頭を掻きながらそう言うと雷帝は静かに微笑した。\n'],['\u3000……口元に手を当てながら上品にクスクスと笑う彼女の美貌に、周囲の男たちはだらしなく頬を緩めながら見惚れていた。そして時折、彼女の真横にいるオレに殺意の籠った視線を投げかけてくる。\n'],['\u3000あの≪雷帝≫に膝枕をしてもらいながら額の治療をしてもらっていた。雷帝はピンセットで掴んだコットンに大量の消毒液をしみ込ませると、ペタペタとそれをオレの傷口へと当ててくる。雷帝が手を動かす度にゆさゆさと大きく揺れるたわわな果実を眺めながら、オレは生唾を飲み込んだ。雷帝め。まさかブレザーの制服の下にこのような極上の果実を隠しておったとは……。ただでさえめちゃくちゃモテるくせにこんな秘密兵器があると学園の男子に知られた日には……いったいどれだけの男子たちのハートを打ち抜くことであろうか。およそ想像もつかない。\n'],['\u3000そう言うと雷帝は、呆然と立ち尽くすオレの横をスタスタと素通りし、屋上を後にした。雷帝の去った屋上。ひとり残されたオレは大きなため息をつくと、空を見上げた。紅く染まった夕日が、容赦なくオレの影法師を鮮やかに照り上げる。\n'],['\u3000時間が経つにつれ、身体中の熱も冷めていき代わりにズキズキと額が痛み出す。\n'],['\u3000ワタルがいつものように騒いでいるその横で、ケンはスマホの画面をチラチラと確認している。なんだか普段とは打って変わって落ち着きのない様子だが……どうしたのだろうか。ワタルがソワソワしてるのはいつものことだが、ケンがこういうせせこましい様子を見せるのは結構珍しいのでやはり気になる。\n'],['\u3000少年のすぐそばで……初老に差し掛かったくらいの老人が、どこか居た堪れないような表情をその皺の深い顔に浮かべ、少年の頭にポンと手を置いた。少年はその手を乱暴に振り払うと、ますますグズグズと駄々をこねる。\n'],['\u3000どこか慌てた様子で≪雷帝≫はこちらに詰め寄ると、ポケットからハンカチを取り出し、精いっぱい背伸びをしてオレの額を拭う。顔と顔、その距離およそ数十センチほどである。≪雷帝≫が近づいてきた瞬間、ふわっ……と一瞬、柑橘系の物凄くいい匂いが鼻腔の中に漂ってきた。無意識にクンクンと鼻を鳴らしてしまっていたのを気付かれたのか、キッ！と、どこか冷たい瞳で睨まれてしまった。\n']
