しながら,するから,くつもり,ことがば,かってく,かーこと,がらぽつり,べんちか,ばらくす,ちらこそ,でこちら,たっくる,うとにこ,からこそ,くりする,くること,くるくら,よろしく,たらしく,くんきち,すること,めたこと,てかばん,わなかっ,ことすら,くんもご,からよろ,ぶつけら,もそうだ,かったら,はっきり,めちゃくちゃ,けたばか,ばんから,ことばか,ぺっとぼ,ばんへと
"['\u3000以降、ぽつぽつと会話をしながらまやちゃんを自宅であるまんしょんまで送り、手を離す。\n', '\u3000少女は涙を流しながらかすれた声で囁き、かっぷを取るとゆっくりと自らの口へと運ぶ。\n']",['「えへへっ、こうくん。ありがとう。私絶対にこうくんを幸せにするからね。一緒に楽しい思い出いっぱい作ろうね」\n'],['順調に進めば明後日の夜八時過ぎに投稿させていただくつもりです。\n'],['\u3000て言うか、まやちゃんにこのことがばれたら俺はどうなるのだろう。\n'],['「わかってくれてありがとう。じゃあ家まで送るよ」\n'],['\u3000すとーかーこと浅間まやである。\n'],['\u3000そう思い、勇気を出して切り替えしたら、まやちゃんはどこか涙目になりながらぽつり。\n'],['\u3000言いつつべんちから立ち上がると、まやちゃんが袖を握ってきた。\n'],['\u3000座布団に座ってしばらくすると、珈琲の入ったまぐかっぷを持った詩織が対面に座った。\n'],['「うん、こちらこそ」\n'],['\u3000言われた通り敬語を辞めてみたけれど、それでも何故か期待した目でこちらを見てくる。\n'],['\u3000思いっきり俺の腰にたっくるをかましてくる。\n'],['\u3000すると、まやちゃんはすっと目を細め――かと思うとにこっと微笑んだ。\n'],['\u3000詩織は俺の親友で、だからこそ困らせたくない。\n'],['\u3000自分でもびっくりするほど底冷えした声が出た。\n'],['\u3000これは俺が一人暮らしをしているのにも関わってくることだ。\n'],['\u3000昨日は少し手を握ってくるくらいだったのに、何だこのれべるあっぷの仕方は。\n'],"['これからも楽しんでいただけるように頑張りますので、よろしくお願いします。\n', '「それじゃあ、これからは私の方から呼び出すことは無いからさ、彼女とよろしくやれよ、こう！」\n']",['『なんて言うか、まやちゃんが俺のことを好きだったらしくて』\n'],['\u3000しかしこうくんきちのまやは他者の視線などどうでもいい。\n'],"['\u3000授業中に寝ることが少なくなるため成績が上がり、教師が休憩する際目の前に来るので、雑談で仲良くなり、印象を良くすることが出来る。\n', '\u3000俺は特に気にすることなく、授業の準備を始めた。\n', '\u3000俺達は最寄り駅が同じなため、そちらのふぁみれすなどで共に食事することが多い。\n', '\u3000しかし少女は気にすることなく少年たちが向かったのと同じ方向へと歩き出した。\n', '\u3000高校に入学してからはこうして詩織の家に来てはげーむすることも少なくない。\n', '\u3000――『私じゃこうを、幸せにすることはできない』。\n']",['\u3000交際を、始めたこと。\n'],['\u3000そう言ってかばんを開くまやちゃん。\n'],['\u3000まさかこんな面倒くさい正攻法で調べるような人がいるとは思わなかった。\n'],['\u3000可愛いとか、話しかけたいとか、そんな男子らしい想いなど抱くことすらない。\n'],['「こうくんもご学友だよね！」\n'],['「これからよろしくね、こうくん」\n'],['\u3000わかってたけど、頭では理解してたんだけど、それでも直接言葉に出されて、気持ちをぶつけられると言うのは気恥ずかしさのようなものがあった。\n'],['「……っ！\u3000そ、そうか！\u3000それもそうだ！」\n'],"['「あの……良かったら一緒に、か、帰らない？」\n', '「あ、あの、よかったら、て、手伝って……手伝うよ？」\n', '「こうくん、良かったらちょっとお茶して行かない？」\n', '「……私、こうくんが好きで、だから、もし付き合えなかったら……」\n']",['\u3000場所もわきまえずにやにやとする姿ははっきりいって異様。\n'],['\u3000めちゃくちゃ可愛いです、ありがとうございます。\n'],['\u3000本日は相談の続きを兼ねて、俺が奢る約束をつい先程取り付けたばかりだ。\n'],['\u3000かばんから取り出した文庫本に視線を移して、物語に没入していく――まさにその時だった。\n'],['\u3000だって昨日は俺のことばかり質問して来たし、その後に誰も誘わないことで有名な彼女が下校に誘って来た。\n'],['\u3000こんびにの冷蔵庫から取り出したのはぺっとぼとるの緑茶。\n'],['\u3000すまほはかばんへと戻す。\n']
