ごちゃごち,いじめた,かりのお,がりびん,びんぐだ,めちゃくちゃ,くねくた,がぶつか,おいてく,しくよろ,ぐらうん,がさごそ,くっきー,がらもり,からくら,ごそうか,かりしな,ぴんぽー,くらすか,がらもぞ,かすぽー,こそうと,かっぷる,もごつか,へとぱち,ぴんぐす,ぽつりぽつ,かすぎー,こんくり,もじしな,びたいら,うとしな,ばしてく,さくにこ,からすれ,くりする,はっきり,うとする,もりびん,からぞく,からかっ,ちかけら,ぱっかー,がらすら,とこちら,からもそ,しとする,こそすれ,わなかっ,からちょん,しっかり,ことから,まるでこ,ぶらこん,からはき,ぽかとこ,きんしっ,つけてく,きらくる,わんぴー,ぴたりとく,じゅーすか,ぶつけら,わんばか,からくっ,にやめら,ぶつけた,ぴーかー,するぺた,もそうか,たらしく,ごそうと,もそうだ,わんしー,なようだ,しとくよ,いらしく,ばりびん,うとぞく,からがちゃ,すーぱー,くさかっ,ぐーたら,はたじろ,するから,すごくね,とことん,すること,ちょろかっ,かったら,からする,するくら,しなかっ,くつもり,しゃーぺん,かっこつ,きーわー,いそうだ,だらしな,くりとく,がらこそ,でこちら,からこん,いらしっ,かってく,げたかっ,べんちか,ばらすか,ちらつか,からこそ,ぶるくり,ぐすかー,うきさら,がらにや,ぱんぷす,するぐら,こんばん,とくから,ひたすら,るんじゃん,はきちん,ぱちくり,くるばか,おどけた,にこちら,ことごと,しながら,うとすれ,ばさばし,からくす,するかー,どたばた,たっぷす
2,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,3,1,2,1,1,8,1,1,3,4,16,14,2,1,1,1,1,1,2,2,1,1,6,1,5,1,2,3,1,1,2,3,2,1,1,1,1,4,2,1,1,9,1,1,2,1,7,2,1,2,2,2,1,1,1,1,1,1,6,1,1,9,1,11,1,1,6,2,1,1,1,5,3,1,1,1,2,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,5,1,3,1,1,1,2,2,71,4,2,1,1,1,1
