キーボー,コントロ,ワンピー,シュークリ,クスシー,エンジン,エンドロ,カランカラ,クーポン,カップル,スーパー,クッキー
"['「じゃあ、次はキーボードで文字を打ってみようか。まずはキーボードを自由に打ってみてくれる？」\n', '「じゃあ、次はキーボードで文字を打ってみようか。まずはキーボードを自由に打ってみてくれる？」\n', '\u3000そう言うと、ユウはキーボードを人差し指でゆっくりと叩き始めた。\n']","['\u3000嫌な事をさせられていたという怒りもあるけれど、それ以上に、自分の体をコントロールされているという事に生理的な嫌悪感があるのだ。\n', '\u3000どうしたのだろう。自分の感情をコントロールする方法はちゃんと身につけたはずなのに。\n']","['\u3000さらに言えば、今私が着ているワンピースも帽子も、持っているキャリーケースもその中身も真に買ってもらったものだ。\n', '\u3000涼しげな色のワンピースに、つばの広い帽子、そして手に持ったキャリーバック。\n', '\u3000今日のユウは白いワンピース姿で、その可愛らしい外見もあって、まるで映画の一場面を抜き出してきたかのように見えた。\n']",['\u3000クッキー、ケーキ、ホットケーキ、シュークリーム。\n'],['\u3000最後のクライマックスシーン、主人公の男性とヒロインが抱き合っている場面が映っていた。\n'],['\u3000インターネットの簡単な使い方は以前教えたけれど、そのときは検索エンジンの使い方しか教えなかった。まだ基本的な操作が出来てなかったからだ。\n'],['\u3000画面ではエンドロールが流れていて、この映画の名場面が順に映し出されている。\n'],['\u3000カランカランという音と共に扉を開けると、店の中から店員さんの声が聞こえてくる。\n'],['\u3000スマホのクーポンを見せれば～％引き、なんて広告はよく見ると思う。\n'],"['『カップルに大人気！！』\n', '\u3000……そうだ、旅行で、カップルで、ボーイフレンドで。\n']",['\u3000行ったのはスーパーだが、夕飯を一緒に考えるのは楽しかった。\n'],"['\u3000特に食べ物が関わるとそうだ。クッキーのときを思い出す。\n', '\u3000一ヶ月前、クッキーを作ってくれたときから、ユウはたまにこうして手作りのお菓子を振舞ってくれるようになった。\n', '\u3000クッキーから始まり、パン、ホットケーキ、プリン、この前はロールケーキなんてものも作ってくれたか。どれも美味しくて、作ってくれるのがすっかり楽しみになった。\n', '\u3000あの、真にクッキーを作った日の事を。\n', '\u3000美味しい、と言ったかと思うと、真が次から次へとクッキーを手にとって口に入れていく。\n', '\u3000間抜けな顔でクッキーを頬張るその姿は先日想像したものと同じ……いや、もっと悪いか。想像の中の真はこんな速度でクッキーを食べてはいなかった。\n', '\u3000間抜けな顔でクッキーを頬張るその姿は先日想像したものと同じ……いや、もっと悪いか。想像の中の真はこんな速度でクッキーを食べてはいなかった。\n', '\u3000あっという間にクッキーが減っていく。\n', '\u3000……ああ、そのジャムクッキーはそんなに適当に食べないで欲しい。\n', '\u3000あの様子じゃあクッキーの味とか全然わかってないと思う。\n', '\u3000もう皿の上にあったクッキーは半分くらいしか残ってない。\n', '\u3000クッキーを一枚手に取った。\n', '\u3000……せっかくだし新しいのを入れてあげようかな。まだクッキーは残っているし。\n', '\u3000あれは確か五月の終わり、クッキーを作ったときだ。\n', '\u3000机に、色取り取りのクッキーが並べられている。\n', '\u3000普通のクッキー、チョコが混じったもの、ジャムが入っているもの、ナッツが混ぜられているもの、その他にもいくつかの種類があった。\n', '\u3000確かにいくつかのクッキーは少し焦げ目がついていたり、形が歪だったりしている。\n', '\u3000……しかし、何故クッキーを？\n', '\u3000このクッキーは嬉しいけれど、そもそもパソコンを教えたのだって普段家事をやってくれることのお礼のつもりだった。\n', '\u3000だから今回のクッキーはお礼にお礼を返された形になる。\n', '\u3000ユウに許可を取り、普通のクッキーを一枚手にとって口に入れる。\n', '\u3000気が付くとクッキーが見てわかるくらい減っていた。\n', '\u3000僕はその姿を見ながら次のクッキーに手を伸ばした。\n', '\u3000クッキー、ケーキ、ホットケーキ、シュークリーム。\n', '\u3000……なんとなく、いつもの間抜けな顔をしてクッキーを頬張る真の姿が自然と想像できた。\n']"
