くんまる,からそろ,からとん,ちらこそ,たってか,めちゃくちゃ,がぶつか,ちゅーする,うはこくり,ばらくす,ぴりくら,こそうと,くんこと,かっぷる,めたべた,たらこん,がらもご,ちくるん,からこっ,のしかっ,でぶつか,がちのろ,うはきょろ,うとしな,からばり,からすれ,くるから,ことおい,わなくちゃ,がらうき,もたのし,しくしな,うはぽつり,ことしな,うとする,ばんはー,くるとこ,うだから,よろしく,もそうね,にたくっ,からかっ,るんすか,てくるん,かつくっ,ぶつくさ,ちまうん,よろこん,とこちら,ぽーずし,きらする,きりぶつ,たらすぱ,はっぴー,がばさば,ちらから,わなかっ,しっかり,うところ,つけてく,わんぴー,えんわな,びたかっ,くんのお,ぽいこと,もやする,こんがり,たっぽい,ぶつかっ,うとこん,こときら,たらひらり,かちゃかち,くすぐら,もそうだ,かたくっ,びーでか,もたくさ,いらしく,うらしく,うようだ,するなよ,すーぱー,つかうよ,ころから,するから,すること,うはひた,かったら,ちまうか,くるころ,しなかっ,ことがば,くつもり,もたくっ,めたから,かたづけ,ごとくす,くっちっ,くすうは,いそうだ,もそのお,ごとする,くんこん,めたばか,くっちま,こんする,みしかっ,どろうと,ぶつえん,たぷりん,せかいじ,かってく,しくする,ことばか,ぐさくる,しおちゃら,うとぐしゃ,くんがつ,ちんとこ,ことする,がつくん,のたのし,うはぱっ,がらにや,かってか,とこかー,どすうと,えんぼー,ことくら,くんのそ,はたくっ,こともそ,からほか,しなこと,ひーかっ,くらしく,こんぷり,かったっ,もそうと,てくすく,こんしな,うはけら,たらたっ,しながら,ことこん,がたくっ,ぱっとこ
1,1,1,2,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,5,1,1,2,12,1,1,3,1,3,1,1,2,3,2,3,1,1,1,3,1,1,9,5,6,2,2,1,1,4,1,1,1,1,2,1,1,1,5,1,1,1,1,1,3,1,1,6,2,1,1,1,15,1,13,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,1,1,1,2,1,13,1,2,1
