ヒリヒリ,サクサク,ヨボヨボ,ゴロゴロ,バラバラ,パチパチ,ポタポタ,ドキドキ,サバサバ,ボロボロ,ジンジン,ニコニコ,グシャグシャ,メラメラ,グルグル,クリクリ,ポロポロ,ザックザック,モグモグ,ドロドロ,グダグダ,チッチッ,ギリギリ,キラキラ,クスクス,グラグラ,ニヤニヤ,イライラ,クラクラ,コツコツ,バタバタ
['\u3000ヒリヒリとした熱が、不明瞭な世界に沈んでいた俺の意識を急浮上させる。\n'],['\u3000口にいれたサクサクの天ぷら。歯でサクッと音を立てて衣を突き破ると、椎茸のほくっとした食感が訪れ、それに続いて独特の苦味が口の中に広がった。\n'],['\u3000ヨボヨボと杖をついて、いつ天に召されてもおかしくない老人は最前列で『やったるぞぉぉお！』なんて奇声を上げてる。\n'],['\u3000俺の部屋でゴロゴロと寝返りをうちながらそう呟くのは千秋の親友である灯里だ。ちなみに親友だけでなく若干の百合っ気もある。\n'],['\u3000引かれた傷の高さは統一性がなく、俺の太ももから鳩尾辺りまでバラバラに引かれていた。\n'],['\u3000両手でパチパチと鳴らして、女の子としては少しサバサバし過ぎじゃないか。\n'],['\u3000だが、溢れ出る涙は拭っても拭っても新しい筋を生み出し、拭い切れなかった涙が千秋の頬を伝い、ポタポタと小さな音を立てて地面に落ちる。\n'],"['「お前に笑顔を向けられる度、ドキドキしているのを自覚していた。でも、俺には美春が居たから……お前への感情を見て見ぬ振りをした」\n', '\u3000部屋に行き来する生活はいつもドキドキしたし、触れ合えばお互いが顔を染める。\n']",['\u3000両手でパチパチと鳴らして、女の子としては少しサバサバし過ぎじゃないか。\n'],"['\u3000ボロボロと滂沱の涙を流す千秋の様子に不思議そうな表情をしながらも、千秋の言葉に安心したようにまた眠りに入る百合ちゃん。\n', '\u3000それほどまで、今の俺と千秋の関係はボロボロになっていた。\n']","['\u3000叩いた右手が、ジンジンとする。\n', '\u3000ジンジンと痛む頬にゆっくりと手を当て、涙目で右手を突き出していた美春の姿に、全てを悟った。\n']","['\u3000涙目で口に両手を当てている灯里と、ニコニコと満面の笑みを浮かべながら灯里を見つめる千秋。\n', '\u3000恋人補正なのかもしれないが、ニコニコと俺の腕にしがみついている美春の姿に、街道を歩いている男性陣の視線が向かっているのが何よりの証拠だと思う。\n']",['\u3000可愛らしい顔は、瞳が涙で腫れていたりしてグシャグシャだが、いつもよりもスッキリとした表情をしている気がする。\n'],['\u3000その瞳がメラメラと怒りの炎で燃えているのを、灯里の目を見た瞬間理解した。そして納得もした。\n'],['\u3000身体はピクリとも動いていないのに、目だけはグルグルと挙動不審になっている。器用なものだ。\n'],['\u3000あの頃の百合は本当に可愛くて……まぁ、今も可愛いんですけど、小動物みたいなクリクリとした瞳がずっと私を見つめてくるんです。\n'],"['\u3000そして、ポロポロと涙を流しながら乾いた笑いを上げ、美春は俺に顔を向け、\n', '\u3000堪えていた涙腺が決壊し、涙をポロポロと流しながら千秋は崩れ落ちた。\n']",['\u3000ザックザック。\n'],['\u3000モグモグと噛み締める。\n'],"['\u3000怒号が、ドロドロとした敵意という刃が俺に突き刺さった。\n', '\u3000彼女が数年前から胸に秘めたものは、ドロドロとした鬱屈な思い。\n', '「灯里とかから聞いて薄々気付いていると思うけど、私は隠している事があります。それも、ドロドロで醜い。見るに耐えない、そんな隠していることが」\n']",['グダグダ感はありますが、気にせず読んでいただきたいです。\n'],['「チッチッチ……甘いよカミっち。全て刈った頃には、腰だけじゃなく腕も足もおまけに気力すらダウンだよ！」\n'],['「ふぅ……なんとかギリギリだったな」\n'],"['\u3000ナチュラルメイクで更に美しさを際立たせていた顔はノーメイクで、キラキラと光っていた大きな瞳はどこか虚ろな目をしていた。\n', '\u3000横に束ねた艶やかな栗色のサイドテール。瞳は大きくて、宝石のようにキラキラとしてる。\n', '\u3000デパートの中というのにカラフルなキラキラとしたイルミネーションをふんだんに使い、どこか高級感を漂わせるその店は貧乏学生である俺にとってはあまりにも場違いな場所。\n']",['\u3000ふと周りを見ると、俺たちの馬鹿みたいなやり取りを聞いてか、周りのお客さん達がクスクスと笑いを堪えていた。\n'],['\u3000それにより視界がグラグラ揺れ始め、意識が薄れていく感覚。\n'],['\u3000俺の不意な一言にニヤニヤと生意気そうな笑みを浮かべていた灯里は、途端に顔を真っ赤にして唖然とする。\n'],['「五月蝿い！\u3000ワシはイライラしてるんじゃ！\u3000数年前に貸し家として出した家が今ごろになって買われたんじゃ……そのせいで掃除と畑仕事で機嫌が悪いんじゃぞ！？」\n'],"['\u3000女性特有の身体の柔らかさと甘酸っぱい香りに頭が一瞬クラクラしたが、元カノの影響でなんとか自制を保つことが出来た。\n', '\u3000一瞬で血の気が引き、頭がクラクラとする。\n']",['\u3000廊下を歩くとコツコツと足音が響き、その度に心臓が跳ね上がる。\n'],['\u3000バタバタと腕を振りながら、早口で弁明する俺と赤面して顔を逸らしている千秋。\n']
