ドスガー,スカウト,クスパン,シースタ,ワンクッ,ポンコツ,ムンクル,トンアー,キースー,キーパー,チュンテラ,シーカー,モジャモジ,コンピュー,スタブク,バンバリ,マルグリ,チンワー,シャンボー,グダウン,ワークリ,ドーピン,ノタウロ,ブリザー,ブーメラ,クリアプ,スルカッ,エンジン,アーコン,ブラガー,シーピン,ピンポイ,グータッ,バリキリ,クスキュー,コンアー,アプサラ,トンカツ,ピチャピチ,クーガー,クラウト,トングリ,コンプリ,コンチク,トロピカ,ケロベロ,ゴチャゴチ,ピンクダ,ジャーキー,キンピラ,プリガン,カラベコ,ワイアー,ワーアップ,コンパク,エンブー,トンポー,クッキン,ガンシッ,メキシコ,ピンクス,ボードロ,コンダク,ピシソワ,デカブツ,キングサ,プリズン,ドスキン,コンドー,ビーフサ,クラウン,コントロ,ブースタ,コロンビー,イラガー,ブラウン,リンシャー,タップリ,キンジン,ポイズン,カチャカチ,ウダガツ,シャンプー,ガクブル,コンピラ,カーペン,ザードロ,カツガツ,ベリスク,グラウン,トロベリ,オイスタ,キーワー,ピングラ,スレチッ,ポージン,キンカツ,トンコツ,ヒヤリン,キングツ,カースレ,ワクチン,タックル,ムズアップ,シッドシャ,カスガー,ベンチマ,カーボン,ボチャスー,ドシカー,キシビショ,クシャシー,パクトク,カーボー,リンピッ,ハッキリ,ムンガン,カリプス,アースク,ドングリ,アーアップ,クリスタ,ワーカー,ガラスパ,オンガー,メリカン,クルパー,キューパー,ガチスパ,トボクサ,クラサク,トンガー,ザードシ,ジーパン,ピンガー,ブルリン,ギーイラ,スクリーン,バンシー,ピンヒー,ポークス,カーバン,コンゴー,シトリン,サラウラ,ピッチン,ワーフサ,マジムン,メタトロ,ブルゴー,スレヨロ,スカピー,ガラクタ,カーカス,リンキャッ,グーパン,スパピー,ヒーカッ,クスカー,グスペッ,ギーパッ,ポーツカ,ジャンキー,コンヒュー,キリギリ,リーンスラ,コンクリ,マジシャン,キングリ,リングサ,イラブー,ピクシー,オンキン,パーリン,トンベリ,ハッスル,キーボー,アプガー,ザーガン,ボーリン,ザーリン,ジャンピン,ツートン,プリプラ,ギシシッ,ビーコン,エンブリ,トンクサ,カススレ,ザースカ,トンピン,バカスカ,グスパン,グリゴリ,クーリン,スカウン,ワンツー,キシブル,ガントク,トンハー,コンスタ,ワーシー,スーパー,ジリスク,ポリシー,ベントク,オンヒー,クッソワ,クスガー,プリムラ,パーカッ,フラウロ,アークサ,スカベン,ピンボー,クッキー,プスピー,バタフラ,ブルンブル,プリカン,リングショ,トンタッ,ドサクサ,バリトン,スイポイ,キングス,スパイラ,ザーワー,アーケロ,モリオン,ジャングル,ハーブス,プルシー,エンペラ,コンピッ,リンブル
2,8,15,19,1,1,48,2,1,2,33,4,1,1,5,3,496,1,1,1,2,2,163,33,7,10,1,1,1,5,1,3,3,3,1,30,176,17,1,2,1,3,8,3,1,2,1,5,1,2,199,3,44,22,7,2,2,1,1,1,241,1,1,1,2,1,660,52,154,1,120,162,13,14,7,39,1,1,1,57,3,2,1,2,1,2,1,1,488,4,1,2,1,11,1,4,1,2,2,16,1,1,76,4,2,5,5,18,1,1,8,7,1,1,1,70,84,21,19,1,1,12,54,4,15,2,6,2,1,1,2,22,2,1,1,2,3,185,22,2,1,240,9,9,2,1,4,5,18,53,1,4,9,3,1,1,1,2,1,1,3,2,1,4,5,9,1,28,2,1,5,104,10,8,2,1,1,10,3,7,44,3,2,2,2,258,74,4,2,19,4,1,3,66,98,2,2,1,42,21,12,5,47,173,7,15,7,1,11,129,3,33,192,11,1,8,3,9,1,239,6,1,1,1,1,6,17,13,52,1,31,1,3,10,41,51
