タックル,ワンパン,ポイズン,タッカー,チンピラ,ジャーシー,ガチャガチ,クリスー,コンパク,ヨロシク,グルマザ
"['召喚した瞬間にタックルをかまされた。\n', '今回もスライムを相手にする。ハクが突撃した。タックルをかまし、さらに噛みつく。\n']","['スライムばかりだとこんなもんか…。ちなみに自分でやるとワンパンだった。武器いらなかったか？\n', '多分ワンパンで終わる上に腕が太すぎて回避が難しい。ＡＧＩ重視の回避盾がいてなんとか戦闘になる相手だろう。俺達は速やかに撤退した。皆と合流して更にその場を離れる。そして、皆にアレについて説明した。\n']","['道中で≪ファットボア≫という丸々と太った猪と≪ポイズンバード≫という毒液を吐き出してくる鳥のモンスターと戦い、肉を手に入れた。ポイズンバードの肉とか食えないだろ、とか思ってたが毒を取る作業を行えば食えるらしい。失敗した肉を使うと料理で状態異常を起こすらしい。食べる前にはしっかり確認しとこう。\n', '道中で≪ファットボア≫という丸々と太った猪と≪ポイズンバード≫という毒液を吐き出してくる鳥のモンスターと戦い、肉を手に入れた。ポイズンバードの肉とか食えないだろ、とか思ってたが毒を取る作業を行えば食えるらしい。失敗した肉を使うと料理で状態異常を起こすらしい。食べる前にはしっかり確認しとこう。\n', '「さて、何から手を付けるか…。ああ、ポイズンバードの毒抜きやらねぇと使えるか分かんねぇな」\n']",['アタッカーを務めており高火力の魔法を専門にしている。普段は落ち着いているが、戦闘になると人が変わり危険人物になる。バフ、デバフ系は使用せず攻撃魔法のみ使用する。\n'],['きになって近付いて行ってみると、３人組のチンピラ２組が揉めてた。\n'],['マリがそんな事を言って休憩を取る事になった。セーフティゾーンでは無いが大樹の周辺は開けているのでモンスターが来てもすぐに見つけられる。イベント前に何かに使えるかもと買った布をレジャーシート代わりに地面に広げてみんなで座る。各々が水筒を取り出し水分を補給する。\n'],['竜也が教室を出て行った。午後の授業の準備の為か、ガチャガチャと机や椅子の音がする。\n'],['「やべっ、採寸忘れてた。クリスー！ちょっと手伝ってくれ！」\n'],['そして、部屋の中央にテーブル。その横にミシンを置いた。前に買ったものは机の上におけるコンパクトミシンのようなタイプだったが、今回は昔の足踏み式のようなテーブルと一体になった大きなタイプだ。\n'],"['「そうだよ。あ、キャラネーム『ＲＹＵ』だからそっちでヨロシク！」\n', '「とりあえずフレ申請出すからヨロシク」\n', '「これからもヨロシクな。ハク」\n']",['１０年ほど前に旦那に先立たれ、シングルマザーになった。２年前に仕事で海外に行く事になり、現在の状況になった。最初は親戚の所に預ける予定だったが、蓮を見た親戚の反応から、蓮が断り２人暮らしになった。\n']
