クダウン,バリスタ,ジャーヒー,リンヒー,リンアー,デンゴー,リンキン,スーパー
['\u3000現実ならこれでノックダウンするのだが、これはゲームで痛みはないのでHPが減るだけだ。\n'],"['\u3000壁際には堀が掘られていて上に弓兵が待機していて、そこには生産職自慢のバリスタが配備されてる\n', '「バリスタって持ってきたやつかぁ」\n']",['「勝ったって………一人でだろ？しかも、ジェネラルやソルジャーヒーラーまで居てってことはB+相当だよな。相変わらずだなお前は」\n'],"['「ゴブリンキングにお供にゴブリンジェネラルとゴブリンソルジャーとゴブリンヒーラーだったかな？」\n', '\u3000ゴブリンヒーラー  Lv7\n', '\u3000まず倒すべき存在はゴブリンヒーラーだ。しかし、ゴブリンソルジャーが護衛をしてる\n']",['\u3000今日はもうゴブリンソルジャーに加えてゴブリンアーチャー、ゴブリンメイジ、そして、ゴブリンジェネラルといったさらに上位なやつまで出てきたのだ\n'],"['\u3000休憩が終わり、4合目に向かって歩き出す。出てくるモンスターは、ホーキシャスという鷹のようなモンスター、紫色の体に木の棒のような手足、エッグプラントというモンスター、たまに出てくるゴールデンゴーレムだ。\n', '\u3000一番厄介というか時間がかかるのがゴールデンゴーレムだった。\n', '\u3000ゴールデンゴーレムは倒れて光の粒子となった。\n', '\u3000そして、ゴールデンゴーレムは金稼ぎにいいと言ってたが嬉しい誤算もあった。\n', '\u3000そう言って上を見上げる。眩しい光の中目をうっすらと開けるとそこには小さな太陽とも呼べるザ・サンシャインというモンスターと周りから大量のゴールデンゴーレムが光を反射しながら出てきた。\n', '「おっ！よく知ってるな！ゴールデンゴーレムっていうやつで、倒したら金鉱石が手に入る」\n', '\u3000そうだ、周りには10体を超えるゴールデンゴーレムがいる。\n']","['\u3000モンスター討伐数366  キラーベアー×2、ゴブリンキング×5、ゴブリンクイーン×4、デス・ラビット×2、ドラゴンベビー×1\n', '\u3000ゴブリンキング400×5=2,000  ゴブリンクイーン450×4=1,800  デス・ラビット600×2=1,200\n', '\u3000キラーベアー×2、ゴブリンキング×5、ゴブリンクイーン×4、\n', '\u3000キラーベアー×4、ゴブリンキング×4、ゴブリンクイーン×3、\n', '\u3000えっとプレイヤー討伐数が72でモンスター討伐数が249でキラーベアー×4、ゴブリンキング×4、ゴブリンクイーン×3、デス・ラビットって書いてあるね」\n', '\u3000キラーベアー、ゴブリンキング、ゴブリンクイーン、\n', '「ゴブリンキングにお供にゴブリンジェネラルとゴブリンソルジャーとゴブリンヒーラーだったかな？」\n', '「ま、まじかよ……あの荒野でそんなの出るって聞いたことないぞ。ゴブリンキングなんてBランクモンスターだし」\n', '\u3000昨日ゴブリンキングから手に入れたゴブリンソードを出す\n', '「ゴブリンソードってことはゴブリンキング倒したの？」\n', '\u3000ゴブリンキング  Lv4\n', '\u3000先頭にいるゴブリンキングが今までの奴らとは比べ物にならないほど威圧感を放っている\n', '\u3000光となって消えたが、振り返るとゴブリンキングと目があった\n', '\u3000そう考えてる間にもゴブリンキングとゴブリンジェネラル二体はこちらに向かって来ている\n', '\u3000ゴブリンキングに向かって走り出す\n', '\u3000光となって消えたヒーラーを見てからゴブリンキングが咆哮を上げた\n', '\u3000後ろからゴブリンジェネラルが剣でこちらを狙っている前にはゴブリンキング\n', '\u3000すると、ゴブリンキングの背後からゴブリンジェネラルが跳びかかってきた\n', '\u3000これで残るはゴブリンキングのみ\n', '\u3000ゴブリンキングがこちらに向かって突進をして来た\n', '\u3000受け止められるものではないと思い横に転がり躱すゴブリンキングは剣を横薙ぎに振り回してこちらを牽制する\n', '\u3000馬鹿正直にゴブリンキングに向かって走り出す\n', '\u3000少し驚いた様子を見せながら剣を横に振って来た。それをジャンプして躱しゴブリンキングの目の前でライトの魔法を使った\n', '\u3000しかしまだゴブリンキングは生きている\n', '\u3000ゴブリンキングは知性があるがそれも完璧ではない。それを利用してフェイントをかけた\n', '\u3000その隙に喉にロングソードを突き刺しようやくゴブリンキングは光の粒子となって消えて行った\n', '\u3000ゴブリンキングが持つ剣 大剣並みの大きさと重量だが片手で扱うことも出来る\n', '\u3000キラーベアー、ゴブリンキング、ゴブリンクイーン、\n']",['「｜超新星爆発《スーパー・ノヴァ》」\n']
