ジンギス,スカウト,フンガー,ムンクル,コンガリ,グスカー,プンワー,フンコロ,ワンピー,タッカー,ガチマジ,トンビー,クーデレ,ブラスタ,チョンブリ,コンガチャ,ドーピン,バリスタ,ハードボ,ブーメラ,ピーチク,エンジン,キンシッ,メキミシ,マジチー,ピンポイ,ギスガー,ビシャビシ,ピンポー,キャーカッ,カップル,タラフー,ドンガラ,ワンパン,ピンシャン,ツンデレ,カラクリ,ガチャガチ,ギコワイ,コンプリ,カートン,ドタバタ,サクフワ,スーカー,ドキトン,ワーアップ,キンモク,バンカー,アーハッ,ワナカッ,メチャクチャ,カランカラ,シースル,ビーグリ,ブルパン,デカブツ,ウトボタ,クラウン,コントロ,ブースタ,ジューシー,プリチー,グルングル,ポイズン,カチャカチ,パーキン,トンガリ,シャンプー,ガクブル,ガーデン,スポコン,グラウン,アーボー,ドンドロ,キーワー,ベチャグチャ,キャッスル,マジキチ,バリアー,ワーハッ,カランコロ,ハッピー,クンビク,マジエン,コテンパン,マジチョロ,タックル,ムズアップ,ブルマジ,シャンバッタ,パチクリ,スカワン,カーボー,スラスタ,ビーパン,ボチャクッ,ハッキリ,ジーゲー,ドングリ,ワーカー,マジカッ,オンボロ,ブルゲー,クスオン,メリカン,クルパー,トンチン,ハッハー,パーカー,ヨロシク,バキドカ,ワークタ,チョコチッ,ドカバキ,ギャースカ,ガンクリ,ジーパン,スクリーン,パンチラ,バカチン,プンテラ,スイオン,カタガツ,ヒラリヒラ,ジャンキー,キリギリ,コンクリ,マジシャン,カップラ,ハッスル,ガードス,サクカッ,コロンコロ,ザーガン,ボーリン,ジャンピン,スベアー,ギーシー,バンジー,シックリ,トンピン,バカスカ,クーリン,ブカメラ,スイベン,コンスタ,ズンチャカ,ピンクド,ワーシー,スーパー,ボロカス,シッカリ,ジャンガリ,ジリスク,ブラブカ,ベントク,クルガー,ポンポコ,ハーデン,クッキー,ワイドシ,バタフラ,クリアー,ベントボ,フラワー,ガタキシ,ガタゴト,グリグラ,パラシュー,デコボコ,クルシュー,ジャングル,スカイラ,ヨロコン,カンテラ
2,6,1,1,1,1,1,1,13,13,1,2,1,29,1,1,1,4,1,1,1,2,5,1,1,3,2,2,1,1,1,1,1,2,1,12,4,2,1,4,2,4,1,1,1,1,1,1,2,1,13,2,3,13,1,2,1,1,2,1,2,4,2,43,3,1,2,2,15,53,1,1,5,1,3,1,3,5,1,2,5,6,4,1,1,1,8,5,6,1,1,1,1,1,1,1,3,2,36,4,1,2,1,7,1,1,3,6,1,1,2,1,2,2,1,1,1,9,3,1,1,1,1,1,4,1,1,1,1,2,1,1,6,2,1,6,57,1,1,1,1,1,1,1,4,1,2,1,3,12,1,2,2,1,1,1,1,2,20,31,1,11,2,17,1,1,1,1,8,1,1,2,1,1,13
