バカバカ
"['そして何よりもバカバカしいのは、HJ文庫より出版される作品のアニメ化や生存権そのものが「中国の大衆（・・・・・）」に握られたことである。', '\u3000バカバカしいと思うだろう？私もそう思う。', 'だが、そのバカバカしい主張が今回通ってしまった（・・・・・・・）のだ！！']"
