こちから,すべきこ,ことから,もごぶり,かってく,くること,うとする,りんしゃー,まるとこ,りんから,からこそ,うところ,すること,しっくり,するとこ,ぽーじん,もそもご,ひらめき,くるとこ,りんまじ
['\u3000襲ってきた、あるいはこちから襲った人間がお金を持っていることもあるだろう。'],['\u3000これは、驚愕すべきことである。'],['\u3000それらのことから、相応のこみゅにけーしょん能力があり、社会性があると考えられる。'],['\u3000こういったことを繰り返していれば、人間もごぶりんも、自然とお互いを敵視するようになるはずだ。'],"['\u3000緑色で腰布を巻いていて、武器を手に、あるいは素手で襲い掛かってくる。', '\u3000人間を見つけるや攻撃的に襲い掛かってくる。']",['\u3000或いは、食料を求めたごぶりん達が、人里に降りてくることもあるはずだ。'],['\u3000ごぶりんが求めるぷろていんと引き換えに、お金を得ようとする亜人種が居たところで、何の不思議もない。'],['\u3000変種が存在することもあり、ほぶごぶりん、ごぶりんしゃーまん、ごぶりんまじしゃんなどが代表的。'],['\u3000倒すとお金が出てくるということは、つまるところごぶりんが金を持っているということに他ならない。'],"['\u3000ならば、ごぶりんから亜人種にお金が流れていたとしても、何ら不思議ではないのだろうか。', '\u3000或いは何らかの取引をすることで、ごぶりんからお金を手に入れているのだ。']","['\u3000ほかの多くの例がある中で、ほかとは違う特色があるからこそ、「変わっている」と言うのは成り立つのだ。', '\u3000恐ろしい存在であるからこそ、蔑み、滅ぼしてより、あるいは滅ぼさなければならない存在として扱うのだろう。']","['\u3000体格が小さく、訓練した人間よりは非力そうと言うところから、様々な作品でごぶりんは登場する。', '\u3000もはや戦う理由は置いておかれ、「憎いから戦う」と言うところまで行ってしまう。']","['\u3000ＲＰＧや、昨今のらいとのべるの最初の敵として登場することも少なくない。', '\u3000単体で行動することもあるが、集団での戦闘も可能。', '\u3000変種が存在することもあり、ほぶごぶりん、ごぶりんしゃーまん、ごぶりんまじしゃんなどが代表的。', '\u3000そして、現在地球を席巻している人類「ほもさぴえんす」は、ほかのすべての「別種の人類」を滅ぼし、頂点に君臨することになったわけである。', '\u3000そこで攻撃をされれば、ごぶりんも当然反撃をすることになる。', '\u3000お互いの体の大きさを測ったり、怪我の少ない争い方を作り出したりすることによって、序列を決めるのだ。', '\u3000そういったものを比べたり、競ったりすることで、序列を決めているのではないか。', '\u3000これであれば、怪我をすることもなく序列を決めることができる。', '\u3000むしろ人類文明と接触が少ない亜人種がお金を手に入れる手段として、ごぶりんが介在することはむしろ自然なことと言ってもいいとすら筆者には思える。', '\u3000或いは何らかの取引をすることで、ごぶりんからお金を手に入れているのだ。', '\u3000これで説明することができるだろう。']",['\u3000むしろそう考えた方が、しっくりくると言ってもよい。'],['\u3000これは、身体の大きさで優劣を競う動物の多くも、様々に工夫するところだ。'],"['\u3000当然、ぽーじんぐも重要になってくる。', '\u3000まして知性を持つごぶりん達となれば、当然この「ぽーじんぐ」にもそれが発揮されることとなる。']",['「いや、そもそもごぶりんとはよーろっぱの民間伝承の～」とか言い始めるとくそややこしくなるので、誠に勝手ながらここでは「ごぶりん＝じゃぱにーずかるちゃーの緑のにくいあんちくしょう」とさせていただきたい。'],['\u3000ここで、筆者にひらめきが舞い降りた。'],['\u3000これは先の「お金に関するあれこれ」に関わってくるところなので、少々話がとっ散らかることは、ご容赦願いたい。'],['\u3000変種が存在することもあり、ほぶごぶりん、ごぶりんしゃーまん、ごぶりんまじしゃんなどが代表的。']
