がったか,ぷりげー,がしてく,ゆさぶら,けたぶら,かったた,わたしと,かきさわ,どたばた,くいから,のめもだ,のしかた,じりたか,はらうと,くっつい,くにばり,がちゃがち,さんぷる,ふさがっ,みりほこ,はっきり,くだらん,きろうと,かさこそ,がらすご,からもぞ,こちから,うとする,うらしく,くっきり,げたいが,からとっ,のこぎり,だらほか,よろしく,きょろしな,ずかしく,うだいじ,ちょこころ,しながら,さんぐら,くさがら,ねとばし,がぶつか,もたいが,がってか,がくちび,ゆさぶり,ひっぱた,うはさら,ぼろのさ,じりとっ,するから,さっそく,ぶらこう,からふら,だってか,がつけら,くださっ,けたこと,ばらだっ,てかすか,がちにこ,ひっかき,かっちり,くさねば,するかす,だったら,からつい,さくつけ,じめから,かりしな,がみつか,ぶすだっ,がちだっ,くらいじ,のしぐさ,いがかり,がみこん,ことばっ,そわする,ついたっ,ばしたた,ぐらたた,ことだっ,いらしく,ごとふっ,きくゆる,かっぷら,きりのた,こそうと,ひっつか,ずけてく,しとめた,はたたか,かったじ,ぞくぱら,がってけ,ずらしな,じゃーさん,ごろから,うだから,こんさー,きらねば,ちゅーくら,だっこし,めちゃうよ,だったた,がしかっ,ぎたかっ,するばり,だったか,こんとろ,のたぐい,すっかり,はきつい,ぼりとっ,ぺらぐら,からぶつ,すーぱー,だぼつい,べりこん,かっぷる,だだだっ,びかけた,こうから,するなよ,ぎりだっ,くいしば,ぐってく,ぶつけた,びかかり,てくぐり,がってく,ぶつもり,かりだっ,うしぐさ,もろくに,うろつい,すること,どしがし,しくする,かすぎた,からめら,つけてく,すらもた,さんくさ,たらしく,はたすた,ばっかり,ぶつけら,ことから,がっちり,ぱりすご,がらもぐ,ばりつい,もわかり,さんのた,しなかっ,げーむら,からのび,だくだっ,くすくー,だくこと,ついさっ,ぐりぬけ,しとする,ついがっ,がたいが,がみつい,ぺっとぼ,がらきょと,だらしな,からぎく,じりつか,もりだっ,びかかっ,もわから,ことする,たっふる,かたぶつ,ついてく,ぶらこん,じくぼり,こんだだ,すいから,ひたすら,がやたら,ごそする,にたくさ,こともわ,まごつい,ぱしから,のししな,たたくに,がりつい,ぶりつか,にやつい,つけこん,ずるぼろ,からこそ,からする,かったら,にたから,がしがみ,のためら,がしたら,さってく,わなかっ,さっぱり,がやつら,ふさわし,かったか,ついから,うとしな,けっこう,どたどし,がちへた,ことしな,ぼくだっ,ふらつい,さんどば,よろめき,さんだっ,かりさん,うしたら,かってく,がつくっ,がたたか,ちりかっ
1,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,1,2,4,4,3,1,1,1,6,1,5,17,1,1,1,1,1,1,2,1,2,2,1,27,6,1,1,1,1,3,1,1,3,1,1,1,3,2,1,1,1,1,2,1,1,1,1,3,2,1,1,2,1,1,1,1,7,1,2,1,1,1,2,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,2,1,1,2,1,2,1,1,1,7,1,2,1,1,1,3,1,12,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,2,1,5,4,1,1,1,1,1,1,1,5,1,2,1,1,1,1,1,2,5,1,3,1,1,1,1,1,2,1,1,1,1,8,1,1,1,1,1,5,1,7,1,1,1,5,2,1,1,2,2,4,1,1,1,1,3,1,1,3,1,1,1,1,3,1,2,1,2,1,1,1,3,1,1,2,3,1,3,5,1,1,2,1,2,4,1,2,1,1,1,1,1,1
