ゴキブリ,ポッコリ,ランコロ,スクラン,ガタゴト,クッキー,サンキャッ,バックス,バッキリ
['「本当にゴキブリのように湧いてきますね。でも何も全滅させなくてもいいんじゃないですか？特に農民は自分の畑に帰せば税を収めてくれそうなもんですけれど」\n'],['\u3000私もどちらかというと、お父様の熊顔とポッコリお腹の方が癒やされて好きですわ。ルイス様はどちらのタイプでしょうか？\n'],"['\u3000重厚なドアを開けるヘンゼフ。カランコロンとベルが鳴った。\n', '\u3000お店のドアがカランコロンとベルの音をたてて開いた。入ってきたのは、柔和な笑顔の男の子だった。年頃は私と同じくらい。くるくるとうねる黒髪に、きらきらとした黒曜石の瞳をしている。鼻筋は通り、目元はすっきりとしていた。その子がつかつかとカウンターまでまっすぐにやってきた。\n', '\u3000その時、ドアベルがカランコロンと鳴った。どうやらアランとヘンゼフが帰ってきたようだ。\n']","['\u3000湯気を上げている焼きたてのパンに、ふわふわのスクランブルエッグ。トマトと、紫のオニオンスライスとブロッコリーを添えて。スープはジャガイモのポタージュスープ。\n', '\u3000焼きたてのパンはしっとりとふわふわで、噛めば噛むほど小麦の甘さが口の中に広がった。スクランブルエッグは、少し生の部分が残るふわっととろっとした感じで、生クリームも少し入っているのか、コクがあり、いくらでも食べられそうだった。野菜はみずみずしく、特にスライスオニオンはピリッと辛くて、より一層食欲をかき立てた。そしてスープ。カリカリのベーコンは無かったけれど、すりおろしたのジャガイモをベーコンでと出汁で伸ばしてあり、ほっとするようななんともなつかしい味だった。\n', '\u3000昨日の湯浴みの温かい湯に石鹸の香りと柔らかなタオル。柔らかな寝具に肌触りの良い寝着。朝の爽やかな空気、冷たい洗顔の水、ベッドの上で食べれるようにと朝食に出された柑橘を浮かべた飲み物の清々しさ、みずみずしい野菜や果物に、ふわふわで甘やかな小麦粉のパン、とろりとしたスクランブルエッグ、顔にあたる風、窓の外から聞こえる庭師の笑い声。すべての感覚が、現実だと言っている。\n']",['\u3000確か勘当されたときは、ガタゴト揺れる幌馬車に荷物や家畜と一緒に詰め込まれて3日で着いた。\n'],"['\u3000アリアナは、おそるおそる一番小さななクッキーに手を出した。小さく、一口かじって、その目をキラキラと輝かせた。\n', '\u3000お茶の時間。エンデ様は真っ赤な薔薇の花束と、この王都で流行っているお店のクッキーの缶詰を持って現れた。\n', '\u3000ホッとしたように笑って、花束とクッキーが差し出された。\n', '\u3000私も投げるようにミーシャに花束とクッキーを渡して難を逃れた。\n']","['「サンキャッチャーだったのね」\n', '\u3000風がぶわっと入ってきて、カーテンも私の服も大きく膨らんだ。サンキャッチャーがシャラリと涼しげな音を立てる。少しの間、部屋の中の空気を撹拌し、すぐに風は止んだ。\n', '\u3000サンキャッチャーは虹と共に幸運を連れてくると言われている。どうかこの人生に、幸運が舞い込んできますように。\n', '\u3000私は、サンキャッチャーの光に祈りを込めた。\n', '\u3000埃は掃き清められ、棚は空になっていた。カーテンも新しいものと取り替えてあった。でもサンキャッチャーはそのままにしてもらった。\n', '\u3000踵を返そうとしたときに、こつんと何かを蹴った。キラキラ輝くサンキャッチャーが無事な姿で床を転がった。そのひもを持って拾い上げる。\n', '\u3000サンキャッチャーのクリスタルをつんと突くと、ゆらゆら揺れて、妖精のような光が周りで踊った。\n', '\u3000サンキャッチャーの揺れる光を不自然に感じたらしいアランがドア枠の中から顔をのぞかせた。\n', '\u3000クリスタルは、窓辺のサンキャッチャーを使った。\n', '\u3000いつの時代のものかは分からないけれど、ずっとこの部屋にあったサンキャッチャー。以前調べた所、驚いたことにガラスではなく本物のクリスタルだった。幸運を捕まえるというサンキャッチャー。お願い、ヨーゼフにその幸運を分けてあげて。\n', '\u3000いつの時代のものかは分からないけれど、ずっとこの部屋にあったサンキャッチャー。以前調べた所、驚いたことにガラスではなく本物のクリスタルだった。幸運を捕まえるというサンキャッチャー。お願い、ヨーゼフにその幸運を分けてあげて。\n', '\u3000調合室に飛び込む。乱暴に開けられた扉の振動が窓辺のサンキャッチャーを揺らした。サンキャッチャーは、外の光を取り込み、妖精のような光を部屋に投影する。\n', '\u3000調合室に飛び込む。乱暴に開けられた扉の振動が窓辺のサンキャッチャーを揺らした。サンキャッチャーは、外の光を取り込み、妖精のような光を部屋に投影する。\n']",['\u3000バックステップで大剣を逃れたヨーゼフは、軽く飛び跳ねて体勢を整える。\n'],['\u3000調合室は扉も吹き飛んで、バッキリ割れていた。想像以上に酷い爆風だったのだろう。アランは外に待たせて、私一人で扉の木っ端を踏みしだきながら中に入る。\n']
