きらきら,ぐちゃぐちゃ,けらけら,ぱたぱた,のろのろ,がくがく,ぎりぎり,わくわく,ぞろぞろ,めきめき,そわそわ,つるつる,ふにゃふにゃ,ごにょごにょ,そろそろ,ぱらぱら,ざわざわ,ぱくぱく,おいおい,がたがた,みしみし
['\u3000真優は目をきらきらと輝かせながら、弾むような声で彼に確認を取る。\n'],['\u3000顔を涙でぐちゃぐちゃにして、苦しそうに懇願する真優。\n'],['\u3000後ろで真優がけらけらと大笑いしていた。\n'],['\u3000杏奈がそう言って、白いＴしゃつの胸元をつまみ、ぱたぱたと前後にはためかせた。\n'],['\u3000全員数十めーとるほど距離をとっているものの、そのゆっくりと進む球体の動きに合わせてのろのろとついていく。\n'],['\u3000だが、このままここにいるのは危険だ。彼はそう思って、立ち上がろうとするが、膝ががくがくと震えた。\n'],"['\u3000御神木の脇のてれびかめらとあなうんさーに注目してしまっていたこと、その直後に、すけっちぶっくを抱えて歩道の端ぎりぎりでしゃがんでいる杏奈に気づき、はっとして急はんどるを切ってしまったことが横転のきっかけだった。\n', '\u3000対象が車輪のついた車であったなら、ぎりぎり牽引できるだろう。\n', '\u3000しかも、取り付け作業中に不備が見つかり、完全に密着を完成させたのは、るしふぁーが原子炉に突入する、わずか五分前だった。その間、作業員達は放射能と死の恐怖に怯えながらも、真優の泣きながら祈る姿を思い出し、ぎりぎりまで粘ったのだということだった。\n', '\u3000るしふぁーは海抜の関係でかなり低い位置、道路面ぎりぎりを通る事が既に分かっていた。\n', '「あの赤い点は、るしふぁーが建物に開けた穴と、今浮遊中のるしふぁーの上端をれーざーで結んだその先にあるものです。つまり、るしふぁーはあの点のわずかに下、まさに地面ぎりぎりを通過するものと思われます……」\n', '\u3000るしふぁーは、れーざーの点の直下、地面ぎりぎりを通る。\n']","['「ちょっとわくわくするね……」\n', '\u3000亮太と真優は、他の住民と共に、正直なところわくわくしながら、どうなるかを撮影、観察していた。\n']","['\u3000やがて彼らは、農道や田んぼのあぜ道をぞろぞろと歩いている人だかりに、なにやら質問を投げかけていた。\n', '\u3000一度こうなると、面白がって携帯で知り合いを呼ぶ人が現れ、あっという間に三十人ほどにまで増え、皆でぞろぞろと球体に付いていく。\n']",['\u3000めきめきと嫌な音が鳴った後、誰かが\n'],['\u3000同級生の生出演を前に、全員そわそわと落ち着きがない。\n'],['\u3000それはほぼ完全な球体で、黒く、わずかに金属光沢を放っていた。陸上で使う砲丸を、もっと黒く、つるつるにしたような印象だ。\n'],['\u3000が、るしふぁーふうせんは色が濃く、また、ふにゃふにゃなのでうまく書けない。\n'],['\u3000それを見かねたのか、店員がなにやら真優とごにょごにょ耳打ちする。\n'],['\u3000もうそろそろにゅーすにも飽きてきたので、彼は真優を家まで（といっても、三百めーとるほどしか離れていないのだが）送っていった。\n'],['\u3000ぱらぱらと、記者席から拍手が起きた。\n'],"['\u3000会場がざわざわとした雰囲気に包まれる。\n', '\u3000またざわざわとした空気。\n']",['\u3000口をぱくぱくさせ、明らかにきょどってしまった亮太。\n'],['「おいおい、やめとけよ。そんなの当たったら、きずが付くかもしれないだろ？」\n'],['\u3000切り口は無残とも言えるほど、がたがたになっている。\n'],"['\u3000みしみしっという金属のきしむ音とともに、圧力容器全体が、大きく斜めに傾いた。\n', '\u3000次にまたみしみしという音と共にそれは傾き始めた。るしふぁーが反対側の鋼鉄壁面に達したのだ。\n']"
