ガシガシ,コロコロ,バラバラ,ノコノコ,テラテラ,ヒリヒリ,ポテポテ,ムカムカ,ウジャウジャ,ピカピカ,ビクビク,カラカラ,ギリギリ,コリコリ,ピリピリ,クスクス
['\u3000鶴城はガシガシと頭を掻いた。\n'],['\u3000夕輝はそう瀬名に問いかける。鶴城は狼狽える夕輝と瀬名の元へと金属バットを足で蹴ってコロコロと転がした。\n'],['\u3000人骨はちょうど人間一人分だ。手や腕、骨盤や頭蓋骨といった骨がパーツ毎にバラバラになって散らばっている。考えてもみればこれまで一度も死体等を見ないで済んでいた方が異常だったのだ。\n'],"['\u3000ノコノコ出ていくのは危険だ。突然、襲われる可能性もある。しかし、バックヤードに出口はおろか窓すらない。\n', '\u3000そう考えて鶴城は首を振った。半グレとか不良と呼ばれる奴は自分より弱いと思った人間に強く出る性質がある。もしここでノコノコと出ていけば間違いなく半グレたちは自分を下に見るだろう。一度でも半グレ達に下に見られてしまえば話し合いどころではなくなるのは明確、ならばと鶴城はサバイバルナイフを握り絞めてドアの死角へとその身を潜ませた。\n']",['\u3000鶴城は椅子から立ち上がると、空いていた窓へと歩み寄った。窓の外で屋外灯がテラテラと闇の中で輝いている。\n'],['\u3000暫くファスナーと格闘したが、鶴城は諦めてファスナーから手を離した。力の入れすぎで指先がヒリヒリと痛む。\n'],['\u3000ソーニャが熊の顔を覗かせる。そして、鶴城の姿を捉えたソーニャは、ポテポテと鶴城の元へと歩みよって来る。\n'],['\u3000それは、まさにこの世の地獄、その場にいるだけで胸がムカムカとし、正気が失われて行くような光景であった。\n'],['「行って見れば分かるでしょ？、だけど行くなら戦闘を覚悟しないと。大学の回りに影法師がウジャウジャいるよ」\n'],['\u3000鶴城は【モノリス】を眺める。黒檀色の【モノリス】の表面は鏡のようにピカピカで液体金属のようにも見える。\n'],['\u3000体育座りをしていた熊さんが、ビクビクッと震える。熊なのにまるで子猫の様な怯え方だ。正直、とても可愛い。\n'],['\u3000鶴城は肺に息を送るべく喘ぐ。そんな鶴城の視界に斧をカラカラと引きずりながら接近してくる深水が映り込む。\n'],['「大丈夫、ギリギリ間に合った」\n'],['\u3000暗闇から聞こえる男性の悲鳴、そして、コリコリという咀嚼音にびちゃびちゃという液体が床へと滴る音が響く。\n'],['\u3000鶴城はそう桜花へと返答する。やがて、以前と同じように鶴城の右腕からピリピリとした痛みが徐々に消え去る。\n'],['\u3000そう鶴城はソーニャに尋ねた。すると、ソーニャは『はい、一応、神様ですからね』と答えてクスクスと笑った。なぜか分からないが、その笑い声は鶴城には無理して笑っているように聞こえた。\n']
