ワクワク,カタカタ,ドキドキ,ウロウロ,ヘラヘラ,バチバチ,サラサラ,ポカポカ,キラキラ,パクパク,ニヤニヤ,ボロボロ,ペコペコ,ニコニコ,クスクス
"['\u3000そのうち、もふもふの羽が生えてヒヨコみたいになるんだ！\u3000とワクワクした。\n', '\u3000ということは、騎士団の名称にもなっている｜金獅子《きんじし》や｜白鳳《はくほう》、｜蒼虎《そうこ》、｜玄武《げんぶ》などもいるのかもしれないと思うと、ワクワクする気持ちが止まらなかった。\n', '\u3000ティシィが興味あるのは、動物ではなく人だ。私が動物を見てワクワクするのと同じように、ティシィは人を見て楽しむ。\n']",['\u3000令嬢の震えがテーブルに伝わり、紅茶を注ぐ前のカップがカタカタと揺れる音だけが響く様子は異様で、「すんげえ、笑える」と楽しそうなのは４６だけだ。\n'],"['\u3000ドキドキする。\n', '\u3000私はゆっくりと呼吸して、ドキドキする胸を押さえた。\n', '\u3000私も、父の生みの親を知っている人に出会ったのは初めてで、ドキドキする。\n', '\u3000なぜか胸がドキドキする。\n', '\u3000ドキドキしながら、同じように鏡へと手を伸ばせば、指先が何かに触れたと感じることもなく鏡に埋まっていく。\n']",['\u3000お腹がすいたのか、ピイシェが台所にいた私の足元をウロウロし始めた。\n'],['\u3000侯爵が眉を寄せて睨む理由もわかる気がした。でも、そんな侯爵の険しい顔も、御者さんはヘラヘラと笑って流している。\n'],['\u3000バチバチと火花が散ったような音がしたのは気のせいか。\n'],['\u3000パーティーの時とは違って前髪があるので若く見える。切れ長の目は穏やかに私を見下ろし、黒髪は風に揺れるほどサラサラだ。\n'],['\u3000くやしいー！\u3000とティシィは馬車の中にあるクッションを膝の上でポカポカと叩いた。\n'],"['「目をキラキラさせて言うのやめて」\n', '「目をキラキラさせるの禁止！」\n', '\u3000間近で見る紫色の瞳は、小さな星がキラキラ輝くように光が揺れていた。何が映っているのか、思わず見入ってしまった私に、ラーレルの口角が上がった。\n', '「目をキラキラさせない！」\n', '\u3000モザイク広場の中央に、大きな噴水があった。陽光を受けてキラキラと輝き、小さな虹まで出来ている。\n', '\u3000その表情は、名がもらえることを期待しているようにキラキラしている。\n', '\u3000簡単に踏み潰されそうな生き物を前にして目をキラキラさせている私に、お祖母さまが苦笑する。\n', '\u3000おそらく、私の目は「馬がしゃべった」ことを驚くより、キラキラしていたに違いなくて。\n', '\u3000ティシィがここにいたら、目をキラキラさせている私に呆れただろう。\n', '\u3000キラキラキラ。\n', '「キラキラしないの」\n', '\u3000ピンクのドレスはふわりと軽く柔らかそうに膨らみ、春を象徴する花の精のようだった。巻き毛の淡い金髪を緩やかに結い上げ、宝石でちりばめたような飾りが夜の明かりを反射してキラキラと輝いている。白いレースも美事で。\n']",['\u3000耳をパクパクッ。\n'],"['\u3000ニヤニヤと笑っている彼女に、私はにっこりと笑ってみせる。\n', '\u3000そのティシィがニヤニヤと笑っている。\n', '\u3000ニヤニヤと笑うティシィ。\n', '\u3000きっと、ティシィがこの場にいたなら、私を見てニヤニヤしていることだろう。\n', '「ニヤニヤするのやめて」\n', '\u3000侯爵に向かってにっこり笑ったティシィが、さっきぶつかった拍子に落ちた日傘を拾って肩にかけた。影の下で、ティシィがニヤニヤしている。\n', '\u3000ティシィがニヤニヤしながら私の顔を覗き込んでいたのだ。\n']",['「服はボロボロだし、風呂にも長く入っていなかったみたいで、まるでボロ雑巾」\n'],['「もー、おなかペコペコー！\u3000早くお昼しよー！」\n'],"['\u3000椅子を二つ横につけて並べると、ピイシェを椅子に上げ、私は深めに座って膝の上をぽんぽんと叩く。ピイシェは嬉しそうに笑うと、私の膝を枕に、ごろんと横になった。私を下から見上げてニコニコと笑う。\n', '\u3000執事さんは私たちのやり取りをニコニコしながら見守っていたけど、一礼するとそのまま下がってしまった。\n', '\u3000私は素直に驚いて、ニコニコしながら拍手した。\n', '\u3000彼女は、小さな頃から私が描いた絵を見ると、いつも「上手いですねえ」とニコニコ笑って褒めてくれた。それがうれしくて、しつこいほどに絵を描いてはネイの元へと見せに行っていたのだ。そのたびに、ネイは大げさなくらい褒めてくれた。\n', '\u3000ニコニコ笑うティシィに、私はガクリと頭を垂れた。\n', '\u3000わらわらと群がる子供たちに、今では誰もが恐れる強面の大商人は、ニコニコと相好を崩して飴を配る。\n', '\u3000ニコニコと、嬉しそうに少女が笑う。その手は、カエリアの大きな指をぎゅっと握ったままだ。\n', '\u3000私がニコニコしていたら、リリアナ様は言葉を飲み込み、急に肩の力を抜いて脱力した。\n']",['\u3000私が眉を寄せると、ティシィはてへっと笑った。マイリィと二人してクスクスと笑っている。\n']
