ハッキリ,カラフル,ギョロギョ,ホッブス,メキシコ,グチャグチ,テクノロ,ミリグラ,サッパリ,キーボー,コンピュー,キロメー
"['\u3000フリッツがカサノバスに尋ねるのに彼女はハッキリと首を横に振った。\n', '\u3000ガン、ガンと銃弾がヘリの薄い装甲を貫く音が響く中で、フリッツが窓から油断なく外を見て、告げた。フリッツが言う通り、施設の窓から発砲炎が瞬いていた。発砲している人物は薄暗くハッキリしないが、俺たちが歓迎されていないことは確かだった。\n', '\u3000音の出所が、ハッキリと目の前に現われた。\n', '「一体、何を言っているんだ、リコ。連中はハッキリと武装してた。クソッタレなカラシニコフの銃口を僕たちの方に向けていたんだぞ。僕が押し倒さなきゃ、あんたは蜂の巣にされるところだったんだ」\n', '\u3000俺が頷くのと同時に、銃声が響き始め、銃器を持ったメティスの職員に簡素な武器を持った被験者たちがRNE施設に降りてきた。彼らが何を考えているかは謎だが、目的はハッキリしていた。\n', '\u3000俺はハッキリとそう告げたのに、フリッツが声を上げて俺の肩を掴んだ。だが、どうしても訊いておく必要があった。ここで何が起きたのか。あのエルザの姿が本当に幻覚だったのか。\n', '\u3000ネテスハイムの言葉にRNEという単語が混じっていたのを、俺は聞き逃さなかった。発狂した医者、残された書類、おそらくは元凶だろう謎の装置であるRNEという単語を俺はハッキリと聞いた。\n']",['\u3000そんなロビーの地面には各部署へのアクセスを示す、カラフルな線が研究施設の奥に向かって延びていた。\n'],"['\u3000あるものは何かを警戒するように窓の外にギョロギョロと生気のない目を向けて、あるものは意味のない単語の羅列を祈るように叫び続け、あるものはマネキンのように動かず固まっていた。攻撃的な患者は少なかったが、彼らが狂っているのは確かだった。\n', '\u3000カーンの目はギョロギョロと痙攣するように動き、口の端からは涎が糸を引いて倒れ落ち、手は神経性の病気のように小刻みに震えていた。\n', '\u3000そこに到着するまでに武装したメティスの職員を何人も目にした。自殺する寸前のカーンのようにギョロギョロとした、何かに取り憑かれたような目をした連中に声をかける気はなく、やり過ごして通過した。\n']",['\u3000混沌。ホッブスの万人の万人に対する闘争、とでも言うべきか。そんな光景だ。\n'],"['『死傷者数5000名を超えた大規模な暴動はメキシコとカナダを含むアメリカ西海岸一帯にまで拡大しました。州軍や治安機関の職員にも暴徒に加わる人間がおり、事態の沈静の目処は立っていません。汚染物質の漏洩を疑われているメティス・メディカルは現在の混乱と自社の事業に因果関係は存在しないと──』\n', '\u3000恐ろしい狂気と妄想をを振りまきながら、解き放たれた“ゴースト”は大陸を進んでいく。誰もがアメリカ市民やメキシコ市民、そしてカナダ市民を区別することなく狂気は感染し、大いなる破壊が俺たちの周りで繰り広げていた。\n']",['\u3000患者はそう壊れたラジオのように言いながら、執拗に目の前の肉塊に槍を突き下ろした。肉が引き裂かれ、血が飛び散り、グチャグチャという粘着質な音が響いてくる。\n'],['「とてつもなくでかい会社だろう？\u3000バイオテクノロジー系の企業だよ。友人に株を買うように勧められたことがあったんで知ってるよ」\n'],['\u300050ミリグラムの青い錠剤。長い名前のついた抗うつ剤。朝食、昼食、そして夕食後に看護師に渡される、その2錠の青い錠剤を妻が水で飲み下すのを、見舞いに行った俺は何度も見ていた。\n'],['「何が起きたのか、サッパリだな」\n'],"['\u3000ネテスハイムは俺の質問に答えながらも、キーボードを叩き、RNEの操作を始めた。モニターに数列がいくつも並んだ後で、“RNEを再起動しますか？”というポップアップが表示された。\n', '\u3000俺が呟くのにキーボートを叩き続けているネテスハイムが口を挟んだ。\n', '\u3000同時に制御施設が地震に襲われたように揺れ始めた。固定が十分でない機械類が落下して激しい音を立て、ネテスハイムはキーボードにしがみ付いた。\n', '\u3000ネテスハイムはキーボードを操作し続け、その脇ではフリッツが蹲って、彼にしか見えない何かを抱きかかえていた。\n']",['\u3000制御施設。RNEを制御しているのはコンピューターの山だった。モニターは6台ほど並んでおり、筐体は更に多い。青いLANケーブルや黒い電源コード、そして用途不明なコードがそれらを繋いでいた。\n'],['\u3000フィラデルフィアまで残り、約4000キロメートル。\n']
