かったか,がってく,うとする,からぶつ,かってく,ころだっ,すること,ぽっかり,よろしく,すくめた,からひー,ことすら,ちらから,からひら,だったか,かったら
['「その点、王子は良かったわね。男だけど首は細かったから綺麗に落とせたわ。あと、顔の良かった大神官も楽だったわね。顔のいい男は、だいたい細いから好きよ」\n'],['あれさんどらは、己の中から沸き上がってくる確信と共に、閉じていた目を開き立ちあがる。\n'],"['だというのに「ただ、ちょっと人を斬るには向いていないかしらね・・・」というのが、その豪奢なさーべるを今まさに実用的に振り回そうとする令嬢の散文的な感想であったりする。\n', '会場の椅子や燭台を振り回し、懸命に迫り来る死を遠ざけようとする姿は胸をうつ光景ではあっても、実効は薄い。\n', 'あれさんどらはかつて軍学の教師に受けた教えを思い起こしつつ、救えない軍勢を救おうとすることで致命的な損害を被る愚を避けるべく行動を開始した。\n', 'そのまま、あれさんどらに近づこうとする死者達を蹴り倒し続ける。\n']",['歩いている彼女が構えた剣先に、死者の方からぶつかりに来ているのだ。\n'],['が、疲れのため｜踵《ひーる》の刺さりが浅かったのか、元騎士団長の息子はよろめいたものの、また掴みかかってくる。\n'],"['危うくそふぃーは足を止めるところだった。\n', '外部との接触を断つ方策か、と視線をはしらせれば、ただ一つの出入り口が今まさに施錠されるところだった。\n']",['せっかく結ばれた同盟は、早くも崩壊の危機に瀕することになった。\n'],['あれさんどらの斬撃で多くの死者が倒れた結果、ぽっかりと出入り口の前にすぺーすができている。\n'],['応援、よろしくお願いします\n'],['困惑するそふぃーに、あれさんどらは、話にならない、とため息をつきつつ肩をすくめた。\n'],['何度も必殺の蹴りを繰り出したそふぃーの靴からひーるの金属が見えてしまっている。\n'],['今のままでは、扉を剣で斬る斬らないの前に、そもそも剣の届く範囲に近づくことすらできない。\n'],['その上、視界の隅で、こちらから見えないはずの侯爵令嬢の顔が笑みを浮かべたように思えた。\n'],['あれさんどらが演台からひらりと飛び降りると「しょうがないわね！」と悪態をつきつつそふぃーが続いた。\n'],['「それにしても、この男子学生は見覚えがないな。どこのくらすだったか・・・おい、どうした」\n'],"['「元王子、よ。故をつけてもいいけれど。そんなに欲しかったら、そこの首を持って行っていいわよ」\n', '「そうね。首だけだと至尊の冠を戴くのは難しいかもね。安定が悪そうだし。ほら、あなたが大声を出すから来ましたわよ。死にたくなかったら手伝いなさい！」\n']"
