ワクワク,ペラペラ,アワアワ,ウロウロ,パチパチ,バラバラ,ノコノコ,サクサク,ジロジロ,ブラブラ,ボサボサ,ブツブツ,ボソボソ,モダモダ,プルプル,グチグチ,クラクラ,タタタタ,グダグダ,ヘナヘナ,イライラ,ザブザブ,パクパク,ゴボゴボ,ゴソゴソ,グズグズ,コツコツ,ダラダラ,ギリギリ,ワイワイ,ワタワタ,ガクガク,ズキズキ,ニコニコ
['そんなエマの思惑を知らないマリーは「悪女ってまず何をしたらいいのかしら」とワクワク顔で呟いている。\n'],['そこにワインと果実酒があったためみんなでちょっと飲み出したら止まらなくなってしまい、今マリーは酔いに任せて代理母の件までペラペラ喋ってしまっている。\n'],['アワアワと戸惑っていた二人だが、泣きじゃくるマリーを見てふっと笑い、背中にそっと手を回しゆっくり撫でた。\n'],"['「あなたこそ、また仕事サボってウロウロしてるんですか？お父上の宰相様が泣きますよ！」\n', '「う、ウロウロではない！必要かと思って色々持ってきてやったんだ」\n', '「部屋で待つように言ったでしょう！ウロウロしないでくださいマリー殿！……えっ？」\n', '「なんでじゃないわよ、おかしいでしょうよ。何で宰相の息子なんかがあんな辺鄙な森の奥でウロウロするのよ。\n', '「マリー、寝巻きでウロウロしないの。ところで護衛、アーロンさんは交代したのかしら」\n']",['マリーはエマの問いかけが不思議だったのか、パチパチと瞬きをしてエマを見返す。だがすぐ穏やかな笑顔に変わり、彼女に言う。\n'],['身分も年齢も性別もバラバラな人々が、こうして食卓を囲んでいるのを見て、マリーは胸がいっぱいになった。\n'],['そうだった。報償金ももらえずノコノコ帰ればあの父が許すはずがない。カイウス伯爵と縁つづきになる事は、父の仕事に旨味があるようだ。必ずマリーは嫁がされるだろう。\n'],['皆の憂慮など意に介さず、どこで覚えたのか店舗の登録や仕入れ先の手配などサクサクと事を進め、季節が一回りした頃にはマリーとエマは念願のパン屋をオープンしていた。\n'],['そうして姫の寝室を辞する際、入り口に控えていた姫の侍女がマリーをジロジロと値踏みするように見ていた。\n'],['当然友達もいなくて、一人でブラブラするエマに母は『お屋敷のお嬢さんがアンタと同い年だから暇ならお相手して差し上げなさい』と言ってきた。旦那様から小遣いもいただけると聞いてエマは喜んでその依頼を受けた。\n'],['ふと通路にあった鏡を見ると、髪がボサボサにおろされたままなのに気づいて、手で前髪をかきあげ後ろに流す。するとようやくいつもの政務官としての自分の顔が戻ってきた。\n'],['「何をブツブツ言ってるんだ？」\n'],['訓練生が何かボソボソ言っていたが、勝手にお皿に取り分けて皆で食べ始める。\n'],"['男二人でモダモダしただけでしたね。\n', '私達の関係と言われてクリストファーは一気に顔を赤くした。モダモダ変な動きをしながらマリーに言う。\n']",['周りをみれば男達が皆ソッポを向いてプルプルしている。エマだけが呆れたようにマリーを見ていた。\n'],"['原因は分かっている。この目の前に座る女が連日押しかけてきて、グチグチグチグチ同じような話を長時間聞かせるからだ。\n', '原因は分かっている。この目の前に座る女が連日押しかけてきて、グチグチグチグチ同じような話を長時間聞かせるからだ。\n']",['思った以上に酷い話でマリーは頭がクラクラしてきた。なにが悲しくて代理母で処女を散らさねばならないのか。\n'],['「あっハイ戻る戻ります。戻るので押さないでイタタタタ」\n'],['なんだかグダグダになってしまった会話に思わずマリーは吹き出してしまった。\n'],['マリーの言葉を受けて、オズワルドはヘナヘナと座り込んだ。マリーを見上げて何度も瞬きをし、夢から覚めたばかりのような顔をしていた。\n'],"['宰相はイライラをぶつけるように机に拳を打ち付けた。\n', 'それに対し、マリーの父はイライラしたように返事をした。\n']",['また言われてしまったと思いながら井戸の水を汲んでザブザブ顔を洗う。ついでに髪も濡らして寝癖を整える。\n'],['心のこもらない謝罪を受けたオズワルドは二の句が継げないようで口をパクパクさせている。\n'],['ジャーーーーゴボゴボ…\n'],['ゴソゴソと棚から二つの小瓶を持ってくるエマ。赤い小瓶と青の小瓶をテーブルに置いて言う。\n'],['ただ怒りと悲しみだけがグズグズに綯交ぜになって腹の底に溜まっていった。\n'],['家を女二人でコツコツと修繕し、皆がその存在に気づいた頃にはすっかりかわいい外観のパン屋に変わっていた。\n'],['ダラダラ回を読んでくださってありがとうございました。\n'],['そう言ってオズワルドはマリーの手をギリギリと締め上げて、彼女の顔が苦痛に歪むのを見て笑った。\n'],['なんやかんや言いながら、生活のメドが立つとマリーは楽しくなってきた。昼と夜は、差し入れをしてくれるお礼に衛兵達と一緒にワイワイ楽しく食事する。\n'],['大の男どもがワタワタと寄ってたかってマリーを慰めている光景をオズワルドはぼんやりと見ていた。\n'],['ガクガクと宰相の胸元を掴んで揺するエマ。\n'],['マリーは痛みに身じろぎした。どうやら後ろ手に縛られて床に転がされているようだ。頭がズキズキと痛んで目に涙が滲む。\n'],['もう一人の衛兵のおじさん、サムがニコニコしながら丸くなって寝るマリーを見ている。\n']
