カップル,ポッカリ,サッパリ,トロベリ,ワーアップ,ビシバシ
['\u3000２人とも純粋にダンスを楽しんでいた。ダンスの間は会話を楽しむものだが、２人は何も言わずに微笑み合ったまま軽やかにフロアを進んでいく。いわゆる「２人の世界に入り込んでいる状態」と言っても過言ではない。人の多いダンスフロアなので目立ちはしないが、見た者は皆「幸せそうなカップル」と思うことだろう。\n'],['\u3000その一言を合図に、スウェイン伯爵家の使用人達がフロアへなだれ込んできた。ある者は花瓶、ある者は銀のトレーを持ち、アティリナ達とダヴィド達の間にどんどん置いていく。それまで沈黙を強要されていたギャラリーは一斉ににざわつき始めた。そのざわめきに呼応するように、人垣は中心へ向けて数歩進み、真ん中にポッカリ開いていた空間が少し狭くなる。\n'],['\u3000見つめて来る目には何かを探るような、警戒するような、そんな心理が見て取れた。一方のアティリナは、ここまでの会話で「婚約解消で間違いない」と無意識に思い込んでいた。「婚約解消しない」と言わないし、婚約者候補探しに助言さえ寄越したのだから無理もない。彼女はそんな自分の無意識に、たった今指摘されて始めて気が付いた。気付くと同時に、今までミスしないように気を付けていたアレコレを、改めて意識的にきれいサッパリ解除することにした。\n'],"['\u3000彼の緑の目がテラスの方へ走った。その先には男性の壁がいくつかと、隙間から艶やかなストロベリーブロンドが覗く。彼らはちょうどテラスから引き揚げてくるところらしく、男性陣の表情には警戒心が露わになっていた。先日ダヴィドと遭遇してつくづく感じたことではあるが、どうも学園内の女性全員がエステルを害そうとしていると思い込んでいるらしい。随分と旺盛な被害妄想である。\n', '\u3000中心にはストロベリーブロンドのふわふわした髪の令嬢がおり、今その青い瞳は怯えたように揺れていた。竦ませた華奢な肩を寄せ、身を縮ませるように両手を胸の前で抱える。その彼女を取り囲むように４人の男性が立ち、うち１人が彼女の様子に気付いて肩を抱いた。\n', '・髪：ストロベリーブロンド、ウェーブのある髪質\n']",['\u3000細やかで美しい刺繍が施された明るい若草色のドレスに、ハーフアップとは言え技巧を凝らして編込まれた髪、念入りに手入れされた真珠のような肌。学園を休む直前よりも愛らしさが何倍にもパワーアップしている。アティリナとミリアーナはそれはもう褒めて褒めて褒め倒した。これは侍女やリシュリュー伯爵夫人が燃え上がった成果だろう。夫人曰く「女の悲しみはより美しくなる為の糧」なのだと言う。\n'],['\u3000ちなみにこのミリアーナも婿を取る予定で、こちらは領地経営をビシバシ教育している真っ最中らしい。彼女の婚約者も例のエステルの集団に危うく吸収されかけたものの、危ない雰囲気を感じて即逃げたのだとか。誰からの、どのような危険なのかが気になるところだ。\n']
