モジャモジ,カラフル,クッキリ,サンプル,スッカリ,ペットボ,ドタバタ,ボクサー,スラケッ,スーパー,ジタバタ,トップク,カップラ,タッドタ,ワイトボ
['\u3000出会い頭にパーマのかかったモジャモジャ頭の男が現れ、取り繕う暇もなく男は何かを振り上げた。\n'],['\u3000野菜で人の顔を作っている個性的なTシャツに、カラフルなボクサーパンツと、やはり個性全開な姿だった。\n'],['\u3000腕にはクッキリとした歯形跡があり、血が滲んでいる。\n'],['\u3000たった1人見ただけでは、サンプルが少な過ぎる。\n'],['\u3000過去の事を聞くという話は、スッカリ忘れていた。\n'],"['\u3000思案していると、行き成り音が響き冷蔵庫からペットボトルがボトボトと床に落ちて転がる。\n', '\u3000どうやらこの手の主が、ペットボトルを押し出した犯人のようだ。\n', '\u3000落ちたペットボトルを拾い、トートバッグに詰め立ち上がろうとしたその時――上から覆いかぶさるように何か迫る気配を感じ、お菓子を詰めている陽乃の手を引いた。\n', '\u3000声を上げると、啓太は持っていた僅かな水をいっき飲み干し、ペットボトルを投げ捨てるとコロコロと転がって行き、道路の淵、排水溝の傍で動きを止めた。\n', '\u3000ペットボトルから視線を上げると、ややレトロ感のある『サービスショップ』と書かれた店が目に映った。\n']",['\u3000あまり気にしていなかったが、言われてみるとたしかドタバタとした音が聞こえ、騒がしい気もする。\n'],['\u3000野菜で人の顔を作っている個性的なTシャツに、カラフルなボクサーパンツと、やはり個性全開な姿だった。\n'],['\u3000一之瀬は、自前のテニスラケット。\n'],"['\u3000流れ行く景色は札幌市と言う人口密集エリアらしく、敷き詰められるようにスーパーや飲食店などの建物、マンションや民家が建ち並んでいる。\n', '\u3000昨日スーパー前の状況が良い例だろう。\n', '\u3000視線を音の方に向けると、スーパーのガラスドアが割れ外に屍怪が出て来はじめた。\n', '\u3000スーパーでの話か……。\n', '\u3000高層ビルやマンション、スーパーマーケットや商店が目立ち始め、本道から少し外れると民家もある。\n', '\u3000この辺りはスーパーや商店も多数あり人通りも多く賑い、車は途切れることなく走り交通量も多く、昼間は走行音が常に響いるのが普通の事だったはずだ。\n', '\u3000市街地に入って間もない所に、「スーパーマーケット24時」と看板が目に映り指を差す。\n', '\u3000スーパーは、目立つ黄色の外装で1階建の建物だ。\n', '\u3000入り口上部には「スーパーマーケット24時」と大きく赤い文字主張され、外観はコンビニを少し大きくした感じで、駐車場も入り口前に車が5台程停められる程度でよりコンビニ感がある。\n', '\u3000店内の様子が気になるので、スーパーの駐車場から店内を覗き込む。\n', '\u3000啓太も納得し、スーパーの入り口。\n', '\u3000スーパー前。\n', '\u3000道路を挟み対面にあるバス停のベンチに座る陽乃は、隣に座る瑞姫にスーパー内であった事の詳細を説明しているようだ。\n', '\u3000目の前のスーパー入り口では依然として屍怪が動いている様に見えるが、今は気にせずと言った感じである。\n', '\u3000そう、スーパーに入る前。\n', '\u3000音が聞こえた方へと視線を向けると、物凄いスピードで十字路交差点に白い乗用車が入り込み、ブレーキ音を鳴らしながらも止まる事は出来ず、真正面からスーパー横の柵に衝突した。\n', '\u3000この周辺は、学生街ということもあり飲食店や商店、スーパーが沢山立ち並んでいたと記憶している。\n', '\u3000目の前には、大型スーパーに亀のロゴが特徴的なドラックストアと商業施設が並ぶ。\n']",['\u3000息を荒げにモジャ先生は顔面血だらけの人の顔を壁に押さえつけるも、顔面血だらけの人は手足をジタバタさせ暴れる事をやめる気配はない。\n'],['\u3000同心北高校と言えば、道でもトップクラスの進学校だ。\n'],"['\u3000陽乃の手には、カップラーメンの味噌味と醤油味と記載された容器が握られている。\n', '\u3000その後、陽乃がカップラーメンを持って来た。\n']","['\u3000改札近づく度に光が強くなってきているなぁ感じていると、「ドタッドタッ」という音が響いた。\n', '「ドタッドタッ！！」\n']","['\u3000教室の中央にホワイトボードが置かれ、四角く向かい合うように机と椅子が並べられている。\n', '\u3000縦3列横3列に並べられ、中央にはホワイトボードが置かれていた。\n']"
