ズタボロ,ガサゴソ,ガランガラ,ランカラ,コントロ,ブランケッ,サンプル,スカウト,クッキー,スクワー,トロベリ
"['「ライの方です。私、王女や元婚約者にズタボロにされた時、みんなから『忘れろ』って言われたんです。でも、私は忘れることなんて出来なかった。ライは他の人達と違って、『復讐しても良い』って言ってくれたんです。彼に肯定され、私はここまで来られました。でも、レイは忘れて欲しいって。復讐して欲しくないみたいで……それに、レイのことを考えるとメディのことが頭に浮かんで……」\n', '\u3000元婚約者にズタボロにされた時は、メンタル弱ったけど怒りに方向転換しちゃったし。\n']",['\u3000なるべく足音を立てないように歩きながら足を進めて行くと、ガサゴソと葉同士の擦れる音が聞こえ、私は足を止めて右手に広がる畑へと顔を向ける。\n'],['\u3000私が馬車を降り馭者さんにお礼を告げると、建物へと体を向ける。手を伸ばしてドアノブを掴んで押せば、ガランガランと爽やかなドアベルの音が鳴った。\n'],['「号外ー！\u3000号外だよーっ！」という野太い声と共にカランカランとベルが鳴り響いたのは。\n'],['\u3000過剰反応ばかりしていると変な人に思われてしまうとわかっているのに、自分をうまくコントロール出来ない。\n'],"['\u3000コルはいつも通り施錠すると、今度はソファの上にあったブランケットを咥えて翼を羽ばたかせる。\n', '\u3000意識を取り戻したお兄様は、ブランケットに包まれながらハーブティーを飲んでいる。\n', '\u3000ソファで横になって眠っているお兄様に、ライがブランケットをかけようとしていた所だったから。\n']",['\u3000その上、ティアから貰ったまだ未入荷のハーブサンプルもあるため、研究熱が溢れて仕方がないようで仕事に夢中だ。\n'],"['「おかえりなさい、ティアナ様。ファルマにスカウトに向かっていたそうですね。お疲れです」\n', '\u3000ティアからメディ様をスカウトしに行ってくると聞かされた時、なんとなくだけれどもティアなら大丈夫な気がした。\n', '\u3000私がハーブに詳しくないため、サポートして貰うためにスカウトしてきたメディと薬草学に詳しい神官様が主体となり絶賛開発中だ。\n', '\u3000ライとレイガルド様の間に不穏な空気が流れたがパーティーも盛況に終わり、私はメディ様をスカウトするためにファルマへとやって来た。\n']","['\u3000彼は籠に入ったクッキーへと伸ばしながら訊ねたので、私は頷く。\n', '\u3000クッキー片手に軽く語っているフーザー様の言葉には重みがあった。\n']","['\u3000商会はエタセル国内のハーブ生産者の中核となる施設のため、事務や経理などのデスクワークに従事している者達の数も多い。\n', '\u3000デスクワークの人達を統括してくれているフィーノさんが立ち上がった。\n']",['\u3000お茶は私の大好きな苺の香りが漂って来ているので、ストロベリーティーだろう。\n']
