ガリガリ,ズタズタ,ニタニタ,ポカポカ,ゲラゲラ,キョロキョロ,オイオイ,イライラ,ガタガタ,グズグズ,パタパタ,カラカラ,ボロボロ,クスクス
"['「……こいつ、ガリガリじゃない。まるで、子供みたい……」\n', '\u3000ガリガリ……。\n', '\u3000その容貌もガリガリに痩せこけ、何時も張り付いた笑顔を浮かべていた。万能薬たるエリクサーを飲んでいるにも関わらず、まるで不治の病にかかった病人の様だった。\n', '\u3000しかし、右側で廊下の床板をガリガリと削りながら引きずられる凶悪な戦斧の刃を目にして息が止まる。\n']",['\u3000ズタズタになった彼女の裸体に降り立ち、｜蹴爪《けづめ》を突き立て｜嘴《くちばし》で｜啄《ついば》み、肉を喰らう。\n'],['\u3000驚いて振り向くと、そこには何時の間にかニタニタと笑ったティナが立っていた。どうやら後をつけて来たらしい。\n'],['\u3000ティナは「もう！\u3000えっち」と、ナッシュの肩を嬉しそうにポカポカと叩く。\n'],"['\u3000すると、ジョンがゲラゲラと笑いながらマリアに向かって言った。\n', '\u3000ゲラゲラと笑う山賊達。\n']",['\u3000倒れていた子供が怪訝な表情で目をキョロキョロと動かし、上半身を起こしたではないか。\n'],['\u3000それを畑の縁から眺めながら、オイオイとむせび泣くのは、マグダラ村の女子供達であった。\n'],['「当たり前でしょ？\u3000『私は男目当てのあなた達とは違って、世界を救う目的の為にナッシュと一緒にいるんですぅー』\u3000……みたいな、自分だけ清純ぶったあの顔を見るだけでイライラする！\u3000アタシ達の事を見下してんのよ！\u3000意識高い系の貧相なブスアマの癖に」\n'],['\u3000うめき声をあげるミルフィナの頭をそのままガタガタと揺すり、山賊は声を張りあげた。\n'],['\u3000しかし、それがすべての間違いの元だった。私がグズグズしている間に、お父さんとお母さんが死んでしまった。\n'],['\u3000ヒステリックに怒鳴りつけると扉のむこうから「すいません」と小声が聞こえ、パタパタと走り去って行く音がした。\n'],['\u3000口の中がカラカラに乾いていた。\n'],"['\u3000白く濁った瞳。身体中の至るとこで蛆が蠢いていた。ボロボロの唇がぎこちなく歪む。\n', '\u3000ボロボロになった色黒の肌。その爬虫類じみた双眸からは人間らしい感情を一切、感じない。\n', '\u3000その断裂に両腕を突っ込んでいた狂女が、ボロボロになった歯を見せて笑った。\n']","['\u3000するとミルフィナが口元に手を当てて、クスクスと笑った。\n', '\u3000レモラはクスクスと笑いながら、かなり大きくなった自らのお腹をそっとなでて微笑む。\n']"
