へらへら,まじまじ,ふらふら,まるまる,でかでか,ぐずぐず,そろそろ,とぼとぼ,もしゃもしゃ,こそこそ,じろじろ,ごろごろ,もじもじ,うろうろ,ぱらぱら,きょろきょろ,いそいそ,ぶつぶつ,ぎゃーぎゃー,ぎりぎり,ぐるぐる,ごそごそ,そわそわ
['「そう！\u3000これは言わば精神戦なのよ！\u3000そして精神戦ならゆうくんにかなうものなんていないわ！\u3000ゆうくんはへらへらしてるように見えて、負けず嫌いで、自信過剰で、傲慢なんだから！\u3000自分が負けるなんてかけらも思ってないの！」\n'],"['\u3000雄一は愛子をまじまじと見つめてほっとしたような顔をしている。\n', '\u3000雄一はまじまじと玲子を見つめた。\n']","['\u3000美咲は顔色が悪く、ふらふらとしたまま立っていた。昨日は体調不良で休んでいたらしいので、まだ体調が思わしくないのだろう。\n', '\u3000そう言って幽霊は立ち上がり、ふらふらとふぇんすの方へと歩いて行った。\n']",['\u3000千春はまるまるとした指で愛子をびしりと指さした。\n'],['\u3000そこには、「姉きゃらの立ち位置について」とでかでかと書いてあった。\n'],['「参加者全員でやるのよ！\u3000ぐずぐずしない！」\n'],"['「ねぇ。そろそろ時間じゃないの？」\n', '「そろそろ文化祭あるよね。さばいばる部はなにかやるのかな？」\n', '\u3000もう十分に高校生になったという実感が出てくる頃だ。そろそろ進路の事も考えているのかと愛子が聞いてくる。\n']",['\u3000雄一はとぼとぼと階段を上り、その場を後にした。\n'],['「餓霊は常に飢えているの。今ももしゃもしゃと食べているわ」\n'],['「変わったことがあったら教えてちょうだいって言ったじゃない！\u3000こんなところでこそこそしてるぐらいだもの！\u3000なにかあったんでしょ！\u3000変わったこと！」\n'],['\u3000愛子を紹介すると、千春はじろじろと愛子をなめまわすように見始めた。\n'],['\u3000千春はそのまま階段をごろごろと転がり落ちた。\n'],['\u3000一転、玲子はもじもじとそう言った。\n'],"['\u3000慌てて千春を見る。千春は奈美の周りをうろうろとして観察に夢中だった。幸い愛子の様子にはまだ気付いていない。\n', '『悪霊』に鎖はついていない。そのためか雄一に襲いかかってくることはなかった。今のところ悪霊たちはうろうろとしているだけだ。だが放置しておいていいとはとても思えない。\n']",['\u3000雑誌をぱらぱらとめくりながら、雄一がおざなりに言う。\n'],['\u3000雄一はそのままの状態で周囲の状況を探った。いたずらなら誰かが見ているかも知れないが、きょろきょろとあたりを見回すのはためらわれた。\n'],['\u3000千春が叫ぶ。そして背負っていた楽器けーすからいそいそと弓を取り出し始めた。\n'],['\u3000千恵はぶつぶつと心ここにあらずという様子で、正気を保てているのかと雄一は不安になった。悪霊と化すぐらいなので、生前の記憶があるのかは怪しい。\n'],['\u3000とたんに取り巻きがぎゃーぎゃーと喚きだした。\n'],['\u3000千春は弓を横に倒し水平に構えた。階段の幅ぎりぎりだ。\n'],['\u3000異様に手足の長い女が四つん這いで歩いている。何を探しているのか、首をぐるぐると回しながら蜘蛛のように動いていた。\n'],['\u3000そう言いながら睦子は持ってきた鞄からごそごそとなにやら取り出し始めた。\n'],"['「なるほど。で、そのらぶれたーには、今日十六時に中庭で待つとあったのね。だからゆうくんは気もそぞろな様子でそわそわとしていたわけ！」\n', '「そわそわとかしてねーだろ」\n', '\u3000愛子はそわそわと待ち続けていたのだった。\n']"
