けたから,すいぶん,めたばか,りんばか,かってく,くること,りんちー,はたくさ,うとする,べたこと,びらかす,すいから,ちらから,ことがや,ばらくす,くるから,かったら,がたくさ,ぽつんぽつ,がりばた,たっぷり,いじいちゃ,しっかり,りんから,わなかっ,うまくだ,すること,よろしく,てかから,たらふく
['「あー、魔石勝負で負けたからなぁ。食べるのは勝ってから、というのはどうだろう」\n'],['「すいぶんと冒険者らしくなったわね」\n'],['「はい。まだ始めたばかりですが」\n'],['もし、人間がいないで、例えば魔物のごぶりんばかりでだんじょんがごぶりんの巣になってしまうと、ごぶりんはあまりだんじょんでは死なないから、吸収できなくなってしまう。\n'],['飛び掛かってくるときに、狙いを定めて槍で突き刺した。\n'],['最初の成功は魔石を１０個持って村に帰ってくること。\n'],"['ごぶりんちーふまでは、進化体ではなく、ごぶりんりーだーから進化体と呼ばれるらしい。\n', 'その後、ごぶりんを３体、ごぶりんちーふを１体倒した。\n', '「ごぶりんちーふの魔石ね」\n', '「ごぶりんちーふ？」\n', '「ごぶりんちーふは、ごぶりんが進化した魔物よ。普通のごぶりんが背丈が１２０せんちなのに対して、背丈があなたくらい。だいたい１５０せんちはあるわ」\n', 'ごぶりんちーふなら棒で一撃でしたけど・・・そんな話をすると面倒くさくなるだけだろうから黙っている。\n']",['「あ、もしかして。僕よりもっと強い冒険者がいっぱい来たら、ぽいんとはたくさん貯まるんじゃないの？」\n'],['来た道を戻ろうとすると、向こうから走ってくる奴がいる。\n'],"['お菓子など食べたことがない子供たちだ。\n', '砂糖をふんだんに使った果実べーすの菓子など僕は食べたことがない。\n']",['自慢げに新しく買った槍をみせびらかす。\n'],['「脚を狙うときは、突き刺すのは良くない。外しやすいからな」\n'],['「そこを曲がったとこにいるわ。こちらからだと後ろを向いているから不意打ちできるわよ」\n'],['「いや、ごぶりんのことがやたらと詳しくて、弱点を突いて勝つらしいぞ」\n'],"['しばらくすると、ごぶりんの身体が光りだす。\n', '苦しそうにもがいていたけど、しばらくすると光りだした。\n']",['「また一か月後、村に帰ってくる予定だ。そのときはもう少し大きい魔石を持ってくるからね」\n'],['まぁ、ちゃんと魔石だと分かったら、認めるしかないんだろうけどね。\n'],"['「あなたが私の中に住んでいるごぶりんを退治してくれるから、魔素がたくさん貯まっていくのよ」\n', '平均より少ないのに家族がたくさんいる。\n']",['今度は、だんじょんの入口までぽつんぽつんとおーくの花を咲かせてみる。\n'],"['今度はふらいぱんで焼いたがりばたしょうゆすてーき。\n', 'これまた２００ｇのがりばた醤油すてーきをぺろりと食べてしまった。\n']",['にんにくを薄切りにしてこげる寸前まで加熱して、ばたーをたっぷり溶かしこむ。\n'],['庄屋のひいじいちゃんは３０年前に亡くなった、この村を創った人だ。\n'],"['「おいおい。ずいぶんとしっかりとした装備じぉないか。それだけ揃えているなら、お土産など期待できないな」\n', '「なんか微妙な気がする。もちろん、しっかりとした扉にしてがっちり鍵を掛ければそう簡単に魔物が入ってはこれないけどね」\n', 'しっかりと当たった。\n']",['「これは今日、俺が一人で倒したごぶりんから出てきた魔石だ。すごいだろう」\n'],['「魔物って再構成してまた出現するって言わなかった？」\n'],['冒険者達は今回はうまくだんじょん攻略ができてみたいだ。\n'],"['だんじょんに溜まっている魔素はぽいんと制になっていて、そのぽいんとを消費してだんじょんは成長することができる。\n', '「でも、だんじょんは魔素自体を吸収することはできないの」\n', '魔物になれる生物の血は、魔素と結合することができる。\n', '明日、やっとおーくを退治することができるのか。\n']","['ぶくまと評価もよろしくです。\n', '続きが読みたいって思ってもらえたら、ぶくまや評価、よろしくです。\n', '「よろしくっ」\n', 'ぶくまと評価もよろしくです。\n', 'ぶくまと評価もよろしくです。\n', 'ぶくまと評価もよろしくです。\n', 'ぶくまと評価もよろしくです。\n', 'ぶくまと評価もよろしくです。\n', '続きが読みたいと思ってもらえたら、ぶくまや評価をよろしくです。\n', '続きを読みたいなと思ってくれたら、ぶくまや評価をよろしくです。\n', '続きが気になったら、ぶくまや評価をよろしくです。\n', 'ぶくまと評価もよろしくです。\n']",['だから、注意してかからないとけがをしてしまう。\n'],['「おまえも一人前の冒険者になって、うまいものをたらふく食べられるようになれよ」\n']
