おどかす,わなかっ,きらいじ,わんわー,がらすた,いらしく,もそもご,みしかっ,するぱた,くるから,すくめた,けたすら,まるしー,ちょんけちょん,もじしな,ぽんこつ,ぷりずん,げーどや,こんもり,ちらこそ,くっつか,うとかー,まじかっ,ぱっちり,のおごり,ころから,するわー,すごいじ,するすた,つけてく,するから,ばかでか,ばかのお,ことすら,おいてく,もりすく,なみにこ,きらしく,つかうと,もそもお,つけたら,どかかっ,ばしたっ,くっとく,はっぴー,はーぼー,たらふく,にたくさ,でこちら,じくする,がんばった,ちまいそ,ばんじー,たらぱた,おいくら,どんとこ,こっちか,するとこ,もごぶり,ぐりぬけ,もくりーん,がくすく,もそうだ,りんのそ,わんこっ,すーはー,たっぽい,えんちま,しなかっ,ぱりかー,ひくつか,びしゃびし,だくこと,すーぱー,もさくっ,うとする,しっくり,かってく,じゃんぷす,ちっぽく,ごくりん,ひらから,めたころ,もそうは,にこちら,ひたすら,めちゃくちゃ,たっちゃぶ,でかわん,ぶらうん,からこそ,こちょこと,めたすら,はきちん,もたぶん,むらから,からもそ,いそうだ,はっきり,ちんばち,かったら,ちまうか,うますた,からする,ちまうん,つらかっ,じくたっ,からこっ,ちんぱち,しとばか,わーあっぷ,のおばか,よろしく,ことする,かったっ,めちゃうん,こんばん,するなよ,きしめら,しながら,はーどぼ,すること,ぐーぱん,からすた,からすれ,なようね,くさかっ,しっしと,こんぷり,おんする,くらすら,めたくら,もしゃきん,こっちま,づけてく,けたから,たらしく,からむく,がぶつか,うだから,ぶつかっ,がりきり,すいから,つかのそ,ぱりすた,からはっ,がたくさ,さくすた,たらぱー,もじする,つけるん,ぶつかり,ぎゃーすか,どたばた,がんばり,しなくちゃ,はたから,てかうん,わんばか,からすご,もさまざ,しっかり,くだから,ことくら
1,1,1,1,2,1,1,1,1,3,2,1,1,1,3,4,6,1,1,1,1,1,1,1,1,1,1,1,2,4,5,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,2,1,1,1,1,1,1,2,1,1,10,1,2,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,4,1,8,1,1,1,1,1,1,1,1,1,2,2,5,1,2,1,1,1,2,13,1,20,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,2,1,2,1,1,1,2,1,1
