バラバラ,ボロボロ,ケラケラ,ギリギリ,クスクス,バタバタ
"['\u3000高速で動く剣の軌跡に、鋼同士の激突が生む火花を散らせながら、リロイは間合いを詰めていく。操っているシルヴィオに近づけば近づくほど、鋼糸の動きは速くなるが、リロイの動きもそれに合わせて高速化していた。息つく暇もなく繰り出され、弾かれる鋼の糸は、リロイの周辺にあるもの――床や壁、天井はもちろんのこと、真っ二つになっていたソファをさらにバラバラにして吹き飛ばし、中に入っている高そうな酒瓶ごとキャビネットを破壊する。\n', '\u3000肉体そのものをバラバラにできる砲弾や、無数の弾丸を浴びせる機関銃、もしくは体組織を焼き尽くす火炎放射器などの使用が理想である。\n', '\u3000繰り出される前足の一撃は、鬼の顔面を破壊して四散させる。骨ごとバラバラになった鬼の顔が舞い散る中、狼は着地と同時に低い姿勢から次の一体へと飛びかかった。\n', '\u3000女の顔が、バラバラになって飛び散った。\n', '\u3000地底湖天井の崩落は止まらず、支えを失った街がバラバラになりながら降ってきた。街を構成していた床、壁、天井、そのすべてが湖面を叩く。\n', '\u3000私を追い出した情報屋と、柄の悪い男たちが話し込んでいた。男たちの服装はバラバラだが、まとった雰囲気は一様に荒々しい。\n']",['「それは……大変でしたね」リゼルはどうにか愛想笑いをしようとしていたが、頬が引き攣っている。テュールはガラス玉のような瞳で、ボロボロになったスーツ姿のリゼルを一瞥した。「同じ条件で、なぜおまえは無傷だ」\n'],['\u3000だがレニーは、ケラケラと笑う。\n'],['\u3000狭い巨人の肩の上で、リロイは軽やかに身を捌いた。ティターンの指先をギリギリまで引きつけ、捕まる寸前で身体を旋回させながら移動させる。巨大な質量の通過に、スウェインは喉が詰まったような苦しげな呻き声を漏らした。\n'],['「わお、過激」酔っ払いが、クスクス笑う。フリージアは、にこりともしなかった。\n'],['\u3000一心不乱に逃げ出そうとしていた男たちが、リロイがなにもしていないうちにバタバタと倒れ始めたからだ。\n']
